,Unnamed: 0,TEAM,GP,W,L,WIN%,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-,GP RANK,W RANK,L RANK,WIN% RANK,MIN RANK,PTS RANK,FGM RANK,FGA RANK,FG% RANK,3PM RANK,3PA RANK,3P% RANK,FTM RANK,FTA RANK,FT% RANK,OREB RANK,DREB RANK,REB RANK,AST RANK,TOV RANK,STL RANK,BLK RANK,BLKA RANK,PF RANK,PFD RANK,+/- RANK
0,1,Boston Celtics,14,5,9,0.357,49.4,93.4,36.2,81.4,44.5,5.9,17.9,33.1,15.0,19.2,78.1,8.9,31.3,40.1,22.8,14.5,9.1,4.6,5.7,20.9,19.1,-4.4,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,Dallas Mavericks,15,5,10,0.333,49.3,97.3,37.7,84.9,44.3,5.8,18.9,30.7,16.2,20.3,79.7,10.1,31.8,41.9,21.8,16.1,8.2,5.1,4.8,19.5,18.5,-7.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2,3,Detroit Pistons,16,6,10,0.375,49.3,95.7,36.1,83.4,43.2,6.9,18.0,38.2,16.7,23.4,71.4,14.1,31.8,45.9,18.9,14.0,5.5,5.7,6.4,19.9,20.3,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
3,4,Portland Trail Blazers,13,9,4,0.692,49.2,97.8,37.1,84.1,44.1,7.5,24.8,30.4,16.1,19.7,81.6,11.8,32.0,43.8,22.4,13.8,7.2,5.5,3.9,17.8,16.7,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,
4,5,Atlanta Hawks,15,10,5,0.667,49.0,99.6,37.9,83.0,45.6,9.3,24.1,38.4,14.6,19.9,73.2,10.6,31.8,42.4,23.0,14.3,8.7,4.6,4.6,16.3,17.7,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,
5,6,Memphis Grizzlies,14,7,7,0.5,48.7,90.4,35.8,84.4,42.4,4.4,14.1,31.5,14.4,18.5,78.0,14.9,30.4,45.3,20.3,16.3,9.4,5.6,6.2,19.4,18.2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
6,7,Brooklyn Nets,16,5,11,0.313,48.6,92.7,33.4,77.4,43.2,7.6,22.9,33.3,18.2,24.6,74.0,11.5,28.5,40.0,18.4,15.3,7.2,4.3,4.1,18.9,20.8,-5.5,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,Cleveland Cavaliers,16,3,13,0.188,48.6,92.1,34.9,85.1,41.0,7.6,21.8,34.8,14.8,20.1,73.8,12.6,29.5,42.1,19.3,14.4,7.6,3.9,6.7,22.6,19.7,-5.8,,,,,,,,,,,,,,,,,,,,,,,,,,
8,7,San Antonio Spurs,16,12,4,0.75,48.6,108.9,40.8,82.4,49.5,9.8,23.5,41.5,17.5,21.4,81.6,8.2,34.7,42.9,26.5,15.7,9.5,5.6,4.6,17.1,19.1,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,
9,10,Minnesota Timberwolves,12,7,5,0.583,48.4,99.6,38.2,85.3,44.8,6.4,20.6,31.2,16.8,23.6,71.4,13.5,33.3,46.8,23.5,15.6,8.3,3.8,5.1,17.4,22.0,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,
