,Unnamed: 0,TEAM,GP,W,L,WIN%,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-,GP RANK,W RANK,L RANK,WIN% RANK,MIN RANK,PTS RANK,FGM RANK,FGA RANK,FG% RANK,3PM RANK,3PA RANK,3P% RANK,FTM RANK,FTA RANK,FT% RANK,OREB RANK,DREB RANK,REB RANK,AST RANK,TOV RANK,STL RANK,BLK RANK,BLKA RANK,PF RANK,PFD RANK,+/- RANK
10,8,Washington Wizards,16,7,9,0.438,48.6,95.6,36.9,81.8,45.1,6.9,17.2,40.0,15.0,21.1,71.0,10.1,33.4,43.4,23.5,15.7,7.3,4.8,4.7,20.6,19.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
11,12,Memphis Grizzlies,17,10,7,0.588,48.6,91.1,36.1,82.7,43.6,4.1,12.6,32.6,14.8,19.1,77.8,13.9,29.0,42.9,19.9,14.1,8.5,4.9,6.2,19.2,18.3,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,
12,13,Detroit Pistons,13,6,7,0.462,48.4,93.6,36.5,80.6,45.2,6.1,18.1,33.6,14.6,22.5,65.1,13.3,30.6,43.9,19.8,15.8,7.6,6.5,4.7,18.6,20.8,-3.2,,,,,,,,,,,,,,,,,,,,,,,,,,
13,14,Charlotte Bobcats,14,3,11,0.214,48.4,92.5,33.8,78.6,43.0,4.7,12.9,36.7,20.2,26.0,77.7,10.4,28.4,38.9,17.4,14.6,7.3,5.9,7.0,20.2,23.1,-8.5,,,,,,,,,,,,,,,,,,,,,,,,,,
14,14,Orlando Magic,14,2,12,0.143,48.4,98.7,38.9,83.7,46.4,8.9,23.9,37.4,12.1,14.9,80.9,9.6,30.2,39.8,24.0,13.1,5.8,3.4,5.1,18.6,16.0,-7.2,,,,,,,,,,,,,,,,,,,,,,,,,,
15,14,Philadelphia 76ers,14,5,9,0.357,48.4,93.9,38.9,84.5,46.1,6.1,16.6,36.5,9.9,14.3,69.5,8.9,30.5,39.4,23.8,13.6,6.5,4.8,4.2,18.2,15.7,-5.4,,,,,,,,,,,,,,,,,,,,,,,,,,
16,14,Utah Jazz,14,10,4,0.714,48.4,97.7,37.2,80.4,46.3,5.6,15.5,36.4,17.6,23.4,75.3,10.7,29.1,39.8,24.1,14.0,9.5,6.1,6.3,21.1,20.9,-0.8,,,,,,,,,,,,,,,,,,,,,,,,,,
17,18,Indiana Pacers,15,9,6,0.6,48.3,91.6,35.3,83.5,42.3,6.9,20.3,33.9,14.2,18.6,76.3,14.7,31.9,46.5,19.8,15.1,7.9,6.0,6.3,19.5,19.2,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,
18,18,San Antonio Spurs,15,12,3,0.8,48.3,101.6,39.3,80.5,48.8,8.0,22.5,35.5,15.1,19.6,76.9,7.1,33.3,40.4,24.8,14.3,8.6,4.9,4.1,16.9,16.8,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
19,20,New Orleans Hornets,16,8,8,0.5,48.3,97.4,37.9,82.6,45.9,7.3,19.8,37.0,14.3,19.7,72.7,12.4,31.4,43.8,22.0,14.1,6.8,4.8,4.5,21.4,18.8,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,
20,21,Sacramento Kings,17,6,11,0.353,48.3,96.2,36.5,82.8,44.0,6.1,17.6,34.3,17.2,23.7,72.5,12.8,27.6,40.4,19.7,15.6,8.2,4.3,6.2,21.4,20.8,-9.3,,,,,,,,,,,,,,,,,,,,,,,,,,
21,22,Cleveland Cavaliers,14,6,8,0.429,48.0,99.3,37.1,84.5,44.0,5.9,18.0,32.9,19.1,23.9,79.7,11.9,28.1,40.0,20.7,13.0,8.4,4.7,6.2,20.5,21.4,-4.3,,,,,,,,,,,,,,,,,,,,,,,,,,
22,22,Golden State Warriors,15,8,7,0.533,48.0,99.9,37.5,81.4,46.1,7.9,19.5,40.8,16.9,20.3,83.3,9.1,33.1,42.3,23.5,15.0,6.7,4.3,4.7,21.0,18.1,-1.3,,,,,,,,,,,,,,,,,,,,,,,,,,
23,22,Houston Rockets,17,8,9,0.471,48.0,103.4,37.4,81.4,45.9,10.6,29.8,35.6,18.1,24.9,72.6,11.1,31.1,42.2,22.5,16.9,8.5,3.9,6.5,21.4,21.0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,
24,22,Los Angeles Clippers,16,9,7,0.563,48.0,98.1,37.6,81.9,45.9,6.9,19.9,34.8,16.1,23.6,68.0,12.5,30.1,42.6,23.1,14.1,8.9,5.3,3.7,20.2,21.1,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,
25,22,Los Angeles Lakers,16,5,11,0.313,48.0,100.9,37.9,82.1,46.1,8.4,24.9,33.9,16.7,24.3,68.6,10.2,33.1,43.3,23.6,14.9,6.9,5.2,4.9,17.5,21.4,-1.5,,,,,,,,,,,,,,,,,,,,,,,,,,
26,22,Milwaukee Bucks,15,8,7,0.533,48.0,101.7,39.1,88.5,44.2,7.6,19.7,38.5,15.8,21.9,72.3,14.5,31.0,45.5,23.2,14.9,7.4,8.1,4.3,18.2,20.5,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
27,22,Minnesota Timberwolves,15,3,12,0.2,48.0,92.8,34.5,80.4,42.9,4.7,16.3,29.0,19.1,25.6,74.7,12.7,27.4,40.1,21.6,14.9,7.4,4.8,6.6,17.5,23.0,-8.1,,,,,,,,,,,,,,,,,,,,,,,,,,
28,22,New York Knicks,13,7,6,0.538,48.0,97.1,35.7,81.8,43.6,10.2,28.4,36.0,15.5,20.4,75.8,11.7,30.1,41.8,19.5,11.8,7.3,3.8,3.3,20.1,20.0,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,
29,22,Phoenix Suns,14,5,9,0.357,48.0,91.4,35.4,81.4,43.5,4.9,15.5,31.3,15.6,20.8,75.3,10.9,30.6,41.6,22.1,16.1,7.6,5.4,4.9,20.4,18.4,-3.7,,,,,,,,,,,,,,,,,,,,,,,,,,
