,Unnamed: 0,TEAM,GP,W,L,WIN%,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-,GP RANK,W RANK,L RANK,WIN% RANK,MIN RANK,PTS RANK,FGM RANK,FGA RANK,FG% RANK,3PM RANK,3PA RANK,3P% RANK,FTM RANK,FTA RANK,FT% RANK,OREB RANK,DREB RANK,REB RANK,AST RANK,TOV RANK,STL RANK,BLK RANK,BLKA RANK,PF RANK,PFD RANK,+/- RANK
0,1,Portland Trail Blazers,14,6,8,0.429,49.1,100.4,38.4,83.0,46.2,8.1,21.1,38.2,15.6,19.8,79.1,10.4,28.9,39.3,23.0,14.6,9.4,5.9,5.4,19.0,20.5,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,Dallas Mavericks,14,7,7,0.5,48.7,92.9,35.5,83.3,42.6,7.1,22.3,32.1,14.8,19.5,75.8,11.4,33.1,44.5,22.1,15.6,9.2,5.7,5.0,18.9,18.9,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,Los Angeles Clippers,14,8,6,0.571,48.7,97.0,36.6,82.1,44.6,7.2,22.3,32.4,16.5,22.6,72.9,13.6,32.5,46.1,20.7,13.9,7.2,4.2,4.2,22.4,20.6,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,
3,4,Denver Nuggets,15,5,10,0.333,48.7,100.7,37.7,82.9,45.5,6.4,21.3,30.0,19.0,26.4,72.0,12.7,31.8,44.5,21.4,15.3,7.3,5.8,7.1,20.0,21.9,-3.1,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,Oklahoma City Thunder,15,12,3,0.8,48.7,105.1,37.9,80.4,47.2,7.2,21.5,33.5,22.0,28.0,78.6,11.7,33.9,45.6,17.7,16.9,8.3,9.0,4.9,20.3,20.7,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,
5,4,Orlando Magic,15,11,4,0.733,48.7,96.3,34.7,79.0,43.9,11.5,29.7,38.8,15.4,22.4,68.8,11.0,33.1,44.1,21.1,14.7,6.5,4.6,4.6,16.9,19.5,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,
6,7,Atlanta Hawks,13,4,9,0.308,48.4,85.3,32.8,80.7,40.7,7.2,21.8,33.2,12.4,18.2,68.2,10.5,30.2,40.7,20.5,13.7,8.0,5.2,5.3,16.8,16.6,-7.6,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,Cleveland Cavaliers,13,5,8,0.385,48.4,93.8,33.8,82.5,41.0,6.8,19.7,34.8,19.3,27.7,69.7,14.6,31.5,46.2,21.1,14.0,6.7,4.8,6.1,22.2,22.2,-5.1,,,,,,,,,,,,,,,,,,,,,,,,,,
8,7,Golden State Warriors,13,7,6,0.538,48.4,100.9,37.7,84.0,44.9,8.8,22.0,39.9,16.8,21.0,79.9,12.5,28.2,40.6,21.2,13.3,8.0,6.7,4.1,20.7,18.5,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
9,7,Los Angeles Lakers,13,8,5,0.615,48.4,93.2,35.5,80.9,43.8,5.6,17.8,31.5,16.7,22.6,73.8,12.6,35.5,48.2,19.7,15.2,6.7,4.8,4.4,17.2,19.0,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,
10,7,Sacramento Kings,13,6,7,0.462,48.4,100.7,37.3,87.2,42.8,6.8,19.7,34.8,19.2,24.6,78.1,14.2,30.8,45.0,19.8,14.2,7.8,4.9,7.5,20.2,20.2,-1.3,,,,,,,,,,,,,,,,,,,,,,,,,,
11,7,San Antonio Spurs,13,11,2,0.846,48.4,100.9,37.1,81.5,45.5,8.2,20.2,40.8,18.5,24.8,74.8,9.7,31.4,41.1,20.6,12.5,7.1,4.8,4.7,17.5,20.3,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,
12,7,Toronto Raptors,13,4,9,0.308,48.4,93.2,36.2,80.3,45.0,5.5,16.2,33.8,15.4,21.6,71.2,11.5,30.9,42.4,22.3,14.5,7.4,5.5,5.5,22.7,18.5,-1.8,,,,,,,,,,,,,,,,,,,,,,,,,,
13,14,Boston Celtics,14,7,7,0.5,48.4,89.5,34.6,76.7,45.1,5.6,17.2,32.8,14.7,19.1,77.2,8.2,32.4,40.6,22.9,15.5,6.0,5.8,4.2,20.1,17.9,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,
14,14,Indiana Pacers,14,8,6,0.571,48.4,98.5,35.8,82.4,43.4,6.1,17.1,35.4,20.9,27.4,76.0,12.9,30.9,43.8,17.8,13.5,7.6,5.5,6.7,22.9,22.2,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,
15,14,New Orleans Hornets,14,4,10,0.286,48.4,89.4,34.2,79.4,43.1,4.6,12.3,37.8,16.4,21.6,75.8,12.3,30.0,42.3,21.6,15.5,6.9,4.6,6.4,21.4,18.4,-6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16,14,Washington Wizards,14,3,11,0.214,48.4,98.6,37.5,83.9,44.7,6.3,18.2,34.5,17.3,23.5,73.6,12.1,28.8,40.9,18.1,15.5,7.2,6.1,4.6,23.1,19.4,-7.5,,,,,,,,,,,,,,,,,,,,,,,,,,
17,18,Milwaukee Bucks,15,5,10,0.333,48.3,96.7,35.9,87.4,41.1,6.7,19.9,33.4,18.1,22.7,79.8,14.9,28.0,42.9,21.1,13.1,7.8,5.7,4.5,18.7,19.6,-4.9,,,,,,,,,,,,,,,,,,,,,,,,,,
18,18,Minnesota Timberwolves,15,8,7,0.533,48.3,97.1,35.5,83.1,42.8,5.7,19.1,30.1,20.3,25.7,79.0,13.1,33.9,46.9,20.3,16.6,6.9,4.2,5.7,17.9,22.8,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
