,Unnamed: 0,TEAM,GP,W,L,WIN%,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-,GP RANK,W RANK,L RANK,WIN% RANK,MIN RANK,PTS RANK,FGM RANK,FGA RANK,FG% RANK,3PM RANK,3PA RANK,3P% RANK,FTM RANK,FTA RANK,FT% RANK,OREB RANK,DREB RANK,REB RANK,AST RANK,TOV RANK,STL RANK,BLK RANK,BLKA RANK,PF RANK,PFD RANK,+/- RANK
0,1,Houston Rockets,14,5,9,0.357,49.8,101.8,37.5,85.1,44.0,7.6,23.1,33.0,19.1,25.1,76.4,11.8,30.4,42.1,20.4,14.1,6.7,3.6,6.6,21.8,23.4,-2.3,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,Minnesota Timberwolves,16,4,12,0.25,49.3,102.9,39.0,87.6,44.5,5.3,14.8,36.0,19.6,25.3,77.5,13.1,32.3,45.4,20.3,16.2,7.0,3.6,6.0,20.4,21.4,-7.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2,3,New Orleans Hornets,17,12,5,0.706,49.2,103.2,39.3,83.6,47.0,6.8,19.9,33.9,17.9,21.9,81.7,10.0,30.1,40.1,21.8,11.9,7.5,3.1,3.7,19.9,20.9,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,
3,4,Chicago Bulls,15,10,5,0.667,49.0,103.3,40.1,86.9,46.1,5.1,11.9,42.5,18.1,23.9,75.5,12.0,35.7,47.7,21.4,13.5,7.1,7.1,6.2,21.2,19.5,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4,5,Boston Celtics,14,6,8,0.429,48.7,96.2,35.4,73.4,48.2,6.6,18.6,35.6,18.9,26.1,72.3,7.6,30.2,37.8,21.9,16.7,8.4,4.7,5.0,21.9,21.7,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,
5,6,Denver Nuggets,15,12,3,0.8,48.7,106.9,37.8,78.7,48.0,7.9,19.5,40.6,23.3,31.1,74.9,10.6,31.7,42.3,21.1,16.3,9.3,3.9,4.6,22.9,23.7,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,Milwaukee Bucks,15,8,7,0.533,48.7,101.2,38.2,86.4,44.2,7.7,21.3,36.4,17.1,22.1,77.3,11.7,32.3,44.0,20.9,12.3,7.5,5.0,4.6,22.4,20.7,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,
7,6,Oklahoma City Thunder,15,8,7,0.533,48.7,98.3,36.5,80.4,45.4,5.0,13.1,38.1,20.4,25.9,78.9,11.7,33.0,44.7,19.7,16.3,7.5,4.9,5.5,20.5,21.3,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,
8,6,Portland Trail Blazers,15,7,8,0.467,48.7,101.1,38.1,79.5,47.9,6.0,18.0,33.3,18.9,23.5,80.5,10.1,27.6,37.7,21.0,11.3,6.0,2.7,3.5,21.9,20.5,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,
9,10,Charlotte Bobcats,16,12,4,0.75,48.6,102.3,37.1,78.8,47.1,6.9,17.1,40.7,21.1,27.5,76.6,9.8,29.9,39.6,21.3,13.5,8.0,5.6,6.4,18.5,21.6,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,Phoenix Suns,16,7,9,0.438,48.6,110.1,39.9,85.8,46.5,8.4,21.6,39.0,21.8,26.6,81.9,11.3,31.9,43.2,22.5,14.3,5.3,6.8,5.4,20.9,22.0,-2.3,,,,,,,,,,,,,,,,,,,,,,,,,,
