,Unnamed: 0,TEAM,GP,W,L,WIN%,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-,GP RANK,W RANK,L RANK,WIN% RANK,MIN RANK,PTS RANK,FGM RANK,FGA RANK,FG% RANK,3PM RANK,3PA RANK,3P% RANK,FTM RANK,FTA RANK,FT% RANK,OREB RANK,DREB RANK,REB RANK,AST RANK,TOV RANK,STL RANK,BLK RANK,BLKA RANK,PF RANK,PFD RANK,+/- RANK
19,20,Los Angeles Lakers,15,6,9,0.4,48.3,100.9,37.7,87.9,42.9,9.3,22.7,40.9,16.3,22.1,73.7,11.3,32.1,43.3,21.6,12.5,7.7,5.5,4.6,20.4,18.5,-4.7,,,,,,,,,,,,,,,,,,,,,,,,,,
20,20,Milwaukee Bucks,15,7,8,0.467,48.3,102.1,38.9,80.0,48.6,7.9,19.5,40.8,16.5,21.4,76.9,8.4,31.0,39.4,23.3,17.3,8.5,4.0,4.7,23.1,20.3,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,
21,20,Minnesota Timberwolves,15,1,14,0.067,48.3,95.9,36.6,85.6,42.8,3.9,12.7,30.5,18.9,27.0,69.9,12.4,29.3,41.7,23.2,14.7,9.3,4.8,6.1,20.0,21.7,-11.3,,,,,,,,,,,,,,,,,,,,,,,,,,
22,23,Brooklyn Nets,16,9,7,0.563,48.3,94.9,35.9,81.7,44.0,7.1,20.8,34.2,15.9,22.6,70.4,10.4,31.9,42.4,21.6,13.8,7.4,4.1,4.9,18.9,20.3,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23,23,Indiana Pacers,16,5,11,0.313,48.3,96.4,37.3,85.4,43.7,6.7,19.4,34.5,15.1,20.1,75.2,9.3,34.4,43.8,22.5,13.6,6.6,4.5,4.9,22.3,19.6,-0.9,,,,,,,,,,,,,,,,,,,,,,,,,,
24,25,Los Angeles Clippers,17,11,6,0.647,48.3,107.9,38.8,83.5,46.5,10.6,26.7,39.6,19.6,26.4,74.4,10.1,33.5,43.6,25.8,12.8,8.2,5.1,2.6,19.7,22.2,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,
25,26,Atlanta Hawks,16,14,2,0.875,48.0,101.0,37.3,80.6,46.3,9.8,25.9,37.8,16.6,21.8,75.9,7.8,34.0,41.8,26.3,14.6,8.9,4.7,4.6,18.0,20.9,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,
26,26,Cleveland Cavaliers,17,10,7,0.588,48.0,99.9,36.9,80.9,45.6,8.2,24.9,33.1,17.9,23.6,75.9,10.8,30.2,41.0,23.4,14.0,6.8,4.0,5.1,17.6,20.8,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,
27,26,Miami Heat,17,5,12,0.294,48.0,93.2,34.9,74.6,46.7,6.4,19.5,32.6,17.1,23.8,71.8,8.4,26.6,35.0,18.8,14.1,8.9,3.6,4.4,20.5,20.5,-6.6,,,,,,,,,,,,,,,,,,,,,,,,,,
28,26,Orlando Magic,16,6,10,0.375,48.0,93.2,37.1,80.3,46.1,7.6,20.3,37.5,11.4,16.0,71.5,7.9,30.8,38.7,20.2,13.5,7.2,3.9,5.2,20.6,16.2,-5.3,,,,,,,,,,,,,,,,,,,,,,,,,,
29,26,Utah Jazz,15,6,9,0.4,48.0,96.9,36.1,80.5,44.9,6.8,20.0,34.0,17.9,23.7,75.3,12.0,31.1,43.1,19.5,14.0,5.2,5.8,4.8,19.2,19.8,-1.4,,,,,,,,,,,,,,,,,,,,,,,,,,
