,Unnamed: 0,TEAM,GP,W,L,WIN%,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-,GP RANK,W RANK,L RANK,WIN% RANK,MIN RANK,PTS RANK,FGM RANK,FGA RANK,FG% RANK,3PM RANK,3PA RANK,3P% RANK,FTM RANK,FTA RANK,FT% RANK,OREB RANK,DREB RANK,REB RANK,AST RANK,TOV RANK,STL RANK,BLK RANK,BLKA RANK,PF RANK,PFD RANK,+/- RANK
11,8,Sacramento Kings,11,6,5,0.545,48.5,101.1,38.1,82.3,46.3,9.5,25.2,37.9,15.4,19.2,80.1,7.9,34.9,42.8,23.8,16.5,7.6,4.0,4.5,19.4,17.9,-1.4,,,,,,,,,,,,,,,,,,,,,,,,,,
12,8,Utah Jazz,11,7,4,0.636,48.5,105.9,39.0,82.3,47.4,10.2,26.7,38.1,17.7,23.0,77.1,10.4,34.2,44.5,21.1,14.1,8.3,4.5,4.1,19.9,20.9,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,
13,14,Golden State Warriors,12,9,3,0.75,48.4,118.4,43.2,88.4,48.8,12.7,33.3,38.0,19.4,24.2,80.3,9.4,33.6,43.0,30.7,13.3,10.8,7.8,3.9,20.0,19.3,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,
14,14,Phoenix Suns,12,3,9,0.25,48.4,109.9,40.3,89.4,45.1,7.8,22.8,34.3,21.4,26.8,80.1,11.8,31.7,43.5,21.6,15.7,7.7,5.4,6.0,23.9,23.2,-5.4,,,,,,,,,,,,,,,,,,,,,,,,,,
15,16,Boston Celtics,12,8,4,0.667,48.0,106.8,36.8,81.7,45.1,12.6,35.1,35.9,20.6,25.5,80.7,7.8,32.9,40.8,22.7,14.0,7.3,2.9,4.0,21.1,20.1,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,
16,16,Denver Nuggets,13,6,7,0.462,48.0,112.0,41.8,89.8,46.6,12.7,32.7,38.8,15.6,20.8,74.9,13.4,32.8,46.2,26.9,15.5,7.5,3.5,4.8,18.1,18.2,-0.9,,,,,,,,,,,,,,,,,,,,,,,,,,
17,16,Indiana Pacers,13,6,7,0.462,48.0,103.7,38.5,82.9,46.5,8.6,22.2,38.9,18.0,22.3,80.7,9.2,32.6,41.8,23.3,13.1,6.6,4.5,4.8,20.2,18.5,-1.4,,,,,,,,,,,,,,,,,,,,,,,,,,
18,16,Los Angeles Lakers,10,2,8,0.2,48.0,105.2,39.1,89.2,43.8,10.2,30.3,33.7,16.8,22.8,73.7,11.4,32.7,44.1,20.7,15.5,9.1,4.3,5.1,22.7,17.7,-9.1,,,,,,,,,,,,,,,,,,,,,,,,,,
19,16,Memphis Grizzlies,11,7,4,0.636,48.0,105.8,37.2,82.5,45.0,9.2,26.0,35.3,22.3,27.8,80.1,11.9,30.9,42.8,21.8,13.4,7.6,4.5,4.7,21.5,22.9,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
20,16,Miami Heat,11,8,3,0.727,48.0,110.3,41.5,86.5,48.1,11.1,28.5,39.0,16.1,21.0,76.6,11.6,34.0,45.6,22.5,15.6,7.1,5.9,3.8,21.9,18.3,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,
21,16,Milwaukee Bucks,11,5,6,0.455,48.0,107.4,39.5,78.0,50.7,8.5,22.0,38.4,19.8,26.4,75.2,6.7,29.5,36.2,24.4,14.1,9.0,5.7,4.1,22.2,21.1,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
22,16,Minnesota Timberwolves,12,5,7,0.417,48.0,108.4,41.4,85.8,48.3,6.9,20.7,33.5,18.7,23.2,80.6,11.9,30.8,42.8,24.4,12.9,8.9,3.3,4.5,18.4,19.8,-0.9,,,,,,,,,,,,,,,,,,,,,,,,,,
23,16,New Orleans Pelicans,11,4,7,0.364,48.0,101.1,37.4,80.8,46.2,7.6,24.2,31.6,18.7,25.1,74.6,7.1,32.9,40.0,20.5,15.7,8.2,4.9,3.5,21.0,21.5,-8.8,,,,,,,,,,,,,,,,,,,,,,,,,,
24,16,New York Knicks,10,3,7,0.3,48.0,104.8,40.2,87.1,46.2,9.2,25.0,36.8,15.2,20.9,72.7,10.7,32.4,43.1,22.2,14.1,8.1,6.8,4.3,19.8,18.6,-5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
25,16,Oklahoma City Thunder,11,7,4,0.636,48.0,108.4,40.0,90.9,44.0,8.9,25.8,34.5,19.5,26.0,74.8,14.6,34.8,49.5,19.9,14.6,7.5,5.0,5.8,20.3,20.9,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
26,16,Orlando Magic,10,3,7,0.3,48.0,97.4,35.5,82.2,43.2,6.4,21.5,29.8,20.0,26.1,76.6,9.3,32.7,42.0,19.9,15.2,7.6,5.1,4.4,20.1,20.0,-9.5,,,,,,,,,,,,,,,,,,,,,,,,,,
27,16,Philadelphia 76ers,12,4,8,0.333,48.0,105.1,37.8,86.8,43.6,8.8,28.6,30.9,20.6,26.8,76.9,10.2,32.8,42.9,22.8,15.7,10.0,4.0,5.5,21.4,20.9,-6.6,,,,,,,,,,,,,,,,,,,,,,,,,,
28,16,San Antonio Spurs,10,8,2,0.8,48.0,104.2,39.2,84.9,46.2,8.0,22.4,35.7,17.8,22.2,80.2,12.1,36.2,48.3,23.7,14.7,9.1,5.9,4.2,18.5,19.8,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,
29,16,Toronto Raptors,11,6,5,0.545,48.0,102.2,38.0,80.7,47.1,8.0,23.5,34.0,18.2,23.8,76.3,8.9,32.2,41.1,17.0,13.0,6.8,3.6,4.9,21.2,20.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
