,Unnamed: 0,TEAM,GP,W,L,WIN%,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-,GP RANK,W RANK,L RANK,WIN% RANK,MIN RANK,PTS RANK,FGM RANK,FGA RANK,FG% RANK,3PM RANK,3PA RANK,3P% RANK,FTM RANK,FTA RANK,FT% RANK,OREB RANK,DREB RANK,REB RANK,AST RANK,TOV RANK,STL RANK,BLK RANK,BLKA RANK,PF RANK,PFD RANK,+/- RANK
11,10,Indiana Pacers,15,6,9,0.4,48.3,93.1,35.3,83.6,42.2,7.4,22.0,33.6,15.1,21.1,71.8,12.5,33.6,46.1,18.7,14.3,4.7,4.7,5.3,20.3,20.9,-2.4,,,,,,,,,,,,,,,,,,,,,,,,,,
12,10,Oklahoma City Thunder,15,5,10,0.333,48.3,91.1,34.5,81.6,42.2,7.7,22.6,34.2,14.5,20.9,69.3,11.4,32.7,44.1,18.5,14.9,5.9,5.5,4.9,22.8,20.1,-1.2,,,,,,,,,,,,,,,,,,,,,,,,,,
13,14,Dallas Mavericks,16,12,4,0.75,48.3,109.0,40.8,85.8,47.5,9.3,28.0,33.3,18.2,23.9,76.2,11.0,31.1,42.1,24.7,11.4,7.6,5.8,3.4,20.8,23.8,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,
14,14,New York Knicks,16,3,13,0.188,48.3,94.1,36.4,81.0,45.0,7.3,19.6,37.4,13.9,18.4,75.9,10.9,29.0,39.9,20.3,15.1,5.9,3.6,2.9,24.3,20.4,-5.3,,,,,,,,,,,,,,,,,,,,,,,,,,
15,14,Toronto Raptors,16,12,4,0.75,48.3,108.4,38.3,84.0,45.5,8.6,23.6,36.2,23.4,29.3,79.7,10.3,30.7,41.0,19.6,11.4,7.9,4.6,4.9,22.8,23.9,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,
16,17,Orlando Magic,17,7,10,0.412,48.3,95.0,36.7,80.6,45.5,6.8,18.2,37.2,14.8,20.6,72.0,9.5,33.0,42.5,19.7,15.9,6.5,3.4,6.0,20.9,20.4,-4.7,,,,,,,,,,,,,,,,,,,,,,,,,,
17,18,Boston Celtics,13,3,10,0.231,48.0,102.0,40.2,88.2,45.5,6.8,23.2,29.6,14.8,19.5,76.3,11.3,31.8,43.2,24.8,14.2,7.7,3.8,5.1,20.9,17.7,-5.8,,,,,,,,,,,,,,,,,,,,,,,,,,
18,18,Chicago Bulls,15,10,5,0.667,48.0,100.5,36.1,79.7,45.4,7.1,19.8,36.0,21.1,28.1,75.1,10.2,32.6,42.8,21.4,14.1,6.4,5.5,4.4,20.1,23.8,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
19,18,Cleveland Cavaliers,13,7,6,0.538,48.0,103.5,37.5,80.6,46.5,8.2,21.8,37.5,20.4,26.7,76.4,9.6,31.3,40.9,22.1,13.5,7.6,4.8,4.5,19.2,21.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,
20,18,Golden State Warriors,15,13,2,0.867,48.0,107.9,40.5,82.7,49.0,9.9,25.1,39.6,17.0,21.6,78.7,9.0,36.1,45.1,26.1,16.9,7.5,6.3,3.5,21.1,19.3,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,
21,18,Houston Rockets,15,11,4,0.733,48.0,96.4,33.5,79.8,41.9,12.1,35.7,33.8,17.4,24.6,70.7,11.9,31.3,43.2,20.1,17.3,9.4,5.3,5.6,23.1,21.1,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,
22,18,Los Angeles Clippers,14,9,5,0.643,48.0,103.5,38.7,80.0,48.4,9.7,24.9,39.0,16.4,21.7,75.3,6.8,31.6,38.4,23.3,12.2,7.0,4.9,3.6,21.1,20.7,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,
23,18,Memphis Grizzlies,15,13,2,0.867,48.0,100.3,37.7,81.7,46.1,5.4,14.7,36.7,19.6,25.0,78.4,10.8,32.5,43.3,22.1,12.7,8.0,3.5,4.7,19.5,21.3,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,
24,18,Miami Heat,15,8,7,0.533,48.0,95.6,33.9,73.7,45.9,9.1,23.2,39.1,18.8,25.3,74.2,7.7,28.7,36.5,20.9,14.6,8.2,3.4,4.6,20.8,21.1,-0.9,,,,,,,,,,,,,,,,,,,,,,,,,,
25,18,New Orleans Pelicans,14,6,8,0.429,48.0,100.4,38.3,84.6,45.3,7.0,20.1,34.8,16.9,22.1,76.4,11.1,29.7,40.9,21.4,11.4,7.6,5.2,5.3,22.1,18.9,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
26,18,Philadelphia 76ers,14,0,14,0.0,48.0,91.4,33.8,80.6,41.9,7.1,23.6,30.2,16.7,24.4,68.6,10.9,28.8,39.6,20.7,19.3,9.9,4.7,5.0,22.5,20.8,-15.4,,,,,,,,,,,,,,,,,,,,,,,,,,
27,18,Portland Trail Blazers,15,12,3,0.8,48.0,104.8,39.2,85.9,45.7,10.0,26.1,38.4,16.4,21.0,78.1,12.5,36.7,49.1,24.3,14.7,6.2,5.2,3.9,19.3,19.3,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,
28,18,San Antonio Spurs,14,11,3,0.786,48.0,100.1,37.6,81.0,46.4,7.5,21.1,35.6,17.4,22.1,78.7,9.3,34.6,43.9,24.3,14.4,8.3,5.9,5.0,18.4,19.0,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,
29,18,Utah Jazz,15,5,10,0.333,48.0,95.4,35.5,76.8,46.3,6.6,20.0,33.0,17.7,24.4,72.7,10.3,31.1,41.5,21.1,15.4,7.1,5.1,4.5,18.7,20.5,-4.7,,,,,,,,,,,,,,,,,,,,,,,,,,
