,Unnamed: 0,TEAM,GP,W,L,WIN%,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-,GP RANK,W RANK,L RANK,WIN% RANK,MIN RANK,PTS RANK,FGM RANK,FGA RANK,FG% RANK,3PM RANK,3PA RANK,3P% RANK,FTM RANK,FTA RANK,FT% RANK,OREB RANK,DREB RANK,REB RANK,AST RANK,TOV RANK,STL RANK,BLK RANK,BLKA RANK,PF RANK,PFD RANK,+/- RANK
0,1,Atlanta Hawks,15,11,4,0.733,49.7,107.8,39.5,86.9,45.4,10.3,26.1,39.4,18.6,25.5,72.8,9.9,34.0,43.9,25.1,13.8,8.1,4.6,5.2,17.7,22.1,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,New York Knicks,17,5,12,0.294,49.2,107.2,40.8,90.2,45.2,9.6,26.4,36.3,16.0,20.5,78.2,13.5,33.2,46.8,21.9,14.8,6.6,5.6,4.5,20.6,17.6,-2.9,,,,,,,,,,,,,,,,,,,,,,,,,,
2,3,Portland Trail Blazers,15,8,7,0.533,49.0,108.1,40.5,89.1,45.4,9.7,27.3,35.4,17.5,22.3,78.2,10.1,34.7,44.7,23.1,13.6,7.3,5.9,5.5,19.5,19.4,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,
3,4,Detroit Pistons,13,6,7,0.462,48.8,106.9,42.4,90.2,47.0,8.3,24.7,33.6,13.8,19.5,70.9,10.8,34.1,44.8,20.8,12.3,7.4,4.4,4.5,21.0,17.1,-3.5,,,,,,,,,,,,,,,,,,,,,,,,,,
4,5,Boston Celtics,14,10,4,0.714,48.7,113.3,40.1,86.4,46.5,14.1,35.6,39.8,18.9,22.0,85.7,9.2,32.3,41.5,26.6,13.1,6.9,5.1,5.4,19.4,19.6,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
5,6,Cleveland Cavaliers,15,7,8,0.467,48.7,106.9,38.7,86.3,44.8,11.7,33.5,34.8,17.9,24.9,72.1,10.0,34.2,44.2,20.1,14.8,7.6,3.8,5.2,17.7,21.1,-1.1,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,San Antonio Spurs,15,10,5,0.667,48.7,112.5,41.7,85.8,48.6,9.9,24.2,40.8,19.1,24.3,78.8,8.3,34.5,42.8,25.5,11.7,7.3,6.4,4.7,19.1,20.7,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,
7,8,Sacramento Kings,16,5,11,0.313,48.6,105.6,37.6,79.9,47.1,9.9,26.1,38.0,20.4,26.2,77.8,8.8,30.6,39.4,24.1,14.9,8.4,4.1,4.9,21.9,21.3,-4.3,,,,,,,,,,,,,,,,,,,,,,,,,,
8,9,Toronto Raptors,17,8,9,0.471,48.6,107.4,38.9,86.2,45.2,8.7,25.1,34.7,20.8,25.6,81.1,10.8,32.4,43.2,16.8,12.4,8.1,5.8,5.4,20.8,20.2,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
9,10,Indiana Pacers,13,9,4,0.692,48.4,110.8,41.5,82.9,50.0,8.8,22.2,39.4,19.1,22.9,83.2,7.5,32.0,39.5,23.3,14.1,9.6,4.8,5.2,18.1,20.5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10,11,Dallas Mavericks,14,8,6,0.571,48.4,101.9,37.9,82.6,45.9,11.6,30.9,37.7,14.4,17.4,82.7,6.9,30.6,37.6,21.2,11.1,7.0,4.1,3.1,20.1,19.7,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11,11,Golden State Warriors,14,12,2,0.857,48.4,120.3,44.5,87.4,50.9,12.2,30.6,39.9,19.1,24.4,78.1,8.8,35.9,44.6,30.6,15.3,9.6,6.7,3.9,18.0,20.9,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,
12,11,Memphis Grizzlies,14,7,7,0.5,48.4,104.5,37.7,84.2,44.8,10.4,27.7,37.4,18.7,23.8,78.7,10.9,32.4,43.3,21.6,12.3,8.2,3.1,4.3,23.0,21.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,
13,11,New Orleans Pelicans,14,5,9,0.357,48.4,105.1,39.9,89.9,44.4,11.7,30.5,38.4,13.6,18.9,71.7,10.0,35.0,45.0,22.9,12.4,8.2,6.4,5.4,18.0,17.6,-1.8,,,,,,,,,,,,,,,,,,,,,,,,,,
14,15,Chicago Bulls,15,8,7,0.533,48.3,104.0,37.9,86.3,43.9,7.2,21.1,34.1,20.9,25.9,80.9,12.0,34.1,46.1,20.6,13.7,8.1,4.9,4.3,16.9,19.7,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15,Milwaukee Bucks,15,5,10,0.333,48.3,103.8,38.5,82.7,46.5,8.3,21.7,38.2,18.6,24.3,76.4,10.1,29.9,40.1,24.1,15.0,8.6,5.3,6.1,20.1,20.4,-5.1,,,,,,,,,,,,,,,,,,,,,,,,,,
16,15,Minnesota Timberwolves,15,8,7,0.533,48.3,104.3,39.4,83.1,47.4,7.1,20.0,35.3,18.4,23.3,78.9,10.0,33.3,43.3,25.0,14.9,7.7,5.3,5.1,21.0,21.1,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,
17,15,Utah Jazz,15,9,6,0.6,48.3,100.1,36.3,80.5,45.1,8.5,24.7,34.5,19.0,25.3,75.0,9.9,33.0,42.9,19.5,12.9,7.4,4.5,3.7,18.3,21.5,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,
18,19,Orlando Magic,16,4,12,0.25,48.3,102.9,39.8,88.6,44.9,9.2,27.7,33.2,14.2,19.2,73.9,10.3,32.8,43.1,23.5,14.0,7.4,4.0,4.7,19.8,17.9,-8.3,,,,,,,,,,,,,,,,,,,,,,,,,,
19,20,Brooklyn Nets,16,1,15,0.063,48.0,105.5,38.8,86.3,45.0,11.1,31.9,34.7,16.8,20.4,82.5,7.6,35.3,42.9,21.4,15.6,6.2,4.6,6.3,20.9,18.2,-10.5,,,,,,,,,,,,,,,,,,,,,,,,,,
20,20,Charlotte Hornets,15,4,11,0.267,48.0,105.5,37.1,84.7,43.8,10.2,28.1,36.3,21.1,24.1,87.3,8.8,35.0,43.8,22.9,12.5,6.3,5.0,6.4,17.8,19.7,-1.3,,,,,,,,,,,,,,,,,,,,,,,,,,
21,20,Denver Nuggets,14,7,7,0.5,48.0,116.6,43.3,88.3,49.0,10.5,27.6,38.0,19.6,24.3,80.6,12.0,32.2,44.2,27.6,14.2,7.3,4.6,4.7,18.3,19.5,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,
22,20,Houston Rockets,17,10,7,0.588,48.0,112.3,39.4,85.5,46.1,13.1,39.5,33.2,20.4,26.1,77.9,9.2,32.5,41.7,25.2,15.1,8.5,4.7,5.1,20.1,21.1,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,
23,20,LA Clippers,12,8,4,0.667,48.0,107.3,39.5,82.8,47.7,10.6,26.8,39.4,17.8,25.2,70.5,9.7,34.5,44.2,23.7,13.3,6.3,4.9,3.7,19.9,21.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
24,20,Los Angeles Lakers,15,5,10,0.333,48.0,104.0,38.7,87.3,44.3,9.7,26.7,36.4,16.9,22.8,74.3,11.1,32.9,44.1,20.9,13.4,6.5,4.1,5.7,20.7,18.4,-6.4,,,,,,,,,,,,,,,,,,,,,,,,,,
25,20,Miami Heat,15,9,6,0.6,48.0,102.3,38.1,83.3,45.8,10.3,27.2,37.7,15.8,22.0,71.8,7.8,32.7,40.5,21.3,12.7,7.5,4.8,4.3,20.9,19.7,-0.7,,,,,,,,,,,,,,,,,,,,,,,,,,
26,20,Oklahoma City Thunder,15,7,8,0.467,48.0,104.4,38.3,86.6,44.2,8.3,26.8,31.1,19.5,25.0,78.1,11.2,35.5,46.7,20.4,15.1,7.9,5.5,6.0,21.3,20.7,-2.4,,,,,,,,,,,,,,,,,,,,,,,,,,
27,20,Philadelphia 76ers,15,10,5,0.667,48.0,104.9,37.8,83.9,45.1,10.3,29.5,34.8,19.0,24.1,78.9,9.4,33.3,42.7,26.1,17.3,8.9,6.1,4.8,21.1,21.7,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,
28,20,Phoenix Suns,14,5,9,0.357,48.0,106.9,39.1,84.6,46.3,7.1,20.8,34.4,21.4,25.6,83.6,12.7,30.8,43.5,18.4,14.5,7.6,4.0,5.2,24.1,20.1,-3.2,,,,,,,,,,,,,,,,,,,,,,,,,,
29,20,Washington Wizards,16,12,4,0.75,48.0,109.4,42.9,87.3,49.1,9.9,25.3,39.4,13.7,17.0,80.5,9.8,35.0,44.8,25.2,14.1,8.0,4.4,3.9,20.4,17.5,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,
