,Unnamed: 0,TEAM,GP,W,L,WIN%,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-,GP RANK,W RANK,L RANK,WIN% RANK,MIN RANK,PTS RANK,FGM RANK,FGA RANK,FG% RANK,3PM RANK,3PA RANK,3P% RANK,FTM RANK,FTA RANK,FT% RANK,OREB RANK,DREB RANK,REB RANK,AST RANK,TOV RANK,STL RANK,BLK RANK,BLKA RANK,PF RANK,PFD RANK,+/- RANK
0,1,Los Angeles Lakers,10,3,7,0.3,49.5,99.3,38.1,89.1,42.8,6.6,19.7,33.5,16.5,22.8,72.4,13.3,33.0,46.3,21.0,12.7,7.7,4.6,5.4,20.9,19.1,-5.8,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,Orlando Magic,10,4,6,0.4,49.0,94.5,37.8,81.8,46.2,6.3,20.6,30.6,12.6,17.8,70.8,10.0,32.3,42.3,20.8,15.5,7.5,4.0,4.6,20.8,16.4,-1.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2,3,Detroit Pistons,11,5,6,0.455,48.9,101.6,37.6,84.6,44.5,8.5,24.9,33.9,17.9,25.2,71.1,12.1,31.8,43.9,20.5,12.9,6.7,3.7,5.1,19.9,21.0,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,New York Knicks,11,3,8,0.273,48.9,94.1,35.6,86.1,41.4,6.1,19.5,31.3,16.7,21.0,79.7,11.9,29.8,41.7,21.7,12.6,7.5,4.3,4.9,22.0,20.0,-8.1,,,,,,,,,,,,,,,,,,,,,,,,,,
4,5,Portland Trail Blazers,9,6,3,0.667,48.6,101.9,36.6,82.8,44.2,9.3,28.0,33.3,19.4,23.4,82.9,10.7,36.2,46.9,21.2,13.7,7.1,4.9,4.3,15.9,20.7,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
5,6,Boston Celtics,11,7,4,0.636,48.5,102.2,38.2,89.8,42.5,9.5,28.0,34.1,16.3,21.9,74.3,12.6,33.4,46.0,24.7,12.8,8.6,2.7,5.3,20.5,19.9,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,Phoenix Suns,11,3,8,0.273,48.5,101.5,39.2,89.1,44.0,8.3,23.6,35.0,14.8,20.7,71.5,12.5,32.9,45.4,19.9,15.2,8.9,5.5,4.5,22.1,19.2,-4.3,,,,,,,,,,,,,,,,,,,,,,,,,,
7,8,Dallas Mavericks,12,7,5,0.583,48.4,98.6,37.1,86.8,42.7,9.3,28.3,32.6,15.2,19.7,77.1,11.3,33.0,44.3,21.3,14.3,8.8,4.3,4.2,19.0,20.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,Miami Heat,12,5,7,0.417,48.4,97.4,36.2,79.9,45.3,7.4,20.8,35.7,17.7,23.3,76.0,10.4,30.9,41.3,21.3,16.0,7.6,4.9,4.6,18.9,21.2,-0.8,,,,,,,,,,,,,,,,,,,,,,,,,,
9,8,Milwaukee Bucks,12,7,5,0.583,48.4,94.5,36.4,81.9,44.5,5.9,17.3,34.1,15.8,20.2,78.1,9.4,32.7,42.1,22.7,15.5,10.2,5.2,5.0,20.5,19.4,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,
