,Unnamed: 0,TEAM,GP,W,L,WIN%,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-,GP RANK,W RANK,L RANK,WIN% RANK,MIN RANK,PTS RANK,FGM RANK,FGA RANK,FG% RANK,3PM RANK,3PA RANK,3P% RANK,FTM RANK,FTA RANK,FT% RANK,OREB RANK,DREB RANK,REB RANK,AST RANK,TOV RANK,STL RANK,BLK RANK,BLKA RANK,PF RANK,PFD RANK,+/- RANK
10,9,Detroit Pistons,16,7,9,0.438,48.3,106.6,39.1,89.3,43.8,11.4,33.9,33.7,17.1,22.3,76.5,10.7,31.8,42.4,24.0,13.1,7.7,4.9,4.9,22.3,20.7,-8.3,,,,,,,,,,,,,,,,,,,,,,,,,,
11,9,Memphis Grizzlies,16,12,4,0.75,48.3,114.4,44.1,94.4,46.7,9.4,30.0,31.3,16.9,24.1,70.1,14.5,35.7,50.2,24.6,13.4,9.9,7.8,6.5,19.0,19.6,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,
12,13,Golden State Warriors,17,11,6,0.647,48.3,109.4,40.0,87.6,45.7,13.5,38.9,34.6,15.9,20.3,78.6,10.2,37.0,47.2,26.8,14.7,9.6,4.9,4.6,20.6,17.1,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,
13,13,LA Clippers,17,8,9,0.471,48.3,108.2,39.6,87.9,45.1,12.0,34.1,35.2,16.9,21.1,80.2,9.2,35.2,44.4,23.4,13.5,6.9,4.5,4.2,19.8,18.4,-2.5,,,,,,,,,,,,,,,,,,,,,,,,,,
14,15,Atlanta Hawks,15,8,7,0.533,48.0,113.5,40.7,84.1,48.4,12.8,35.7,35.8,19.4,24.5,79.1,7.7,34.3,42.0,25.7,12.7,6.9,4.3,3.7,19.5,22.1,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15,Charlotte Hornets,15,9,6,0.6,48.0,112.9,42.1,91.0,46.2,13.5,39.5,34.1,15.3,21.6,70.7,10.2,35.1,45.3,28.1,13.1,8.3,4.3,3.9,20.1,20.2,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,
16,15,Chicago Bulls,16,8,8,0.5,48.0,111.6,41.8,86.8,48.1,11.4,31.3,36.5,16.7,20.8,80.2,8.8,34.2,42.9,25.3,13.3,6.6,4.1,4.4,19.4,17.1,-2.3,,,,,,,,,,,,,,,,,,,,,,,,,,
17,15,Cleveland Cavaliers,15,11,4,0.733,48.0,104.7,39.4,83.5,47.2,10.5,31.4,33.5,15.4,22.1,69.8,10.7,33.6,44.3,25.9,14.1,6.5,4.4,4.4,15.7,20.2,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,
18,15,Dallas Mavericks,16,12,4,0.75,48.0,107.5,39.1,84.6,46.2,12.5,36.1,34.6,16.9,21.7,77.8,8.7,36.1,44.8,24.6,13.3,7.2,4.3,2.9,18.8,20.2,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,
19,15,Houston Rockets,14,4,10,0.286,48.0,111.4,39.2,87.3,44.9,13.6,39.8,34.3,19.3,26.2,73.6,9.4,33.4,42.7,22.6,16.1,6.8,3.9,6.1,18.6,22.4,-10.7,,,,,,,,,,,,,,,,,,,,,,,,,,
20,15,Los Angeles Lakers,14,6,8,0.429,48.0,110.8,41.2,89.1,46.3,12.5,36.2,34.5,15.9,21.3,74.5,9.4,31.4,40.8,23.1,12.4,7.9,4.8,4.4,20.0,20.2,-2.9,,,,,,,,,,,,,,,,,,,,,,,,,,
21,15,Milwaukee Bucks,15,7,8,0.467,48.0,112.1,39.4,87.5,45.0,14.1,39.4,35.7,19.3,23.5,82.1,9.4,36.9,46.3,23.1,13.7,8.0,3.9,4.2,18.6,19.3,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,
22,15,Minnesota Timberwolves,15,9,6,0.6,48.0,119.7,43.7,91.5,47.7,14.2,41.1,34.6,18.1,23.8,76.2,11.5,32.9,44.3,26.5,14.3,9.4,6.0,4.3,20.3,21.1,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,
23,15,New Orleans Pelicans,15,5,10,0.333,48.0,105.7,37.8,86.0,44.0,10.1,33.7,29.8,20.0,25.9,77.1,11.2,32.1,43.3,24.7,12.7,7.9,4.0,5.5,19.7,21.5,-4.3,,,,,,,,,,,,,,,,,,,,,,,,,,
24,15,New York Knicks,15,7,8,0.467,48.0,102.6,36.9,82.7,44.6,12.5,34.9,35.9,16.3,23.7,69.0,11.5,34.3,45.9,21.8,14.0,7.3,3.7,4.4,21.4,20.4,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
25,15,Phoenix Suns,14,13,1,0.929,48.0,115.7,43.6,90.1,48.4,11.9,31.6,37.6,16.6,21.1,78.4,11.3,35.9,47.1,27.9,12.0,8.4,4.6,4.1,19.6,19.3,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,
26,15,Portland Trail Blazers,16,8,8,0.5,48.0,108.8,39.1,84.8,46.1,14.6,38.2,38.3,16.0,21.9,72.9,9.2,33.4,42.6,23.1,13.9,7.7,4.6,4.8,20.1,19.6,-2.9,,,,,,,,,,,,,,,,,,,,,,,,,,
27,15,Sacramento Kings,15,3,12,0.2,48.0,109.0,40.5,88.8,45.6,11.6,33.3,34.8,16.5,22.3,73.7,10.3,33.1,43.4,24.1,12.9,6.9,4.1,4.3,19.3,18.3,-8.2,,,,,,,,,,,,,,,,,,,,,,,,,,
28,15,Utah Jazz,16,4,12,0.25,48.0,108.1,38.4,84.2,45.6,13.9,38.3,36.2,17.4,21.9,79.7,9.4,32.8,42.1,20.7,13.7,6.9,3.8,4.7,19.4,19.6,-4.4,,,,,,,,,,,,,,,,,,,,,,,,,,
29,15,Washington Wizards,14,5,9,0.357,48.0,111.4,40.5,86.8,46.7,10.0,31.4,31.8,20.4,25.1,81.2,9.2,35.4,44.6,24.6,13.5,5.6,5.2,4.1,18.2,21.8,-2.7,,,,,,,,,,,,,,,,,,,,,,,,,,
