,Unnamed: 0,TEAM,GP,W,L,WIN%,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-,GP RANK,W RANK,L RANK,WIN% RANK,MIN RANK,PTS RANK,FGM RANK,FGA RANK,FG% RANK,3PM RANK,3PA RANK,3P% RANK,FTM RANK,FTA RANK,FT% RANK,OREB RANK,DREB RANK,REB RANK,AST RANK,TOV RANK,STL RANK,BLK RANK,BLKA RANK,PF RANK,PFD RANK,+/- RANK
0,1,New York Knicks,11,2,9,0.182,49.4,104.2,39.7,85.7,46.3,8.6,25.5,33.9,16.1,21.2,76.0,9.5,29.7,39.3,21.9,13.4,7.6,4.1,5.4,18.8,18.9,-6.1,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,Memphis Grizzlies,13,5,8,0.385,49.2,97.2,38.1,84.9,44.8,5.0,14.2,35.3,16.1,22.6,71.1,11.7,30.5,42.2,19.8,14.1,8.5,5.1,5.9,19.8,20.2,-4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,3,Toronto Raptors,10,5,5,0.5,49.0,106.3,40.2,82.7,48.6,6.4,16.9,37.9,19.5,26.3,74.1,10.4,30.1,40.5,23.1,14.2,4.8,4.8,5.1,21.2,22.3,-1.1,,,,,,,,,,,,,,,,,,,,,,,,,,
3,4,Cleveland Cavaliers,11,8,3,0.727,48.9,107.5,39.7,80.1,49.6,8.0,21.9,36.5,20.0,27.5,72.8,9.5,30.5,39.9,23.5,11.9,7.4,5.1,4.0,18.1,21.1,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,
4,5,Atlanta Hawks,12,7,5,0.583,48.8,98.6,36.8,80.8,45.5,5.3,15.5,33.9,19.8,25.7,77.3,10.8,28.5,39.3,21.9,11.3,8.2,4.3,5.4,17.7,19.3,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,Denver Nuggets,12,7,5,0.583,48.8,109.3,39.0,82.5,47.3,7.5,19.2,39.1,23.8,32.2,74.1,10.8,30.6,41.4,21.4,13.9,7.9,5.2,6.1,21.3,23.8,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,
6,7,Miami Heat,13,5,8,0.385,48.8,90.4,35.0,80.0,43.8,6.2,17.7,34.8,14.2,18.9,75.2,10.4,32.9,43.3,19.0,13.9,7.2,5.9,4.8,20.8,17.5,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,Portland Trail Blazers,13,7,6,0.538,48.8,97.2,36.5,78.1,46.8,5.6,16.2,34.6,18.5,23.8,78.0,10.4,27.8,38.2,21.2,12.5,8.3,4.5,4.0,21.1,20.4,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,
8,7,Sacramento Kings,13,4,9,0.308,48.8,100.4,38.0,82.2,46.3,5.5,15.4,36.0,18.8,27.0,69.8,11.0,31.3,42.3,20.0,14.1,6.7,4.8,5.1,22.6,21.3,-6.3,,,,,,,,,,,,,,,,,,,,,,,,,,
9,10,Chicago Bulls,14,8,6,0.571,48.7,102.3,38.6,83.5,46.3,3.9,13.0,29.7,21.1,27.6,76.5,11.1,33.6,44.7,19.7,14.6,7.0,5.0,4.8,17.7,20.5,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,
10,11,Oklahoma City Thunder,11,9,2,0.818,48.5,104.4,38.6,82.5,46.8,5.0,14.1,35.5,22.1,27.4,80.7,10.9,34.2,45.1,21.2,13.5,9.8,5.8,4.5,20.3,21.2,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11,11,Philadelphia 76ers,11,6,5,0.545,48.5,99.1,38.6,83.2,46.4,5.1,16.5,30.9,16.7,21.4,78.3,10.5,32.7,43.3,21.3,14.2,8.5,5.1,3.4,19.5,17.5,-2.8,,,,,,,,,,,,,,,,,,,,,,,,,,
12,11,San Antonio Spurs,11,6,5,0.545,48.5,100.3,37.5,84.3,44.6,6.0,18.8,31.9,19.2,24.7,77.6,11.2,30.7,41.9,20.6,12.6,6.8,4.1,6.3,21.8,20.2,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,
13,11,Washington Wizards,11,5,6,0.455,48.5,97.8,38.1,82.3,46.3,4.6,13.8,33.6,17.0,22.0,77.3,11.6,30.5,42.2,20.5,14.4,6.1,6.3,4.8,22.0,19.0,-1.5,,,,,,,,,,,,,,,,,,,,,,,,,,
14,15,Dallas Mavericks,13,9,4,0.692,48.4,101.8,37.1,81.9,45.3,6.2,17.5,35.1,21.5,25.7,83.8,10.3,31.2,41.5,24.9,13.6,8.0,4.7,5.1,18.5,19.4,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15,Detroit Pistons,13,6,7,0.462,48.4,95.7,37.9,82.2,46.1,4.2,12.2,34.6,15.6,22.5,69.3,13.1,29.8,42.9,21.1,13.8,7.7,4.3,4.9,22.0,18.6,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16,15,Utah Jazz,13,10,3,0.769,48.4,104.4,39.5,79.8,49.5,5.3,16.2,32.7,20.0,27.1,73.9,11.4,31.0,42.4,27.7,15.4,8.2,6.2,5.4,22.1,22.8,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,
17,18,Milwaukee Bucks,14,10,4,0.714,48.4,96.6,37.4,84.4,44.3,7.1,20.1,35.1,14.7,19.6,74.9,12.5,33.4,45.9,21.6,13.4,6.6,5.4,4.5,21.3,18.9,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,
18,19,Boston Celtics,12,7,5,0.583,48.0,96.1,37.2,77.6,47.9,4.7,15.3,30.6,17.1,24.4,70.0,8.6,30.5,39.1,25.0,15.1,8.3,4.8,6.0,21.9,19.9,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,
19,19,Charlotte Bobcats,11,4,7,0.364,48.0,94.0,34.5,75.3,45.8,6.4,19.0,33.5,18.7,24.5,76.6,9.8,29.0,38.8,21.0,14.7,7.5,5.8,4.9,18.5,20.8,-2.6,,,,,,,,,,,,,,,,,,,,,,,,,,
20,19,Golden State Warriors,12,4,8,0.333,48.0,106.0,39.8,87.2,45.6,8.9,23.1,38.6,17.6,23.1,76.2,10.4,32.7,43.1,23.9,15.3,8.4,3.8,3.9,21.3,20.3,-1.8,,,,,,,,,,,,,,,,,,,,,,,,,,
21,19,Houston Rockets,11,4,7,0.364,48.0,102.1,36.5,82.9,44.1,8.5,22.7,37.6,20.5,26.5,77.1,12.3,31.5,43.8,20.9,16.2,6.5,4.9,6.5,20.4,23.5,-3.2,,,,,,,,,,,,,,,,,,,,,,,,,,
22,19,Indiana Pacers,11,4,7,0.364,48.0,103.1,37.5,82.7,45.4,7.8,21.7,36.0,20.2,24.5,82.5,8.1,33.2,41.3,19.7,14.5,7.3,5.5,5.2,21.0,19.9,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,
23,19,Los Angeles Clippers,12,4,8,0.333,48.0,95.5,35.8,80.4,44.5,7.1,19.0,37.3,16.9,22.6,74.9,11.9,31.1,43.0,21.6,16.8,5.1,5.4,4.2,20.0,19.4,-7.8,,,,,,,,,,,,,,,,,,,,,,,,,,
24,19,Los Angeles Lakers,12,8,4,0.667,48.0,98.3,37.9,82.8,45.8,6.3,17.6,35.5,16.3,22.1,73.6,11.4,32.8,44.2,19.8,14.1,8.6,4.3,4.8,19.1,19.9,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,
25,19,Minnesota Timberwolves,12,3,9,0.25,48.0,97.2,38.1,81.7,46.6,6.5,16.0,40.6,14.5,20.4,71.0,9.8,30.0,39.8,20.7,15.8,6.7,3.9,5.3,19.3,18.8,-7.2,,,,,,,,,,,,,,,,,,,,,,,,,,
26,19,New Jersey Nets,13,2,11,0.154,48.0,92.1,34.2,78.1,43.8,5.1,14.5,35.1,18.5,23.9,77.5,11.5,27.7,39.2,18.8,14.2,5.9,4.3,4.7,18.8,20.4,-6.3,,,,,,,,,,,,,,,,,,,,,,,,,,
27,19,New Orleans Hornets,13,5,8,0.385,48.0,99.7,38.3,83.2,46.0,7.0,18.5,37.9,16.1,20.3,79.2,9.8,31.2,41.1,21.5,13.8,7.9,3.5,5.5,18.3,18.5,-2.9,,,,,,,,,,,,,,,,,,,,,,,,,,
28,19,Orlando Magic,12,8,4,0.667,48.0,101.9,36.8,77.8,47.3,8.8,25.0,35.3,19.4,25.4,76.4,8.3,33.2,41.5,19.4,12.8,5.8,5.6,3.6,18.7,21.0,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,
29,19,Phoenix Suns,12,9,3,0.75,48.0,106.3,41.2,83.0,49.6,6.8,17.9,37.7,17.3,23.2,74.5,11.3,32.6,43.9,22.7,14.3,5.5,5.7,4.5,20.2,19.4,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,
