,Unnamed: 0,TEAM,GP,W,L,WIN%,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-,GP RANK,W RANK,L RANK,WIN% RANK,MIN RANK,PTS RANK,FGM RANK,FGA RANK,FG% RANK,3PM RANK,3PA RANK,3P% RANK,FTM RANK,FTA RANK,FT% RANK,OREB RANK,DREB RANK,REB RANK,AST RANK,TOV RANK,STL RANK,BLK RANK,BLKA RANK,PF RANK,PFD RANK,+/- RANK
0,1,New Orleans Pelicans,16,7,9,0.438,48.9,102.9,38.2,88.3,43.3,9.9,26.7,37.0,16.6,22.8,72.9,9.2,36.3,45.4,22.4,12.2,6.6,5.1,4.8,17.4,19.4,-4.3,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,Houston Rockets,17,15,2,0.882,48.9,120.9,42.2,88.7,47.5,16.4,42.9,38.3,20.2,26.4,76.6,11.4,35.6,46.9,27.5,15.8,9.1,4.2,4.8,19.8,20.6,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,Memphis Grizzlies,17,11,6,0.647,48.9,99.9,36.4,85.8,42.4,9.1,25.6,35.6,18.1,23.5,77.2,11.9,33.6,45.5,21.1,11.9,8.9,4.8,5.4,23.7,19.9,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,
3,4,Minnesota Timberwolves,15,6,9,0.4,48.7,105.4,39.7,85.7,46.4,8.5,23.9,35.8,17.4,21.9,79.6,12.5,31.3,43.8,23.5,14.2,6.6,4.5,4.8,19.4,19.9,-2.1,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,New York Knicks,15,7,8,0.467,48.7,107.9,39.6,90.6,43.7,9.0,25.3,35.6,19.7,24.6,79.9,12.4,35.7,48.1,20.9,14.3,7.1,6.3,4.6,20.5,19.3,-2.5,,,,,,,,,,,,,,,,,,,,,,,,,,
5,4,Phoenix Suns,15,4,11,0.267,48.7,106.1,39.3,87.9,44.7,9.3,25.9,36.0,18.3,23.9,76.5,11.9,31.6,43.5,18.2,16.3,8.7,4.3,4.8,25.6,22.3,-8.1,,,,,,,,,,,,,,,,,,,,,,,,,,
6,7,Golden State Warriors,16,13,3,0.813,48.6,116.3,43.3,87.9,49.2,11.5,30.5,37.7,18.3,23.1,79.4,9.2,37.9,47.1,31.3,15.4,9.2,5.9,4.3,19.8,19.6,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,Miami Heat,16,4,12,0.25,48.6,100.4,39.4,86.7,45.5,8.6,24.5,34.9,13.0,19.9,65.4,10.9,33.9,44.9,22.2,13.6,6.1,5.2,5.4,19.1,17.6,-5.2,,,,,,,,,,,,,,,,,,,,,,,,,,
8,7,Orlando Magic,16,8,8,0.5,48.6,106.1,40.6,86.6,46.9,9.8,27.4,35.8,15.1,21.7,69.5,8.0,32.5,40.5,23.3,11.8,6.6,5.8,5.2,19.0,19.4,-2.6,,,,,,,,,,,,,,,,,,,,,,,,,,
9,10,Atlanta Hawks,14,7,7,0.5,48.4,102.1,38.4,85.8,44.8,8.2,26.1,31.5,17.0,22.7,74.8,11.0,31.1,42.1,24.7,14.2,7.7,4.6,5.1,18.2,20.4,-6.7,,,,,,,,,,,,,,,,,,,,,,,,,,
10,11,Boston Celtics,16,10,6,0.625,48.3,107.4,38.8,85.9,45.2,11.2,32.1,34.9,18.6,22.6,82.3,9.1,31.3,40.4,25.4,12.5,8.6,4.1,4.8,20.1,19.8,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,
11,11,Charlotte Hornets,16,9,7,0.563,48.3,105.0,38.5,86.4,44.5,8.7,25.1,34.7,19.3,23.9,80.7,10.3,36.1,46.3,23.0,12.0,6.4,5.1,5.9,16.3,19.1,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,
12,11,Cleveland Cavaliers,16,12,4,0.75,48.3,110.5,39.3,83.5,47.1,12.8,31.3,40.8,19.1,25.6,74.8,9.9,33.0,42.9,22.3,13.9,7.6,3.3,4.3,18.6,21.8,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
13,11,Milwaukee Bucks,16,8,8,0.5,48.3,107.6,40.4,82.4,49.1,9.1,23.6,38.7,17.6,23.5,74.7,8.8,33.4,42.2,25.3,12.8,7.0,5.8,4.3,18.8,18.5,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,
14,15,Brooklyn Nets,15,3,12,0.2,48.0,105.8,37.1,84.0,44.1,10.7,31.0,34.4,21.0,26.8,78.4,9.4,34.9,44.3,21.4,17.9,7.3,5.0,6.6,21.5,20.9,-8.6,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15,Chicago Bulls,17,6,11,0.353,48.0,96.6,36.5,84.6,43.1,5.1,18.5,27.6,18.6,23.6,78.8,13.6,32.8,46.4,20.5,14.0,7.4,5.1,5.5,17.4,18.3,-5.8,,,,,,,,,,,,,,,,,,,,,,,,,,
16,15,Dallas Mavericks,17,7,10,0.412,48.0,98.9,36.6,81.8,44.8,11.4,30.8,37.0,14.2,18.0,79.1,8.4,28.0,36.4,21.2,11.5,8.4,3.5,3.4,18.6,18.5,-2.2,,,,,,,,,,,,,,,,,,,,,,,,,,
17,15,Denver Nuggets,15,7,8,0.467,48.0,109.5,40.3,85.3,47.2,10.3,28.5,36.0,18.7,24.8,75.3,12.3,32.3,44.7,23.9,15.3,6.7,3.5,4.8,21.1,19.9,-1.3,,,,,,,,,,,,,,,,,,,,,,,,,,
18,15,Detroit Pistons,15,5,10,0.333,48.0,97.3,37.5,84.2,44.5,8.9,25.7,34.5,13.5,19.1,71.0,9.9,33.5,43.4,21.5,12.8,7.1,3.1,3.5,17.9,17.5,-2.9,,,,,,,,,,,,,,,,,,,,,,,,,,
19,15,Indiana Pacers,15,7,8,0.467,48.0,104.5,37.1,82.8,44.8,8.4,23.2,36.2,21.9,26.2,83.7,7.8,34.2,42.0,21.3,12.9,7.5,4.9,4.9,19.9,20.9,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
20,15,LA Clippers,17,8,9,0.471,48.0,107.4,40.0,85.5,46.8,11.0,28.9,38.1,16.4,21.3,76.8,10.1,33.1,43.2,22.6,13.6,6.5,4.3,3.8,21.4,20.3,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
21,15,Los Angeles Lakers,16,2,14,0.125,48.0,100.6,37.1,85.3,43.4,8.8,25.4,34.5,17.8,23.1,77.0,12.5,30.3,42.8,18.6,16.1,7.6,3.5,5.4,19.4,18.4,-10.1,,,,,,,,,,,,,,,,,,,,,,,,,,
22,15,Oklahoma City Thunder,14,9,5,0.643,48.0,104.1,37.7,82.4,45.8,7.6,25.2,30.0,21.1,29.2,72.1,11.8,33.1,44.9,20.6,14.7,7.6,4.8,4.3,19.4,23.3,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,
23,15,Philadelphia 76ers,14,4,10,0.286,48.0,100.4,36.8,84.1,43.7,10.7,30.6,35.0,16.1,21.1,76.4,10.9,31.4,42.4,22.3,15.9,7.0,5.4,3.9,22.2,19.9,-4.3,,,,,,,,,,,,,,,,,,,,,,,,,,
24,15,Portland Trail Blazers,15,4,11,0.267,48.0,103.5,37.4,82.9,45.1,9.6,26.7,35.9,19.1,24.7,77.3,9.9,31.0,40.9,21.1,13.9,7.1,4.9,5.2,22.3,19.0,-5.3,,,,,,,,,,,,,,,,,,,,,,,,,,
25,15,Sacramento Kings,15,7,8,0.467,48.0,100.1,36.3,82.8,43.8,9.3,26.3,35.3,18.3,23.7,77.0,9.9,31.1,41.0,20.9,13.1,8.5,4.4,5.9,19.5,20.9,-3.1,,,,,,,,,,,,,,,,,,,,,,,,,,
26,15,San Antonio Spurs,14,12,2,0.857,48.0,108.5,41.3,83.9,49.2,9.2,21.8,42.3,16.7,20.8,80.4,10.8,34.0,44.8,24.8,14.6,8.9,4.9,3.7,18.6,19.4,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,
27,15,Toronto Raptors,14,10,4,0.714,48.0,112.1,40.9,87.0,47.0,10.6,26.4,40.1,19.7,24.5,80.5,11.4,31.6,42.9,20.1,11.4,9.9,4.9,3.9,19.5,20.5,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,
28,15,Utah Jazz,15,10,5,0.667,48.0,99.3,35.7,74.9,47.6,10.9,27.3,39.9,17.1,23.1,73.8,8.4,33.0,41.4,20.3,15.5,6.1,5.5,2.4,18.1,20.5,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,
29,15,Washington Wizards,15,10,5,0.667,48.0,108.9,41.3,83.3,49.5,8.5,22.7,37.2,17.9,22.7,78.9,9.1,31.1,40.2,24.2,14.4,9.1,3.3,3.9,21.6,19.4,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,
