,Unnamed: 0,TEAM,GP,W,L,WIN%,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-,GP RANK,W RANK,L RANK,WIN% RANK,MIN RANK,PTS RANK,FGM RANK,FGA RANK,FG% RANK,3PM RANK,3PA RANK,3P% RANK,FTM RANK,FTA RANK,FT% RANK,OREB RANK,DREB RANK,REB RANK,AST RANK,TOV RANK,STL RANK,BLK RANK,BLKA RANK,PF RANK,PFD RANK,+/- RANK
12,13,Miami Heat,14,5,9,0.357,48.4,106.9,38.6,89.1,43.3,12.0,33.1,36.2,17.6,25.4,69.3,11.9,34.4,46.3,22.1,16.0,7.9,6.2,5.0,23.6,22.7,-2.9,,,,,,,,,,,,,,,,,,,,,,,,,,
13,13,Milwaukee Bucks,14,8,6,0.571,48.4,121.1,45.0,91.6,49.1,13.9,40.4,34.5,17.2,22.9,75.1,10.0,37.9,47.9,27.6,14.4,7.4,5.5,4.6,20.1,20.6,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,
14,15,Phoenix Suns,15,3,12,0.2,48.3,103.2,39.5,85.6,46.2,10.1,29.5,34.2,14.1,18.5,75.9,7.6,31.6,39.2,22.5,15.7,8.3,4.6,5.1,22.9,18.5,-8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15,Washington Wizards,15,7,8,0.467,48.3,112.3,41.5,88.9,46.6,10.1,31.5,31.9,19.3,26.4,73.2,9.8,31.4,41.2,25.0,14.1,9.1,5.9,5.0,21.6,24.0,-4.3,,,,,,,,,,,,,,,,,,,,,,,,,,
16,17,Atlanta Hawks,16,3,13,0.188,48.0,107.0,39.4,89.5,44.1,10.3,34.9,29.6,17.8,23.6,75.6,10.5,32.8,43.3,24.4,18.3,9.5,6.1,5.5,23.4,23.5,-11.6,,,,,,,,,,,,,,,,,,,,,,,,,,
17,17,Cleveland Cavaliers,14,3,11,0.214,48.0,99.6,37.9,85.9,44.1,8.9,24.2,36.6,15.1,19.4,77.6,11.4,31.6,42.9,18.9,14.5,6.9,2.9,5.9,21.2,19.9,-8.4,,,,,,,,,,,,,,,,,,,,,,,,,,
18,17,Dallas Mavericks,12,8,4,0.667,48.0,110.2,38.6,81.6,47.3,12.0,32.0,37.5,21.0,28.0,75.0,8.8,35.9,44.8,22.0,16.6,8.3,4.6,4.8,21.3,25.1,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,
19,17,Denver Nuggets,15,9,6,0.6,48.0,109.3,41.7,89.1,46.8,11.3,30.7,37.0,14.6,19.5,75.0,12.1,34.1,46.1,27.3,14.2,8.1,4.5,5.9,20.7,20.2,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,
20,17,Indiana Pacers,14,8,6,0.571,48.0,104.4,39.4,85.8,45.9,9.6,26.6,36.0,16.1,21.5,75.1,8.6,34.6,43.2,24.6,14.7,9.9,4.9,6.4,18.8,20.0,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,
21,17,Los Angeles Lakers,14,10,4,0.714,48.0,107.5,40.6,87.6,46.3,9.9,29.1,33.9,16.5,23.6,69.8,9.9,37.0,46.9,22.4,16.6,7.9,6.7,4.9,20.1,21.4,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,
22,17,Minnesota Timberwolves,14,7,7,0.5,48.0,106.4,39.6,90.4,43.8,10.8,30.8,35.0,16.4,20.5,80.1,10.9,33.5,44.4,23.6,13.4,9.5,4.8,4.6,19.2,20.6,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,
23,17,New Orleans Pelicans,16,7,9,0.438,48.0,115.8,42.8,91.2,46.9,9.5,28.7,33.1,20.8,26.4,78.5,12.6,36.8,49.4,26.3,15.9,6.6,5.9,5.3,21.3,23.3,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,
24,17,Oklahoma City Thunder,15,12,3,0.8,48.0,111.9,42.5,92.9,45.7,10.9,32.9,33.0,16.1,21.7,74.2,12.7,35.8,48.5,23.3,13.9,10.3,5.7,5.0,20.5,21.5,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,
25,17,Orlando Magic,16,9,7,0.563,48.0,108.1,41.4,87.1,47.6,11.3,30.3,37.1,14.0,17.4,80.3,7.9,32.6,40.6,26.8,13.6,7.3,5.4,4.7,20.4,19.1,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,
26,17,Portland Trail Blazers,15,8,7,0.533,48.0,110.7,40.7,91.1,44.7,11.5,32.9,34.8,17.8,22.6,78.8,12.6,36.7,49.3,20.7,14.2,6.4,4.1,5.7,20.1,19.9,-0.9,,,,,,,,,,,,,,,,,,,,,,,,,,
27,17,Sacramento Kings,13,5,8,0.385,48.0,113.2,42.9,92.7,46.3,10.9,29.3,37.3,16.5,22.4,73.5,10.5,34.5,44.9,25.2,14.3,8.2,4.0,5.1,24.2,21.5,-4.7,,,,,,,,,,,,,,,,,,,,,,,,,,
28,17,San Antonio Spurs,15,5,10,0.333,48.0,105.6,39.4,88.9,44.3,9.7,26.0,37.4,17.1,21.1,81.0,10.7,33.7,44.3,23.2,12.5,5.2,4.3,5.1,18.5,20.9,-6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
29,17,Utah Jazz,16,7,9,0.438,48.0,102.3,37.4,82.6,45.3,9.8,32.0,30.5,17.6,25.8,68.4,9.1,32.5,41.6,23.6,15.8,8.8,5.4,4.3,22.1,23.3,-5.5,,,,,,,,,,,,,,,,,,,,,,,,,,
