,Unnamed: 0,TEAM,GP,W,L,WIN%,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-,GP RANK,W RANK,L RANK,WIN% RANK,MIN RANK,PTS RANK,FGM RANK,FGA RANK,FG% RANK,3PM RANK,3PA RANK,3P% RANK,FTM RANK,FTA RANK,FT% RANK,OREB RANK,DREB RANK,REB RANK,AST RANK,TOV RANK,STL RANK,BLK RANK,BLKA RANK,PF RANK,PFD RANK,+/- RANK
10,8,Phoenix Suns,12,6,6,0.5,48.4,104.8,38.2,83.2,45.9,8.6,24.4,35.2,19.8,26.1,76.0,11.4,32.0,43.4,17.9,16.1,8.2,4.8,4.1,22.9,21.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
11,8,Portland Trail Blazers,12,7,5,0.583,48.4,106.3,38.1,85.1,44.8,9.0,23.9,37.6,21.1,25.3,83.2,11.0,33.5,44.5,20.9,14.1,5.2,5.9,4.0,21.1,21.6,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,
12,8,Sacramento Kings,12,5,7,0.417,48.4,100.8,35.6,81.2,43.8,5.2,15.1,34.3,24.5,30.8,79.7,11.7,32.0,43.7,17.6,15.4,7.8,3.8,5.3,21.3,23.8,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
13,14,Cleveland Cavaliers,14,8,6,0.571,48.4,100.7,36.8,84.9,43.4,6.6,20.9,31.8,20.5,26.4,77.8,14.1,32.6,46.6,22.9,13.7,6.9,3.0,4.7,19.9,20.7,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,
14,15,Atlanta Hawks,12,2,10,0.167,48.0,97.1,35.6,79.3,44.9,10.2,24.8,41.1,15.8,20.7,76.2,8.5,30.9,39.4,23.8,15.4,7.3,3.7,4.2,19.1,18.2,-6.8,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15,Boston Celtics,11,5,6,0.455,48.0,99.2,38.2,87.2,43.8,6.5,19.6,33.3,16.3,21.0,77.5,12.9,30.7,43.6,22.6,14.5,7.7,3.7,4.9,19.8,19.7,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
16,15,Brooklyn Nets,12,7,5,0.583,48.0,97.3,35.4,78.6,45.1,7.8,24.2,32.4,18.6,24.6,75.6,8.2,29.3,37.4,20.3,14.5,9.9,4.1,5.0,20.9,20.1,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,
17,15,Charlotte Bobcats,10,6,4,0.6,48.0,97.7,36.5,82.4,44.3,7.0,19.2,36.5,17.7,24.6,72.0,9.2,34.0,43.2,23.7,11.0,6.3,5.3,5.0,17.4,19.9,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,
18,15,Chicago Bulls,13,9,4,0.692,48.0,93.9,34.2,78.2,43.8,6.2,17.8,35.1,19.2,24.6,78.1,11.8,33.9,45.8,21.9,16.5,7.5,5.3,5.9,19.0,21.5,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,
19,15,Dallas Mavericks,12,9,3,0.75,48.0,105.1,39.2,82.4,47.5,9.3,23.3,40.0,17.4,21.3,82.0,11.0,31.4,42.4,25.2,12.8,7.8,4.5,4.1,18.4,20.3,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,
20,15,Detroit Pistons,13,5,8,0.385,48.0,104.5,40.9,89.3,45.8,5.9,17.5,33.9,16.8,25.3,66.3,14.4,30.8,45.2,22.7,13.6,8.8,5.2,5.1,20.2,19.8,-1.2,,,,,,,,,,,,,,,,,,,,,,,,,,
21,15,Los Angeles Clippers,11,7,4,0.636,48.0,112.7,40.1,81.9,48.9,7.9,22.5,35.2,24.6,34.0,72.5,11.5,32.4,43.8,26.5,13.5,9.0,4.8,4.3,22.7,26.5,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,
22,15,Los Angeles Lakers,12,4,8,0.333,48.0,103.0,39.5,82.3,48.0,10.5,23.6,44.5,13.5,19.0,71.1,6.9,31.8,38.8,26.7,16.8,8.1,6.8,4.6,19.8,18.4,-4.7,,,,,,,,,,,,,,,,,,,,,,,,,,
23,15,Miami Heat,10,9,1,0.9,48.0,104.8,39.5,77.4,51.0,8.4,23.1,36.4,17.4,23.3,74.7,7.8,28.8,36.6,22.6,13.5,10.4,4.0,2.9,21.2,20.8,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
24,15,Milwaukee Bucks,11,3,8,0.273,48.0,99.1,36.6,82.9,44.2,8.5,20.2,42.3,17.3,23.1,74.8,12.8,29.1,41.9,21.7,14.9,5.8,4.1,5.8,20.8,20.5,-4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
25,15,Minnesota Timberwolves,11,5,6,0.455,48.0,105.3,37.9,85.3,44.5,7.1,20.6,34.4,22.4,30.1,74.3,11.9,33.0,44.9,22.8,14.0,8.3,4.8,6.1,20.4,25.9,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,
26,15,New Orleans Pelicans,13,4,9,0.308,48.0,95.7,37.2,80.0,46.4,6.5,15.6,41.4,14.9,20.2,74.0,10.3,29.7,40.0,20.0,13.5,6.8,6.1,6.1,22.6,17.5,-4.3,,,,,,,,,,,,,,,,,,,,,,,,,,
27,15,Oklahoma City Thunder,11,6,5,0.545,48.0,100.6,37.5,80.5,46.6,8.4,23.8,35.1,17.2,21.5,80.1,10.5,31.0,41.5,21.5,16.4,8.3,5.8,3.0,21.2,18.2,-1.2,,,,,,,,,,,,,,,,,,,,,,,,,,
28,15,Philadelphia 76ers,11,0,11,0.0,48.0,96.3,36.3,87.9,41.3,6.5,22.8,28.3,17.3,23.9,72.2,12.0,28.8,40.8,19.9,17.6,9.8,3.3,7.5,22.2,20.4,-18.9,,,,,,,,,,,,,,,,,,,,,,,,,,
29,15,Utah Jazz,12,5,7,0.417,48.0,94.8,35.6,79.8,44.6,7.6,21.7,35.0,16.0,21.8,73.6,10.0,31.0,41.0,19.6,13.1,6.8,4.6,4.3,20.0,18.8,-3.4,,,,,,,,,,,,,,,,,,,,,,,,,,
