,Unnamed: 0,TEAM,GP,W,L,WIN%,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-,GP RANK,W RANK,L RANK,WIN% RANK,MIN RANK,PTS RANK,FGM RANK,FGA RANK,FG% RANK,3PM RANK,3PA RANK,3P% RANK,FTM RANK,FTA RANK,FT% RANK,OREB RANK,DREB RANK,REB RANK,AST RANK,TOV RANK,STL RANK,BLK RANK,BLKA RANK,PF RANK,PFD RANK,+/- RANK
0,1,New Jersey Nets,11,2,9,0.182,48.9,93.1,35.5,83.9,42.3,5.5,17.5,31.6,16.6,22.5,73.8,12.4,30.2,42.5,21.8,13.4,5.8,4.7,4.1,22.7,19.0,-9.4,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,Houston Rockets,12,8,4,0.667,48.8,107.3,39.4,88.3,44.7,9.4,26.3,35.8,19.1,23.8,80.4,13.1,30.3,43.3,24.8,11.5,7.6,4.0,6.1,20.5,20.7,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,Memphis Grizzlies,12,8,4,0.667,48.8,101.8,39.4,84.1,46.9,3.7,9.8,37.3,19.3,24.9,77.6,11.8,30.3,42.2,20.3,13.4,9.8,6.1,6.6,22.3,22.0,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2,Phoenix Suns,12,9,3,0.75,48.8,104.6,39.9,84.6,47.2,8.9,24.0,37.2,15.8,21.0,75.4,9.9,32.3,42.2,24.3,13.0,7.7,5.1,4.4,18.5,19.2,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2,Portland Trail Blazers,12,8,4,0.667,48.8,99.3,36.3,76.9,47.1,6.7,17.9,37.2,20.2,24.6,82.0,8.6,27.0,35.6,21.2,12.7,7.7,4.7,3.1,19.9,21.8,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,
5,6,Indiana Pacers,13,8,5,0.615,48.8,105.8,38.2,84.1,45.4,6.3,17.4,36.3,23.2,29.5,78.6,14.0,32.7,46.7,18.1,15.7,7.0,5.1,5.7,20.1,23.1,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,Los Angeles Lakers,13,9,4,0.692,48.8,97.8,37.2,79.9,46.6,5.4,15.9,33.8,18.0,23.5,76.7,11.5,31.4,42.9,22.2,13.1,7.1,5.3,4.4,18.1,19.8,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,
7,8,Cleveland Cavaliers,11,3,8,0.273,48.5,106.1,39.1,83.6,46.7,7.5,18.9,39.4,20.5,27.2,75.3,10.7,29.4,40.1,24.4,13.9,7.4,5.6,6.0,20.6,22.7,-3.3,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,Oklahoma City Thunder,11,6,5,0.545,48.5,104.3,37.0,79.3,46.7,7.8,20.4,38.4,22.5,27.7,81.0,9.9,33.0,42.9,19.8,13.8,5.8,5.8,3.5,22.7,21.0,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,
9,10,New Orleans Hornets,12,4,8,0.333,48.4,94.3,36.4,78.8,46.2,5.4,16.3,33.3,16.1,21.1,76.3,9.8,27.3,37.2,20.8,11.9,7.6,4.0,5.0,21.2,19.5,-1.9,,,,,,,,,,,,,,,,,,,,,,,,,,
10,11,Denver Nuggets,13,7,6,0.538,48.4,106.5,38.7,80.0,48.4,6.9,20.0,34.6,22.2,29.3,75.9,8.5,33.9,42.5,21.4,13.8,6.7,4.9,5.6,21.2,22.2,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,
11,11,Detroit Pistons,13,5,8,0.385,48.4,97.0,37.8,81.2,46.5,5.8,14.2,41.1,15.6,21.2,73.6,11.7,25.5,37.2,20.8,11.9,7.8,3.7,4.7,18.6,19.1,-3.1,,,,,,,,,,,,,,,,,,,,,,,,,,
12,13,Los Angeles Clippers,14,2,12,0.143,48.4,94.1,34.5,78.4,44.0,6.2,18.3,34.0,18.9,26.2,71.9,10.1,28.7,38.9,20.5,16.5,7.1,3.9,3.8,20.9,21.2,-9.5,,,,,,,,,,,,,,,,,,,,,,,,,,
13,14,Atlanta Hawks,12,6,6,0.5,48.0,92.1,35.8,79.8,44.8,5.9,19.3,30.7,14.7,18.7,78.6,10.5,30.3,40.8,21.3,13.5,6.2,3.8,5.0,19.3,16.6,-2.6,,,,,,,,,,,,,,,,,,,,,,,,,,
14,14,Boston Celtics,11,7,4,0.636,48.0,93.9,34.7,77.3,44.9,4.5,13.7,33.1,19.9,24.7,80.5,8.5,31.7,40.3,22.5,14.4,9.3,4.5,5.8,21.6,20.7,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,
15,14,Charlotte Bobcats,12,6,6,0.5,48.0,97.8,35.5,78.6,45.2,4.9,15.8,31.2,21.8,27.9,78.2,10.3,30.2,40.5,20.3,12.2,6.1,4.6,5.3,19.4,22.8,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,
