,Unnamed: 0,TEAM,GP,W,L,WIN%,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-,GP RANK,W RANK,L RANK,WIN% RANK,MIN RANK,PTS RANK,FGM RANK,FGA RANK,FG% RANK,3PM RANK,3PA RANK,3P% RANK,FTM RANK,FTA RANK,FT% RANK,OREB RANK,DREB RANK,REB RANK,AST RANK,TOV RANK,STL RANK,BLK RANK,BLKA RANK,PF RANK,PFD RANK,+/- RANK
0,1,Brooklyn Nets,10,4,6,0.4,49.5,113.0,39.9,92.3,43.2,13.6,40.5,33.6,19.6,25.2,77.8,9.2,36.1,45.3,26.5,14.9,6.0,4.9,5.9,20.3,22.4,-4.4,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,Cleveland Cavaliers,10,4,6,0.4,49.5,109.4,39.6,91.3,43.4,12.9,36.2,35.6,17.3,21.7,79.7,12.8,34.1,46.9,24.5,13.8,6.1,2.4,6.6,21.0,20.3,-4.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2,3,Utah Jazz,9,6,3,0.667,49.1,118.8,41.7,88.9,46.9,13.2,36.2,36.5,22.2,29.8,74.6,11.1,40.0,51.1,26.6,15.6,6.7,7.1,4.8,21.1,24.9,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,
3,4,Oklahoma City Thunder,11,6,5,0.545,48.9,121.4,44.1,95.5,46.1,13.5,37.0,36.6,19.6,26.4,74.5,11.6,35.9,47.5,25.2,13.8,9.7,4.5,5.7,24.4,22.9,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4,5,Sacramento Kings,10,5,5,0.5,48.5,116.7,42.5,94.9,44.8,10.2,29.5,34.6,21.5,29.1,73.9,12.1,37.1,49.2,24.0,13.4,9.0,4.8,6.5,21.1,23.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
5,6,Milwaukee Bucks,11,10,1,0.909,48.5,119.2,44.1,93.2,47.3,13.6,38.5,35.4,17.4,22.1,78.6,9.5,40.4,49.8,26.5,12.2,6.6,6.3,5.4,17.8,19.2,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,Minnesota Timberwolves,11,4,7,0.364,48.5,116.8,44.4,91.7,48.4,9.6,26.6,36.2,18.5,24.5,75.2,12.3,34.5,46.7,25.1,13.5,7.7,5.1,6.0,20.4,20.8,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
7,8,Atlanta Hawks,12,5,7,0.417,48.4,115.7,40.5,89.2,45.4,14.8,36.7,40.5,19.8,25.4,78.0,10.6,34.8,45.4,24.6,15.8,6.8,4.8,5.9,22.8,22.0,-4.3,,,,,,,,,,,,,,,,,,,,,,,,,,
8,9,Boston Celtics,11,5,6,0.455,48.0,110.9,42.5,91.0,46.8,11.3,32.4,34.8,14.5,17.5,82.9,8.8,34.3,43.1,26.5,10.9,8.2,5.5,3.3,19.7,18.7,-1.3,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,Charlotte Hornets,11,4,7,0.364,48.0,109.3,38.5,87.7,43.9,11.3,35.2,32.0,20.9,25.6,81.6,10.7,33.0,43.7,20.7,11.2,7.9,5.6,4.6,18.3,19.9,-3.3,,,,,,,,,,,,,,,,,,,,,,,,,,
10,9,Chicago Bulls,10,5,5,0.5,48.0,116.0,43.1,88.2,48.9,10.3,26.8,38.4,19.5,23.0,84.8,8.7,34.5,43.2,24.9,11.8,6.1,4.1,5.1,19.9,19.1,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,
11,9,Dallas Mavericks,10,4,6,0.4,48.0,105.9,37.1,85.1,43.6,14.2,40.3,35.2,17.5,22.9,76.4,8.9,33.6,42.5,23.2,13.8,6.0,3.3,4.6,19.8,22.4,-4.8,,,,,,,,,,,,,,,,,,,,,,,,,,
12,9,Denver Nuggets,11,7,4,0.636,48.0,115.5,43.6,92.6,47.1,11.4,31.4,36.2,16.9,22.7,74.4,12.6,34.9,47.5,29.9,14.0,7.5,4.5,4.6,21.4,21.5,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,
13,9,Detroit Pistons,10,7,3,0.7,48.0,113.6,40.5,86.8,46.7,14.8,37.1,39.9,17.8,23.5,75.7,10.0,34.0,44.0,23.1,12.5,6.5,4.4,4.8,21.3,21.2,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,
14,9,Golden State Warriors,11,7,4,0.636,48.0,117.6,43.8,90.9,48.2,13.5,38.5,35.2,16.5,21.4,77.0,9.7,35.5,45.2,28.7,12.5,7.2,7.2,4.8,20.0,20.6,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,
15,9,Houston Rockets,12,8,4,0.667,48.0,118.1,40.9,89.3,45.8,16.4,46.1,35.6,19.8,23.3,85.0,9.7,29.9,39.6,21.5,12.8,10.3,4.8,4.8,22.8,19.6,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,
16,9,Indiana Pacers,12,9,3,0.75,48.0,111.2,42.7,86.3,49.5,11.1,27.0,41.0,14.8,19.3,76.3,8.8,32.7,41.4,27.2,13.0,9.3,5.4,3.8,20.6,18.9,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,
17,9,LA Clippers,11,6,5,0.545,48.0,112.2,39.2,85.4,45.9,9.3,24.6,37.6,24.5,30.5,80.6,8.2,34.5,42.7,23.6,15.0,8.4,5.5,6.5,25.1,24.5,-1.8,,,,,,,,,,,,,,,,,,,,,,,,,,
18,9,Los Angeles Lakers,9,3,6,0.333,48.0,112.6,43.0,89.6,48.0,10.3,29.7,34.8,16.2,23.9,67.9,8.8,34.1,42.9,28.4,15.7,6.3,4.8,5.2,20.4,21.2,-9.9,,,,,,,,,,,,,,,,,,,,,,,,,,
19,9,Memphis Grizzlies,11,4,7,0.364,48.0,103.4,38.4,87.9,43.6,9.0,28.8,31.2,17.6,22.1,79.8,10.5,33.4,43.9,23.0,12.9,7.9,4.7,4.8,21.5,21.8,-2.5,,,,,,,,,,,,,,,,,,,,,,,,,,
