,Unnamed: 0,TEAM,GP,W,L,WIN%,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-,GP RANK,W RANK,L RANK,WIN% RANK,MIN RANK,PTS RANK,FGM RANK,FGA RANK,FG% RANK,3PM RANK,3PA RANK,3P% RANK,FTM RANK,FTA RANK,FT% RANK,OREB RANK,DREB RANK,REB RANK,AST RANK,TOV RANK,STL RANK,BLK RANK,BLKA RANK,PF RANK,PFD RANK,+/- RANK
0,1,Los Angeles Lakers,14,3,11,0.214,49.4,108.4,41.1,92.0,44.6,9.6,28.2,34.2,16.6,25.1,66.4,13.5,33.4,46.9,23.3,15.0,7.9,4.5,7.3,22.9,21.1,-6.5,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,Philadelphia 76ers,15,5,10,0.333,49.3,108.0,39.9,85.9,46.5,10.3,30.0,34.4,17.8,21.9,81.4,10.5,34.7,45.1,27.1,18.8,8.3,5.5,5.8,23.8,19.9,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,3,Oklahoma City Thunder,17,12,5,0.706,49.2,105.0,39.8,86.7,45.9,9.4,26.0,36.2,15.9,23.2,68.8,13.2,32.5,45.8,20.5,14.2,8.4,5.2,4.7,19.9,21.1,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3,4,Denver Nuggets,15,7,8,0.467,49.0,108.1,40.3,87.1,46.2,11.5,31.9,36.0,16.1,20.8,77.2,11.3,34.7,45.9,23.7,14.0,7.1,4.8,4.5,18.1,19.0,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,
4,5,Houston Rockets,14,9,5,0.643,48.7,117.2,39.5,85.0,46.5,15.3,41.7,36.6,22.9,28.9,79.3,8.8,33.3,42.1,20.4,14.0,9.1,4.6,5.2,21.1,22.6,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,
5,6,Indiana Pacers,15,7,8,0.467,48.7,105.0,40.5,86.1,47.0,9.4,25.8,36.4,14.7,19.0,77.2,9.6,31.8,41.4,21.7,12.6,7.5,4.9,4.7,18.1,18.6,-0.9,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,Minnesota Timberwolves,15,10,5,0.667,48.7,109.7,41.4,85.0,48.7,7.9,23.3,34.1,18.9,23.3,81.1,9.6,29.7,39.3,22.9,11.6,8.9,4.9,4.2,18.3,20.4,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,
7,6,New Orleans Pelicans,15,7,8,0.467,48.7,115.7,43.1,84.9,50.7,12.7,29.3,43.2,16.9,22.5,74.9,7.2,34.6,41.8,27.8,14.7,6.6,5.5,4.1,18.7,19.9,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,
8,9,Atlanta Hawks,15,6,9,0.4,48.3,105.5,38.8,84.3,46.0,11.3,29.6,38.3,16.5,21.7,76.3,9.9,30.6,40.5,25.6,14.7,8.1,4.6,5.7,18.5,22.2,-1.3,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,Brooklyn Nets,15,5,10,0.333,48.3,103.7,37.1,85.1,43.5,12.6,35.6,35.4,16.9,21.1,80.1,10.5,35.3,45.9,23.3,16.3,5.1,4.1,5.1,19.4,19.7,-1.7,,,,,,,,,,,,,,,,,,,,,,,,,,
