,Unnamed: 0,TEAM,GP,W,L,WIN%,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-,GP RANK,W RANK,L RANK,WIN% RANK,MIN RANK,PTS RANK,FGM RANK,FGA RANK,FG% RANK,3PM RANK,3PA RANK,3P% RANK,FTM RANK,FTA RANK,FT% RANK,OREB RANK,DREB RANK,REB RANK,AST RANK,TOV RANK,STL RANK,BLK RANK,BLKA RANK,PF RANK,PFD RANK,+/- RANK
0,1,Charlotte Hornets,13,4,9,0.308,48.4,107.3,38.0,85.5,44.5,9.5,25.8,36.9,21.8,30.0,72.6,10.3,34.2,44.5,21.6,12.3,6.2,4.1,4.8,18.9,23.1,-2.8,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,Milwaukee Bucks,13,7,6,0.538,48.4,103.1,39.6,82.8,47.9,8.8,24.2,36.2,15.1,21.2,71.3,8.2,30.8,38.9,22.2,13.5,8.8,6.4,3.8,22.7,19.3,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2,3,Dallas Mavericks,14,4,10,0.286,48.4,100.1,37.6,86.5,43.4,11.0,33.1,33.3,14.0,18.0,77.8,7.9,34.6,42.4,21.6,13.4,6.9,3.6,4.2,21.4,20.1,-3.3,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,Golden State Warriors,14,11,3,0.786,48.4,115.2,43.3,87.0,49.8,12.2,30.9,39.6,16.4,20.5,80.1,8.1,37.4,45.4,29.7,16.0,9.9,8.3,4.6,20.9,18.4,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,
4,3,LA Clippers,14,4,10,0.286,48.4,105.4,38.2,82.8,46.2,10.2,29.6,34.5,18.7,24.4,76.6,10.4,31.3,41.6,20.6,16.5,8.1,4.6,4.9,21.4,22.8,-4.7,,,,,,,,,,,,,,,,,,,,,,,,,,
5,3,Los Angeles Lakers,14,5,9,0.357,48.4,108.1,41.1,89.2,46.0,8.6,26.8,32.0,17.4,24.8,70.3,10.1,35.9,46.0,22.9,16.5,8.2,6.2,5.5,22.4,21.1,-1.6,,,,,,,,,,,,,,,,,,,,,,,,,,
6,3,New Orleans Pelicans,14,8,6,0.571,48.4,107.7,40.8,84.7,48.1,10.0,29.1,34.3,16.1,20.9,77.1,8.2,33.9,42.1,26.9,16.3,7.9,3.8,3.9,18.9,20.7,-0.8,,,,,,,,,,,,,,,,,,,,,,,,,,
7,8,Chicago Bulls,15,2,13,0.133,48.3,97.2,37.2,89.0,41.8,10.9,31.1,35.1,11.9,15.9,74.8,9.1,34.5,43.5,22.1,13.9,7.5,3.1,3.9,19.7,15.7,-11.4,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,Cleveland Cavaliers,15,12,3,0.8,48.3,114.3,41.1,84.8,48.4,12.6,33.4,37.7,19.5,23.9,81.8,9.1,33.6,42.7,23.5,14.7,7.7,3.8,4.1,21.3,22.1,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,
9,8,Portland Trail Blazers,15,9,6,0.6,48.3,100.3,37.2,83.6,44.5,7.9,22.4,35.1,18.1,22.5,80.4,9.5,36.6,46.1,17.6,15.9,6.6,5.3,5.5,18.6,20.4,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,
10,8,Utah Jazz,15,7,8,0.467,48.3,105.8,37.8,85.3,44.3,12.5,31.5,39.8,17.7,21.1,83.9,9.2,30.5,39.7,21.5,13.1,9.6,5.0,5.1,20.9,20.9,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,
11,8,Washington Wizards,15,7,8,0.467,48.3,106.1,39.0,84.0,46.4,9.6,25.9,37.1,18.5,23.5,78.8,8.8,33.7,42.5,21.1,14.3,6.6,3.8,5.2,22.7,20.8,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,
12,13,Boston Celtics,16,14,2,0.875,48.3,105.1,37.6,84.2,44.6,11.9,31.8,37.4,18.1,23.3,77.5,9.3,35.9,45.3,22.6,14.3,7.4,4.3,4.6,19.3,20.6,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,
13,13,Phoenix Suns,16,5,11,0.313,48.3,107.6,40.2,90.6,44.4,8.5,26.1,32.5,18.8,25.4,73.7,12.2,34.1,46.3,20.7,15.9,6.8,4.9,5.4,21.8,22.0,-7.8,,,,,,,,,,,,,,,,,,,,,,,,,,
14,15,Atlanta Hawks,14,3,11,0.214,48.0,104.4,39.7,84.2,47.2,11.1,28.9,38.6,13.8,18.1,76.0,8.9,30.1,39.0,24.4,16.6,8.9,3.9,5.1,19.7,19.9,-5.1,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15,Brooklyn Nets,13,5,8,0.385,48.0,107.4,39.0,87.1,44.8,11.7,34.2,34.2,17.7,24.9,71.0,9.8,35.3,45.1,23.0,15.4,6.8,3.8,6.0,21.1,22.0,-2.5,,,,,,,,,,,,,,,,,,,,,,,,,,
16,15,Denver Nuggets,14,9,5,0.643,48.0,107.8,39.7,84.8,46.8,11.0,30.6,35.9,17.4,24.1,72.1,12.6,32.4,45.0,23.1,17.0,8.6,5.0,4.6,16.4,21.6,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,
17,15,Detroit Pistons,12,9,3,0.75,48.0,106.8,39.8,84.3,47.1,12.3,29.2,42.0,15.0,20.1,74.7,10.1,32.8,42.9,24.3,15.4,7.1,4.2,5.3,18.6,19.5,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,
18,15,Houston Rockets,13,12,1,0.923,48.0,119.8,40.7,84.8,48.0,17.8,44.6,40.0,20.6,25.6,80.5,10.1,35.5,45.6,24.9,15.5,9.8,5.0,4.6,20.2,19.8,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,
19,15,Indiana Pacers,15,8,7,0.533,48.0,107.7,41.5,86.0,48.3,10.5,25.1,42.0,14.1,18.0,78.1,8.1,33.3,41.4,24.1,13.9,7.8,4.5,5.4,18.1,17.8,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,
20,15,Memphis Grizzlies,13,2,11,0.154,48.0,97.5,36.7,80.8,45.4,8.9,27.1,33.0,15.2,18.9,80.5,7.7,30.3,38.0,22.0,14.6,7.2,5.5,5.5,21.8,19.3,-6.5,,,,,,,,,,,,,,,,,,,,,,,,,,
21,15,Miami Heat,15,8,7,0.533,48.0,97.5,35.4,81.5,43.4,12.1,32.8,37.0,14.6,18.7,77.9,7.9,35.2,43.1,20.8,15.9,7.6,4.5,4.6,20.3,18.9,-2.9,,,,,,,,,,,,,,,,,,,,,,,,,,
22,15,Minnesota Timberwolves,15,9,6,0.6,48.0,107.0,39.9,84.9,47.1,8.1,23.0,35.1,19.1,24.6,77.5,11.3,33.3,44.6,23.1,13.9,9.2,3.5,4.2,17.4,21.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,
