,Unnamed: 0,TEAM,GP,W,L,WIN%,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-,GP RANK,W RANK,L RANK,WIN% RANK,MIN RANK,PTS RANK,FGM RANK,FGA RANK,FG% RANK,3PM RANK,3PA RANK,3P% RANK,FTM RANK,FTA RANK,FT% RANK,OREB RANK,DREB RANK,REB RANK,AST RANK,TOV RANK,STL RANK,BLK RANK,BLKA RANK,PF RANK,PFD RANK,+/- RANK
0,1,Charlotte Hornets,17,6,11,0.353,49.5,99.9,35.0,86.5,40.5,10.6,30.5,34.7,19.3,24.1,80.2,10.1,33.6,43.8,19.9,12.8,7.1,3.9,7.1,18.6,21.2,-4.5,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,Dallas Mavericks,18,9,9,0.5,49.4,97.9,36.3,84.1,43.2,9.2,28.3,32.5,16.0,20.3,78.7,9.2,33.1,42.2,20.9,12.8,6.5,3.6,4.2,18.2,20.8,-2.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2,3,Sacramento Kings,15,8,7,0.533,49.3,111.7,41.1,87.3,47.1,7.8,21.9,35.6,21.7,29.5,73.5,11.2,37.5,48.7,25.9,16.3,8.1,5.4,5.9,21.2,23.9,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,Utah Jazz,15,7,8,0.467,49.3,99.3,36.7,79.7,46.1,9.5,25.9,36.6,16.3,21.3,76.6,10.2,32.0,42.2,20.2,14.7,7.3,5.4,3.7,20.3,18.8,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,
4,5,New York Knicks,17,8,9,0.471,49.2,102.1,38.4,85.6,44.9,6.9,19.8,34.8,18.4,22.8,80.9,10.2,32.9,43.1,21.5,12.0,5.9,5.9,5.1,19.8,19.1,-2.5,,,,,,,,,,,,,,,,,,,,,,,,,,
5,6,Orlando Magic,14,2,12,0.143,49.1,94.9,36.4,83.1,43.7,7.9,22.8,34.8,14.3,18.8,76.0,9.1,33.6,42.7,22.5,15.0,6.6,5.1,5.1,19.5,18.4,-9.4,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,Philadelphia 76ers,14,4,10,0.286,49.1,100.8,39.5,85.1,46.4,8.3,22.8,36.4,13.5,21.7,62.2,9.1,32.6,41.6,24.1,15.6,9.5,6.5,4.6,21.3,19.0,-5.9,,,,,,,,,,,,,,,,,,,,,,,,,,
7,8,Indiana Pacers,15,7,8,0.467,49.0,102.4,38.4,84.7,45.3,6.6,21.7,30.5,19.0,25.4,74.8,10.3,34.5,44.7,20.6,15.6,9.5,5.8,3.7,20.7,22.1,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,
8,9,LA Clippers,14,11,3,0.786,48.7,107.9,40.1,84.6,47.3,11.5,29.3,39.3,16.2,23.7,68.4,8.4,33.9,42.3,23.0,11.4,9.3,5.2,3.8,21.1,21.1,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,Memphis Grizzlies,14,10,4,0.714,48.7,99.8,35.9,81.6,44.0,6.9,18.2,38.0,21.0,27.4,76.6,10.8,29.9,40.7,21.3,12.8,9.1,4.9,4.3,21.9,22.2,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,
10,11,Denver Nuggets,15,6,9,0.4,48.7,103.1,36.2,84.2,43.0,7.1,22.2,32.1,23.5,29.9,78.6,12.1,32.6,44.7,22.5,14.3,7.2,4.3,6.3,21.9,23.8,-2.2,,,,,,,,,,,,,,,,,,,,,,,,,,
11,12,Houston Rockets,16,9,7,0.563,48.6,107.1,37.4,82.7,45.3,11.5,31.8,36.2,20.7,29.8,69.4,10.8,31.1,41.9,21.7,14.9,9.3,5.1,4.9,21.7,22.1,-1.4,,,,,,,,,,,,,,,,,,,,,,,,,,
12,13,New Orleans Pelicans,14,8,6,0.571,48.4,105.4,40.2,89.6,44.9,9.7,25.6,37.9,15.3,19.4,79.0,11.6,33.7,45.4,23.5,12.1,8.6,4.7,4.7,19.4,18.4,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
13,13,Toronto Raptors,14,12,2,0.857,48.4,105.6,38.1,81.7,46.7,9.3,23.1,40.2,20.1,25.6,78.5,10.4,32.3,42.7,19.3,13.7,7.7,6.6,5.2,18.3,21.0,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,
14,15,Atlanta Hawks,15,6,9,0.4,48.3,100.6,38.3,84.7,45.2,9.3,27.7,33.7,14.7,18.9,78.1,7.9,32.7,40.7,25.3,15.9,9.7,5.6,5.8,20.3,17.2,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15,Milwaukee Bucks,15,7,8,0.467,48.3,98.9,37.5,81.1,46.3,3.9,12.7,30.4,20.0,26.5,75.4,12.3,32.0,44.3,22.2,15.3,7.5,6.1,6.0,18.3,20.5,-2.9,,,,,,,,,,,,,,,,,,,,,,,,,,
16,17,Chicago Bulls,16,8,8,0.5,48.3,102.0,38.9,87.7,44.3,6.6,19.0,34.9,17.6,21.2,83.2,12.3,36.1,48.4,20.6,13.7,5.3,5.4,6.0,17.9,19.3,-0.8,,,,,,,,,,,,,,,,,,,,,,,,,,
17,17,Cleveland Cavaliers,16,13,3,0.813,48.3,106.9,39.8,84.3,47.3,10.4,28.5,36.6,16.8,22.7,74.1,11.8,32.9,44.7,22.6,12.2,6.9,3.3,3.8,20.6,20.1,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,
18,17,Golden State Warriors,16,14,2,0.875,48.3,116.8,43.9,86.9,50.5,13.4,30.5,43.9,15.7,20.1,78.0,8.9,37.6,46.5,30.7,14.4,7.6,5.9,3.6,20.4,18.8,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,
19,17,Minnesota Timberwolves,16,2,14,0.125,48.3,97.9,36.6,79.1,46.2,4.6,14.8,31.2,20.1,25.9,77.6,10.9,29.6,40.5,22.9,15.3,8.1,4.3,4.7,20.4,21.0,-6.4,,,,,,,,,,,,,,,,,,,,,,,,,,
20,17,Oklahoma City Thunder,16,13,3,0.813,48.3,111.1,41.3,87.4,47.2,8.6,23.4,36.9,19.8,25.6,77.3,12.9,35.1,48.1,23.0,15.1,7.1,6.0,5.4,21.7,19.8,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,
21,22,Boston Celtics,17,9,8,0.529,48.3,107.9,40.0,91.4,43.8,9.4,27.4,34.1,18.6,23.8,78.2,12.7,33.1,45.8,24.8,12.7,10.1,3.6,4.8,22.3,20.6,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,
22,22,Miami Heat,17,9,8,0.529,48.3,93.9,36.4,79.5,45.8,5.6,17.7,31.6,15.5,20.2,77.0,9.2,33.1,42.4,20.9,15.1,6.2,5.7,4.2,17.2,18.1,-1.8,,,,,,,,,,,,,,,,,,,,,,,,,,
23,24,Brooklyn Nets,16,3,13,0.188,48.0,92.1,35.9,80.9,44.3,6.0,17.8,33.7,14.3,19.0,75.3,9.4,31.2,40.6,20.8,14.3,5.9,3.6,4.6,16.0,17.7,-9.9,,,,,,,,,,,,,,,,,,,,,,,,,,
24,24,Detroit Pistons,15,7,8,0.467,48.0,103.6,38.9,86.5,45.0,8.7,26.1,33.4,17.0,27.1,62.8,13.2,33.3,46.5,19.3,12.6,6.7,4.1,4.9,20.1,21.9,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,
25,24,Los Angeles Lakers,17,3,14,0.176,48.0,93.9,33.9,83.5,40.6,6.4,22.0,29.1,19.6,24.6,79.9,10.4,32.6,43.1,17.9,14.4,7.1,5.1,6.6,18.9,19.1,-10.3,,,,,,,,,,,,,,,,,,,,,,,,,,
26,24,Phoenix Suns,14,2,12,0.143,48.0,94.9,35.0,83.3,42.0,8.2,24.6,33.3,16.6,22.1,75.2,10.4,31.9,42.4,20.5,16.8,6.6,4.1,5.2,22.8,19.3,-14.0,,,,,,,,,,,,,,,,,,,,,,,,,,
27,24,Portland Trail Blazers,14,9,5,0.643,48.0,104.2,39.9,87.8,45.4,10.4,29.6,35.3,14.1,20.0,70.4,12.0,33.6,45.6,22.6,13.1,7.1,4.4,5.0,21.8,18.1,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,
28,24,San Antonio Spurs,13,11,2,0.846,48.0,110.8,42.9,85.5,50.2,7.5,17.8,41.8,17.5,21.5,81.7,9.6,32.8,42.5,25.5,11.9,7.9,5.2,4.3,19.5,20.2,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,
29,24,Washington Wizards,15,7,8,0.467,48.0,104.1,39.9,85.3,46.8,8.8,24.1,36.5,15.5,20.4,76.1,9.2,29.7,38.9,25.2,13.5,9.3,4.1,4.3,21.5,19.0,-1.6,,,,,,,,,,,,,,,,,,,,,,,,,,
