,Unnamed: 0,TEAM,GP,W,L,WIN%,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-,GP RANK,W RANK,L RANK,WIN% RANK,MIN RANK,PTS RANK,FGM RANK,FGA RANK,FG% RANK,3PM RANK,3PA RANK,3P% RANK,FTM RANK,FTA RANK,FT% RANK,OREB RANK,DREB RANK,REB RANK,AST RANK,TOV RANK,STL RANK,BLK RANK,BLKA RANK,PF RANK,PFD RANK,+/- RANK
10,11,Atlanta Hawks,15,10,5,0.667,48.3,101.4,39.3,84.1,46.8,6.2,18.3,33.8,16.5,21.5,77.0,12.3,30.4,42.7,19.9,12.9,6.4,6.5,4.5,19.9,20.3,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,
11,11,Oklahoma City Thunder,15,7,8,0.467,48.3,96.8,35.7,80.1,44.5,5.1,16.6,30.5,20.4,25.1,81.2,10.7,30.9,41.7,18.2,15.9,8.7,6.5,4.3,22.5,20.5,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,
12,11,Utah Jazz,15,9,6,0.6,48.3,100.7,38.8,77.5,50.1,3.9,11.3,34.7,19.1,25.6,74.7,9.9,29.5,39.4,25.1,15.0,7.7,4.3,5.1,21.4,21.5,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,
13,14,Memphis Grizzlies,16,5,11,0.313,48.3,101.7,39.6,81.9,48.3,3.0,10.5,28.6,19.6,26.9,72.6,12.4,29.8,42.3,19.7,16.8,7.4,4.7,5.5,21.2,22.3,-5.8,,,,,,,,,,,,,,,,,,,,,,,,,,
14,14,Portland Trail Blazers,16,11,5,0.688,48.3,96.1,34.8,75.8,45.9,6.6,18.8,35.3,19.8,25.4,77.9,11.3,31.4,42.6,21.2,14.3,5.4,5.2,4.4,20.3,22.8,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,
15,16,Charlotte Bobcats,13,6,7,0.462,48.0,90.1,33.7,76.3,44.2,5.0,16.7,30.0,17.7,25.3,69.9,10.8,30.6,41.4,19.3,15.8,8.5,4.8,6.6,20.5,21.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,
16,16,Chicago Bulls,13,5,8,0.385,48.0,91.5,35.8,82.2,43.5,3.7,11.0,33.6,16.2,21.7,74.8,12.2,30.6,42.8,19.5,14.7,7.5,5.6,5.9,18.7,19.5,-5.5,,,,,,,,,,,,,,,,,,,,,,,,,,
17,16,Cleveland Cavaliers,13,10,3,0.769,48.0,100.8,37.5,77.0,48.7,8.2,19.2,43.0,17.6,24.0,73.4,8.5,31.8,40.3,20.8,14.1,6.6,5.2,4.0,21.4,19.6,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,
18,16,Denver Nuggets,15,10,5,0.667,48.0,109.7,38.9,81.2,47.9,6.2,16.9,36.6,25.7,31.9,80.8,10.0,31.1,41.1,23.9,14.8,8.9,5.5,6.3,22.0,25.1,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,
19,16,Golden State Warriors,14,6,8,0.429,48.0,110.4,41.6,85.8,48.5,6.9,17.9,38.8,20.1,26.0,77.5,8.4,29.4,37.8,22.1,16.3,10.4,4.1,5.9,23.4,22.7,-1.6,,,,,,,,,,,,,,,,,,,,,,,,,,
20,16,Indiana Pacers,13,6,7,0.462,48.0,99.3,35.6,82.1,43.4,6.2,20.3,30.3,21.9,28.9,75.8,10.7,32.9,43.6,19.3,15.5,7.8,7.5,5.5,23.9,22.5,-2.3,,,,,,,,,,,,,,,,,,,,,,,,,,
21,16,Los Angeles Clippers,14,8,6,0.571,48.0,95.9,36.1,78.0,46.2,4.5,15.5,29.0,19.2,26.0,73.9,11.5,29.4,40.9,21.9,15.1,7.6,6.4,3.6,20.2,23.3,-0.9,,,,,,,,,,,,,,,,,,,,,,,,,,
22,16,Miami Heat,14,7,7,0.5,48.0,93.9,34.7,78.6,44.2,6.0,18.4,32.6,18.5,24.6,75.1,10.4,29.9,40.3,17.2,13.4,6.1,5.4,5.0,20.9,21.6,-2.1,,,,,,,,,,,,,,,,,,,,,,,,,,
23,16,Minnesota Timberwolves,15,1,14,0.067,48.0,91.4,36.8,84.1,43.8,3.8,14.3,26.6,14.0,18.9,73.9,11.1,29.5,40.5,18.3,16.9,8.4,3.7,6.1,21.9,18.1,-14.3,,,,,,,,,,,,,,,,,,,,,,,,,,
24,16,New Jersey Nets,14,0,14,0.0,48.0,83.9,32.0,79.9,40.1,3.4,12.8,26.3,16.6,21.5,77.1,11.5,30.3,41.8,14.9,17.1,7.1,5.4,6.5,21.3,18.9,-11.2,,,,,,,,,,,,,,,,,,,,,,,,,,
25,16,Orlando Magic,16,12,4,0.75,48.0,98.9,35.2,78.6,44.8,9.9,27.7,35.9,18.6,27.6,67.3,10.6,32.1,42.7,18.6,13.3,6.3,4.5,3.6,19.9,23.8,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,
26,16,Philadelphia 76ers,15,3,12,0.2,48.0,93.0,35.7,81.9,43.6,6.3,18.5,33.9,15.4,20.5,75.0,12.3,27.1,39.4,19.9,14.2,8.4,6.1,4.3,19.4,18.3,-6.7,,,,,,,,,,,,,,,,,,,,,,,,,,
27,16,Phoenix Suns,15,12,3,0.8,48.0,111.5,41.7,82.7,50.5,10.6,24.2,43.8,17.4,23.6,73.7,10.9,31.4,42.3,24.8,15.3,5.4,4.7,3.7,20.2,21.0,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,
28,16,Toronto Raptors,16,6,10,0.375,48.0,105.1,38.1,81.1,47.0,7.7,19.8,38.9,21.3,27.3,78.0,11.0,29.9,40.9,20.3,13.4,5.3,5.3,4.3,23.5,21.6,-5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
29,16,Washington Wizards,12,3,9,0.25,48.0,92.7,34.3,82.0,41.8,4.9,16.4,29.9,19.3,25.8,74.5,13.5,30.5,44.0,17.6,15.5,6.2,6.1,5.8,20.7,21.3,-7.5,,,,,,,,,,,,,,,,,,,,,,,,,,
