,Unnamed: 0,TEAM,GP,W,L,WIN%,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-,GP RANK,W RANK,L RANK,WIN% RANK,MIN RANK,PTS RANK,FGM RANK,FGA RANK,FG% RANK,3PM RANK,3PA RANK,3P% RANK,FTM RANK,FTA RANK,FT% RANK,OREB RANK,DREB RANK,REB RANK,AST RANK,TOV RANK,STL RANK,BLK RANK,BLKA RANK,PF RANK,PFD RANK,+/- RANK
12,11,Portland Trail Blazers,11,9,2,0.818,48.5,110.6,40.4,86.0,46.9,11.0,28.5,38.7,18.9,25.5,74.0,11.7,33.5,45.2,22.1,14.8,8.0,5.5,4.7,21.9,20.8,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
13,14,Boston Celtics,12,9,3,0.75,48.4,110.8,41.7,90.6,46.0,8.0,24.0,33.3,19.5,24.0,81.3,10.6,34.1,44.7,26.8,13.2,8.9,4.3,6.4,24.3,21.8,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,
14,14,Chicago Bulls,12,4,8,0.333,48.4,102.3,39.9,88.9,44.9,7.7,19.5,39.3,14.8,19.3,77.1,10.4,34.0,44.4,24.3,13.1,4.8,4.7,6.7,21.9,19.6,-5.3,,,,,,,,,,,,,,,,,,,,,,,,,,
15,14,Denver Nuggets,12,5,7,0.417,48.4,103.0,38.5,85.0,45.3,7.3,22.8,31.9,18.8,24.8,75.8,10.6,34.8,45.4,22.1,15.1,8.6,3.8,6.6,21.6,20.8,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,
16,14,Philadelphia 76ers,12,1,11,0.083,48.4,102.2,38.2,83.0,46.0,9.2,26.7,34.4,16.7,22.7,73.5,8.1,30.8,38.8,22.0,17.6,8.3,6.1,4.7,24.1,18.9,-12.3,,,,,,,,,,,,,,,,,,,,,,,,,,
17,18,Cleveland Cavaliers,13,8,5,0.615,48.4,105.3,39.6,85.7,46.2,10.5,28.8,36.4,15.6,20.5,76.3,9.9,34.2,44.2,22.1,12.8,6.8,3.2,4.1,21.2,20.8,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,
18,19,Brooklyn Nets,12,5,7,0.417,48.0,103.3,38.6,80.8,47.7,8.0,18.8,42.5,18.1,23.0,78.6,9.0,32.4,41.4,23.8,16.0,8.0,4.0,4.5,17.4,19.6,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
19,19,Charlotte Hornets,10,7,3,0.7,48.0,101.1,37.0,81.3,45.5,10.4,29.1,35.7,16.7,21.5,77.7,7.9,35.5,43.4,21.4,13.8,7.0,5.4,5.8,17.3,18.3,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,
20,19,Detroit Pistons,12,6,6,0.5,48.0,100.9,37.7,83.5,45.1,10.2,27.6,36.9,15.4,23.9,64.5,9.8,33.3,43.1,19.3,13.3,6.7,3.4,3.2,19.6,21.3,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
21,19,Los Angeles Lakers,10,2,8,0.2,48.0,106.1,36.2,84.2,43.0,10.1,27.3,37.0,23.6,30.9,76.4,12.0,30.9,42.9,16.6,11.5,6.4,2.6,5.5,20.7,21.6,-5.8,,,,,,,,,,,,,,,,,,,,,,,,,,
22,19,Minnesota Timberwolves,11,5,6,0.455,48.0,108.6,38.5,81.0,47.6,5.5,15.7,35.3,26.0,32.5,80.1,11.7,31.2,42.9,25.0,13.5,6.1,5.1,5.1,19.7,24.0,-4.1,,,,,,,,,,,,,,,,,,,,,,,,,,
23,19,New Orleans Pelicans,12,5,7,0.417,48.0,103.1,39.3,86.8,45.2,6.8,21.2,32.3,17.8,24.0,74.0,10.1,31.4,41.5,20.8,11.8,8.4,3.5,5.3,20.4,20.8,-5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
24,19,New York Knicks,11,2,9,0.182,48.0,97.5,36.1,82.4,43.8,7.5,21.7,34.3,17.9,22.1,81.1,10.6,34.4,45.0,18.2,13.3,4.6,5.0,4.0,19.9,19.0,-5.9,,,,,,,,,,,,,,,,,,,,,,,,,,
25,19,Phoenix Suns,10,1,9,0.1,48.0,101.3,36.0,84.9,42.4,8.7,25.8,33.7,20.6,26.9,76.6,12.6,32.4,45.0,21.1,17.9,6.8,4.1,6.2,27.5,24.2,-11.4,,,,,,,,,,,,,,,,,,,,,,,,,,
26,19,Sacramento Kings,11,4,7,0.364,48.0,110.0,41.6,88.5,47.0,8.0,22.0,36.4,18.7,25.3,74.1,10.9,32.5,43.5,25.4,15.3,10.7,4.8,4.7,18.8,22.7,-5.7,,,,,,,,,,,,,,,,,,,,,,,,,,
27,19,San Antonio Spurs,12,11,1,0.917,48.0,107.3,41.0,83.2,49.3,8.1,18.3,44.1,17.2,21.0,81.7,8.5,33.8,42.3,24.3,13.0,7.3,6.7,4.2,17.4,20.3,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,
28,19,Toronto Raptors,11,7,4,0.636,48.0,105.6,37.8,80.6,46.9,9.0,23.4,38.5,21.0,27.7,75.7,9.2,30.4,39.5,19.3,10.9,7.2,4.5,3.6,22.0,22.7,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,
29,19,Washington Wizards,14,8,6,0.571,48.0,105.1,40.1,87.3,46.0,8.1,24.6,33.1,16.7,23.6,70.7,8.1,35.0,43.1,23.9,12.5,8.5,4.9,4.8,20.6,20.7,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,
