,Unnamed: 0,TEAM,GP,W,L,WIN%,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-,GP RANK,W RANK,L RANK,WIN% RANK,MIN RANK,PTS RANK,FGM RANK,FGA RANK,FG% RANK,3PM RANK,3PA RANK,3P% RANK,FTM RANK,FTA RANK,FT% RANK,OREB RANK,DREB RANK,REB RANK,AST RANK,TOV RANK,STL RANK,BLK RANK,BLKA RANK,PF RANK,PFD RANK,+/- RANK
10,8,Washington Wizards,14,5,9,0.357,48.4,106.7,40.6,85.6,47.4,9.8,29.4,33.3,15.8,21.7,72.7,9.0,32.1,41.1,24.6,11.9,6.4,4.4,4.6,20.6,20.4,-6.1,,,,,,,,,,,,,,,,,,,,,,,,,,
11,12,Dallas Mavericks,16,7,9,0.438,48.3,106.9,39.4,85.3,46.2,11.4,35.4,32.3,16.6,20.8,79.9,9.5,33.7,43.2,24.9,12.8,6.2,3.6,3.9,21.1,21.1,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,
12,12,Milwaukee Bucks,16,11,5,0.688,48.3,113.9,41.4,90.3,45.9,13.6,37.7,36.0,17.4,21.9,79.7,11.9,34.4,46.3,23.3,13.7,8.0,4.1,4.8,17.8,19.9,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,
13,14,Atlanta Hawks,14,5,9,0.357,48.0,111.0,39.6,87.4,45.3,13.3,33.3,39.9,18.6,22.8,81.5,10.4,33.5,43.9,23.4,12.2,6.3,4.9,5.4,18.3,19.1,-3.7,,,,,,,,,,,,,,,,,,,,,,,,,,
14,14,Boston Celtics,15,6,9,0.4,48.0,109.3,39.6,87.4,45.3,12.5,36.4,34.2,17.6,22.1,79.8,11.3,33.1,44.5,22.7,13.8,7.6,5.6,5.2,19.1,19.5,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,
15,14,Chicago Bulls,11,9,2,0.818,48.0,113.9,41.8,86.7,48.2,12.3,30.5,40.3,18.0,22.9,78.6,9.2,32.3,41.5,24.8,12.5,6.9,5.6,5.7,17.9,19.1,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,
16,14,Cleveland Cavaliers,15,9,6,0.6,48.0,113.5,41.7,86.3,48.3,13.8,36.1,38.2,16.3,20.3,80.3,9.5,36.5,45.9,27.3,14.3,7.7,5.3,4.6,17.9,18.4,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,
17,14,Golden State Warriors,13,9,4,0.692,48.0,107.2,38.9,84.2,46.3,14.3,39.2,36.5,15.1,21.0,71.8,9.7,35.1,44.8,25.8,15.5,8.3,5.5,3.9,21.5,18.2,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,
18,14,Houston Rockets,16,6,10,0.375,48.0,111.6,39.7,83.7,47.4,14.2,39.2,36.2,18.1,24.6,73.4,9.9,29.4,39.4,24.6,15.8,7.7,5.3,5.3,21.6,22.6,-7.1,,,,,,,,,,,,,,,,,,,,,,,,,,
19,14,Indiana Pacers,13,5,8,0.385,48.0,108.7,40.0,87.1,45.9,10.2,33.1,30.9,18.5,23.4,78.9,11.8,31.8,43.6,23.8,13.2,7.6,5.4,5.1,18.6,19.2,-1.2,,,,,,,,,,,,,,,,,,,,,,,,,,
20,14,LA Clippers,15,7,8,0.467,48.0,105.1,39.3,86.4,45.4,12.0,31.7,37.9,14.5,19.2,75.7,9.0,33.6,42.6,24.3,14.1,7.5,4.8,4.7,18.5,18.9,-1.7,,,,,,,,,,,,,,,,,,,,,,,,,,
21,14,Memphis Grizzlies,16,12,4,0.75,48.0,112.5,41.9,90.6,46.3,11.3,30.9,36.6,17.3,23.5,73.7,13.3,34.2,47.5,25.1,13.5,11.6,5.4,6.3,19.6,19.3,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,
22,14,Miami Heat,15,10,5,0.667,48.0,106.2,38.6,84.3,45.8,15.3,38.0,40.2,13.7,17.9,76.9,10.7,31.5,42.2,26.4,14.7,6.6,4.3,4.5,19.1,19.7,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,
23,14,Minnesota Timberwolves,14,5,9,0.357,48.0,108.2,38.6,90.1,42.9,14.1,40.4,35.0,16.8,22.1,75.8,11.1,32.5,43.6,23.4,13.4,7.6,4.9,5.6,21.6,21.4,-4.7,,,,,,,,,,,,,,,,,,,,,,,,,,
24,14,New York Knicks,15,6,9,0.4,48.0,102.2,36.1,85.1,42.5,13.1,37.9,34.5,16.9,21.5,78.3,11.3,33.5,44.8,20.3,12.9,6.9,4.8,5.1,18.1,19.1,-1.6,,,,,,,,,,,,,,,,,,,,,,,,,,
25,14,Oklahoma City Thunder,15,7,8,0.467,48.0,102.5,37.3,88.1,42.3,11.5,36.1,31.7,16.5,21.2,77.7,9.9,34.4,44.3,20.5,12.6,6.9,4.9,5.7,19.2,18.7,-7.1,,,,,,,,,,,,,,,,,,,,,,,,,,
26,14,Orlando Magic,14,3,11,0.214,48.0,105.0,38.5,85.4,45.1,11.2,34.4,32.6,16.8,20.4,82.2,9.2,32.6,41.9,22.6,14.4,6.5,4.6,4.9,19.1,17.4,-8.1,,,,,,,,,,,,,,,,,,,,,,,,,,
27,14,Sacramento Kings,15,7,8,0.467,48.0,109.3,40.5,88.7,45.7,12.1,32.5,37.1,16.1,20.8,77.6,10.3,32.9,43.2,22.8,14.6,7.3,5.1,5.7,19.1,18.7,-5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
28,14,San Antonio Spurs,15,8,7,0.533,48.0,116.7,44.3,93.5,47.3,12.3,32.6,37.8,15.8,20.7,76.5,12.1,35.6,47.7,29.7,12.2,7.5,5.0,5.2,18.5,19.4,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,
29,14,Utah Jazz,14,12,2,0.857,48.0,120.4,42.7,88.1,48.5,15.3,40.5,37.7,19.7,26.0,75.8,11.5,37.9,49.4,23.6,14.4,6.4,4.9,3.8,18.4,21.6,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,
