,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Notes
87,"Thu, Dec 13, 2018",8:30p,Los Angeles Clippers,87,San Antonio Spurs,125,Box Score,,18354,
88,"Thu, Dec 13, 2018",9:30p,Chicago Bulls,91,Orlando Magic,97,Box Score,,20201,"at Mexico City, Mexico"
89,"Thu, Dec 13, 2018",10:30p,Dallas Mavericks,89,Phoenix Suns,99,Box Score,,13265,
90,"Fri, Dec 14, 2018",7:00p,Atlanta Hawks,108,Boston Celtics,129,Box Score,,18624,
91,"Fri, Dec 14, 2018",7:00p,New York Knicks,126,Charlotte Hornets,124,Box Score,OT,17622,
92,"Fri, Dec 14, 2018",7:30p,Washington Wizards,118,Brooklyn Nets,125,Box Score,,13232,
93,"Fri, Dec 14, 2018",7:30p,Milwaukee Bucks,114,Cleveland Cavaliers,102,Box Score,,19432,
94,"Fri, Dec 14, 2018",7:30p,Indiana Pacers,113,Philadelphia 76ers,101,Box Score,,20337,
95,"Fri, Dec 14, 2018",8:00p,Miami Heat,100,Memphis Grizzlies,97,Box Score,,16313,
96,"Fri, Dec 14, 2018",10:00p,Oklahoma City Thunder,98,Denver Nuggets,109,Box Score,,19520,
97,"Fri, Dec 14, 2018",10:00p,Toronto Raptors,122,Portland Trail Blazers,128,Box Score,,19458,
98,"Fri, Dec 14, 2018",10:00p,Golden State Warriors,130,Sacramento Kings,125,Box Score,,17583,
99,"Sat, Dec 15, 2018",5:00p,Utah Jazz,89,Orlando Magic,96,Box Score,,20011,"at Mexico City, Mexico"
100,"Sat, Dec 15, 2018",7:00p,Los Angeles Lakers,128,Charlotte Hornets,100,Box Score,,19641,
101,"Sat, Dec 15, 2018",7:00p,Boston Celtics,104,Detroit Pistons,113,Box Score,,17078,
102,"Sat, Dec 15, 2018",8:00p,Houston Rockets,105,Memphis Grizzlies,97,Box Score,,16777,
103,"Sat, Dec 15, 2018",8:30p,Chicago Bulls,98,San Antonio Spurs,93,Box Score,,18354,
104,"Sat, Dec 15, 2018",9:00p,Los Angeles Clippers,104,Oklahoma City Thunder,110,Box Score,,18203,
105,"Sat, Dec 15, 2018",9:00p,Minnesota Timberwolves,99,Phoenix Suns,107,Box Score,,14244,
106,"Sun, Dec 16, 2018",3:00p,Atlanta Hawks,127,Brooklyn Nets,144,Box Score,,13955,
107,"Sun, Dec 16, 2018",3:30p,Philadelphia 76ers,128,Cleveland Cavaliers,105,Box Score,,19432,
108,"Sun, Dec 16, 2018",5:00p,New York Knicks,99,Indiana Pacers,110,Box Score,,16646,
109,"Sun, Dec 16, 2018",6:00p,Los Angeles Lakers,110,Washington Wizards,128,Box Score,,20409,
110,"Sun, Dec 16, 2018",7:00p,Sacramento Kings,120,Dallas Mavericks,113,Box Score,,19935,
111,"Sun, Dec 16, 2018",7:00p,Miami Heat,102,New Orleans Pelicans,96,Box Score,,15535,
112,"Sun, Dec 16, 2018",8:00p,Toronto Raptors,86,Denver Nuggets,95,Box Score,,19520,
113,"Mon, Dec 17, 2018",7:00p,Milwaukee Bucks,107,Detroit Pistons,104,Box Score,,15051,
114,"Mon, Dec 17, 2018",7:30p,Phoenix Suns,128,New York Knicks,110,Box Score,,18437,
115,"Mon, Dec 17, 2018",8:00p,Utah Jazz,97,Houston Rockets,102,Box Score,,18055,
116,"Mon, Dec 17, 2018",8:00p,Sacramento Kings,105,Minnesota Timberwolves,132,Box Score,,12417,
117,"Mon, Dec 17, 2018",8:00p,Chicago Bulls,96,Oklahoma City Thunder,121,Box Score,,18203,
118,"Mon, Dec 17, 2018",8:30p,Philadelphia 76ers,96,San Antonio Spurs,123,Box Score,,17486,
119,"Mon, Dec 17, 2018",10:30p,Memphis Grizzlies,93,Golden State Warriors,110,Box Score,,19596,
120,"Mon, Dec 17, 2018",10:30p,Portland Trail Blazers,131,Los Angeles Clippers,127,Box Score,,16030,
121,"Tue, Dec 18, 2018",7:00p,Cleveland Cavaliers,92,Indiana Pacers,91,Box Score,,15630,
122,"Tue, Dec 18, 2018",7:30p,Washington Wizards,110,Atlanta Hawks,118,Box Score,,16489,
123,"Tue, Dec 18, 2018",7:30p,Los Angeles Lakers,110,Brooklyn Nets,115,Box Score,,17732,
124,"Tue, Dec 18, 2018",9:00p,Dallas Mavericks,118,Denver Nuggets,126,Box Score,,15764,
125,"Wed, Dec 19, 2018",7:00p,Cleveland Cavaliers,99,Charlotte Hornets,110,Box Score,,15179,
126,"Wed, Dec 19, 2018",7:00p,San Antonio Spurs,129,Orlando Magic,90,Box Score,,17138,
127,"Wed, Dec 19, 2018",7:00p,New York Knicks,109,Philadelphia 76ers,131,Box Score,,20424,
128,"Wed, Dec 19, 2018",7:30p,Phoenix Suns,111,Boston Celtics,103,Box Score,,18624,
129,"Wed, Dec 19, 2018",7:30p,Indiana Pacers,96,Toronto Raptors,99,Box Score,,19800,
130,"Wed, Dec 19, 2018",8:00p,Brooklyn Nets,96,Chicago Bulls,93,Box Score,,18065,
131,"Wed, Dec 19, 2018",8:00p,Washington Wizards,118,Houston Rockets,136,Box Score,,18055,
132,"Wed, Dec 19, 2018",8:00p,New Orleans Pelicans,115,Milwaukee Bucks,123,Box Score,,17341,
133,"Wed, Dec 19, 2018",8:00p,Detroit Pistons,129,Minnesota Timberwolves,123,Box Score,OT,15883,
134,"Wed, Dec 19, 2018",9:00p,Golden State Warriors,103,Utah Jazz,108,Box Score,,18306,
135,"Wed, Dec 19, 2018",10:00p,Memphis Grizzlies,92,Portland Trail Blazers,99,Box Score,,19412,
136,"Wed, Dec 19, 2018",10:00p,Oklahoma City Thunder,132,Sacramento Kings,113,Box Score,,17583,
137,"Thu, Dec 20, 2018",8:00p,Houston Rockets,99,Miami Heat,101,Box Score,,19600,
138,"Thu, Dec 20, 2018",10:30p,Dallas Mavericks,121,Los Angeles Clippers,125,Box Score,,17528,
139,"Fri, Dec 21, 2018",7:00p,Detroit Pistons,86,Charlotte Hornets,98,Box Score,,15812,
140,"Fri, Dec 21, 2018",7:00p,Cleveland Cavaliers,110,Toronto Raptors,126,Box Score,,19800,
141,"Fri, Dec 21, 2018",7:30p,Indiana Pacers,114,Brooklyn Nets,106,Box Score,,13302,
142,"Fri, Dec 21, 2018",7:30p,Atlanta Hawks,114,New York Knicks,107,Box Score,,19080,
143,"Fri, Dec 21, 2018",8:00p,Milwaukee Bucks,120,Boston Celtics,107,Box Score,,18624,
144,"Fri, Dec 21, 2018",8:00p,Orlando Magic,80,Chicago Bulls,90,Box Score,,20436,
145,"Fri, Dec 21, 2018",8:30p,Minnesota Timberwolves,98,San Antonio Spurs,124,Box Score,,17708,
146,"Fri, Dec 21, 2018",10:00p,Utah Jazz,120,Portland Trail Blazers,90,Box Score,,19127,
147,"Fri, Dec 21, 2018",10:00p,Memphis Grizzlies,99,Sacramento Kings,102,Box Score,,16369,
148,"Fri, Dec 21, 2018",10:30p,New Orleans Pelicans,104,Los Angeles Lakers,112,Box Score,,18997,
149,"Sat, Dec 22, 2018",5:00p,Denver Nuggets,111,Los Angeles Clippers,132,Box Score,,16571,
150,"Sat, Dec 22, 2018",7:00p,Phoenix Suns,146,Washington Wizards,149,Box Score,3OT,16571,
151,"Sat, Dec 22, 2018",7:30p,Toronto Raptors,101,Philadelphia 76ers,126,Box Score,,20691,
152,"Sat, Dec 22, 2018",8:00p,San Antonio Spurs,101,Houston Rockets,108,Box Score,,18055,
153,"Sat, Dec 22, 2018",8:00p,Milwaukee Bucks,87,Miami Heat,94,Box Score,,19600,
154,"Sat, Dec 22, 2018",8:30p,Dallas Mavericks,116,Golden State Warriors,120,Box Score,,19596,
155,"Sat, Dec 22, 2018",9:00p,Oklahoma City Thunder,107,Utah Jazz,106,Box Score,,18306,
156,"Sun, Dec 23, 2018",4:00p,Atlanta Hawks,98,Detroit Pistons,95,Box Score,,16532,
157,"Sun, Dec 23, 2018",5:00p,Washington Wizards,89,Indiana Pacers,105,Box Score,,17923,
158,"Sun, Dec 23, 2018",6:00p,Charlotte Hornets,103,Boston Celtics,119,Box Score,,18624,
159,"Sun, Dec 23, 2018",6:00p,Phoenix Suns,103,Brooklyn Nets,111,Box Score,,15310,
160,"Sun, Dec 23, 2018",6:00p,Chicago Bulls,112,Cleveland Cavaliers,92,Box Score,,19432,
161,"Sun, Dec 23, 2018",6:00p,Miami Heat,115,Orlando Magic,91,Box Score,,18846,
162,"Sun, Dec 23, 2018",6:00p,New Orleans Pelicans,117,Sacramento Kings,122,Box Score,,16643,
163,"Sun, Dec 23, 2018",8:00p,Minnesota Timberwolves,114,Oklahoma City Thunder,112,Box Score,,18203,
164,"Sun, Dec 23, 2018",8:30p,Los Angeles Clippers,127,Golden State Warriors,129,Box Score,,19596,
165,"Sun, Dec 23, 2018",9:00p,Dallas Mavericks,118,Portland Trail Blazers,121,Box Score,OT,19707,
166,"Sun, Dec 23, 2018",9:30p,Memphis Grizzlies,107,Los Angeles Lakers,99,Box Score,,18997,
167,"Tue, Dec 25, 2018",12:00p,Milwaukee Bucks,109,New York Knicks,95,Box Score,,19812,
168,"Tue, Dec 25, 2018",3:00p,Oklahoma City Thunder,109,Houston Rockets,113,Box Score,,18055,
169,"Tue, Dec 25, 2018",5:30p,Philadelphia 76ers,114,Boston Celtics,121,Box Score,OT,18624,
170,"Tue, Dec 25, 2018",8:00p,Los Angeles Lakers,127,Golden State Warriors,101,Box Score,,19596,
171,"Tue, Dec 25, 2018",10:30p,Portland Trail Blazers,96,Utah Jazz,117,Box Score,,18306,
172,"Wed, Dec 26, 2018",7:00p,Washington Wizards,95,Detroit Pistons,106,Box Score,,17534,
173,"Wed, Dec 26, 2018",7:00p,Phoenix Suns,122,Orlando Magic,120,Box Score,OT,16755,
174,"Wed, Dec 26, 2018",7:30p,Indiana Pacers,129,Atlanta Hawks,121,Box Score,,15026,
175,"Wed, Dec 26, 2018",7:30p,Charlotte Hornets,132,Brooklyn Nets,134,Box Score,2OT,14309,
176,"Wed, Dec 26, 2018",7:30p,Toronto Raptors,106,Miami Heat,104,Box Score,,19902,
177,"Wed, Dec 26, 2018",8:00p,Minnesota Timberwolves,119,Chicago Bulls,94,Box Score,,21852,
178,"Wed, Dec 26, 2018",8:00p,Cleveland Cavaliers,87,Memphis Grizzlies,95,Box Score,,16424,
179,"Wed, Dec 26, 2018",8:30p,New Orleans Pelicans,119,Dallas Mavericks,122,Box Score,,20340,
180,"Wed, Dec 26, 2018",8:30p,Denver Nuggets,103,San Antonio Spurs,111,Box Score,,18408,
181,"Wed, Dec 26, 2018",10:30p,Sacramento Kings,118,Los Angeles Clippers,127,Box Score,,19068,
182,"Thu, Dec 27, 2018",8:00p,Boston Celtics,113,Houston Rockets,127,Box Score,,18055,
183,"Thu, Dec 27, 2018",8:00p,New York Knicks,96,Milwaukee Bucks,112,Box Score,,18058,
184,"Thu, Dec 27, 2018",10:00p,Los Angeles Lakers,116,Sacramento Kings,117,Box Score,,17583,
185,"Thu, Dec 27, 2018",10:30p,Portland Trail Blazers,110,Golden State Warriors,109,Box Score,OT,19596,
186,"Thu, Dec 27, 2018",10:30p,Philadelphia 76ers,114,Utah Jazz,97,Box Score,,18306,
187,"Fri, Dec 28, 2018",7:00p,Brooklyn Nets,87,Charlotte Hornets,100,Box Score,,19411,
188,"Fri, Dec 28, 2018",7:00p,Detroit Pistons,88,Indiana Pacers,125,Box Score,,17923,
189,"Fri, Dec 28, 2018",7:00p,Toronto Raptors,87,Orlando Magic,116,Box Score,,18846,
190,"Fri, Dec 28, 2018",7:00p,Chicago Bulls,101,Washington Wizards,92,Box Score,,20409,
191,"Fri, Dec 28, 2018",8:00p,Cleveland Cavaliers,94,Miami Heat,118,Box Score,,19617,
192,"Fri, Dec 28, 2018",8:00p,Atlanta Hawks,123,Minnesota Timberwolves,120,Box Score,OT,18978,
193,"Fri, Dec 28, 2018",8:00p,Dallas Mavericks,112,New Orleans Pelicans,114,Box Score,,18364,
194,"Fri, Dec 28, 2018",9:00p,San Antonio Spurs,99,Denver Nuggets,102,Box Score,,20076,
195,"Fri, Dec 28, 2018",9:00p,Oklahoma City Thunder,118,Phoenix Suns,102,Box Score,,18055,
196,"Fri, Dec 28, 2018",10:30p,Los Angeles Clippers,118,Los Angeles Lakers,107,Box Score,,18997,
197,"Sat, Dec 29, 2018",5:00p,Brooklyn Nets,115,Milwaukee Bucks,129,Box Score,,17918,
198,"Sat, Dec 29, 2018",7:00p,Houston Rockets,108,New Orleans Pelicans,104,Box Score,,17555,
199,"Sat, Dec 29, 2018",7:00p,Charlotte Hornets,126,Washington Wizards,130,Box Score,,17197,
200,"Sat, Dec 29, 2018",7:30p,Cleveland Cavaliers,108,Atlanta Hawks,111,Box Score,,16460,
201,"Sat, Dec 29, 2018",8:00p,Boston Celtics,112,Memphis Grizzlies,103,Box Score,,17794,
202,"Sat, Dec 29, 2018",8:00p,New York Knicks,97,Utah Jazz,129,Box Score,,18306,
203,"Sat, Dec 29, 2018",9:00p,Denver Nuggets,122,Phoenix Suns,118,Box Score,,14975,
204,"Sat, Dec 29, 2018",10:00p,Golden State Warriors,115,Portland Trail Blazers,105,Box Score,,19797,
205,"Sat, Dec 29, 2018",10:30p,San Antonio Spurs,122,Los Angeles Clippers,111,Box Score,,19068,
206,"Sun, Dec 30, 2018",3:30p,Detroit Pistons,107,Orlando Magic,109,Box Score,,17761,
207,"Sun, Dec 30, 2018",6:00p,Minnesota Timberwolves,113,Miami Heat,104,Box Score,,19600,
208,"Sun, Dec 30, 2018",6:00p,Chicago Bulls,89,Toronto Raptors,95,Box Score,,19800,
209,"Sun, Dec 30, 2018",7:00p,Oklahoma City Thunder,103,Dallas Mavericks,105,Box Score,,20380,
210,"Sun, Dec 30, 2018",9:00p,Philadelphia 76ers,95,Portland Trail Blazers,129,Box Score,,19393,
211,"Sun, Dec 30, 2018",9:30p,Sacramento Kings,114,Los Angeles Lakers,121,Box Score,,18997,
212,"Mon, Dec 31, 2018",3:00p,Atlanta Hawks,108,Indiana Pacers,116,Box Score,,17923,
213,"Mon, Dec 31, 2018",6:00p,Orlando Magic,100,Charlotte Hornets,125,Box Score,,14694,
214,"Mon, Dec 31, 2018",7:00p,Memphis Grizzlies,101,Houston Rockets,113,Box Score,,18055,
215,"Mon, Dec 31, 2018",7:00p,Boston Celtics,111,San Antonio Spurs,120,Box Score,,18354,
216,"Mon, Dec 31, 2018",8:00p,Minnesota Timberwolves,114,New Orleans Pelicans,123,Box Score,,14904,
217,"Mon, Dec 31, 2018",8:00p,Dallas Mavericks,102,Oklahoma City Thunder,122,Box Score,,18203,
218,"Mon, Dec 31, 2018",9:00p,Golden State Warriors,132,Phoenix Suns,109,Box Score,,16906,
