,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Notes
39,"Fri, Dec 7, 2012",7:30p,Washington Wizards,95,Atlanta Hawks,104,Box Score,,13067,
40,"Fri, Dec 7, 2012",7:30p,Golden State Warriors,109,Brooklyn Nets,102,Box Score,,17732,
41,"Fri, Dec 7, 2012",7:30p,Chicago Bulls,108,Detroit Pistons,104,Box Score,,17142,
42,"Fri, Dec 7, 2012",8:00p,Cleveland Cavaliers,73,Minnesota Timberwolves,91,Box Score,,16623,
43,"Fri, Dec 7, 2012",8:00p,Memphis Grizzlies,96,New Orleans Hornets,89,Box Score,,13698,
44,"Fri, Dec 7, 2012",8:30p,Charlotte Bobcats,93,Milwaukee Bucks,108,Box Score,,13371,
45,"Fri, Dec 7, 2012",8:30p,Houston Rockets,92,San Antonio Spurs,114,Box Score,,18581,
46,"Fri, Dec 7, 2012",9:00p,Toronto Raptors,99,Utah Jazz,131,Box Score,,18069,
47,"Fri, Dec 7, 2012",9:30p,Los Angeles Lakers,108,Oklahoma City Thunder,114,Box Score,,18203,
48,"Fri, Dec 7, 2012",10:00p,Orlando Magic,82,Sacramento Kings,91,Box Score,,16305,
49,"Sat, Dec 8, 2012",3:30p,Phoenix Suns,99,Los Angeles Clippers,117,Box Score,,19060,
50,"Sat, Dec 8, 2012",7:00p,San Antonio Spurs,132,Charlotte Bobcats,102,Box Score,,17321,
51,"Sat, Dec 8, 2012",7:00p,Golden State Warriors,101,Washington Wizards,97,Box Score,,15176,
52,"Sat, Dec 8, 2012",7:30p,Philadelphia 76ers,79,Boston Celtics,92,Box Score,,18624,
53,"Sat, Dec 8, 2012",7:30p,Detroit Pistons,104,Cleveland Cavaliers,97,Box Score,,16062,
54,"Sat, Dec 8, 2012",7:30p,New Orleans Hornets,90,Miami Heat,106,Box Score,,19600,
55,"Sat, Dec 8, 2012",8:00p,New York Knicks,85,Chicago Bulls,93,Box Score,,21852,
56,"Sat, Dec 8, 2012",8:00p,Dallas Mavericks,116,Houston Rockets,109,Box Score,,15726,
57,"Sat, Dec 8, 2012",8:00p,Atlanta Hawks,93,Memphis Grizzlies,83,Box Score,,17612,
58,"Sat, Dec 8, 2012",10:00p,Sacramento Kings,99,Portland Trail Blazers,80,Box Score,,19454,
59,"Sun, Dec 9, 2012",3:30p,Toronto Raptors,83,Los Angeles Clippers,102,Box Score,,19060,
60,"Sun, Dec 9, 2012",6:00p,Milwaukee Bucks,97,Brooklyn Nets,88,Box Score,,16390,
61,"Sun, Dec 9, 2012",7:00p,Indiana Pacers,93,Oklahoma City Thunder,104,Box Score,,18203,
62,"Sun, Dec 9, 2012",7:30p,Denver Nuggets,106,New York Knicks,112,Box Score,,19033,
63,"Sun, Dec 9, 2012",8:00p,Orlando Magic,98,Phoenix Suns,90,Box Score,,13565,
64,"Sun, Dec 9, 2012",9:30p,Utah Jazz,117,Los Angeles Lakers,110,Box Score,,18997,
65,"Mon, Dec 10, 2012",7:00p,Golden State Warriors,104,Charlotte Bobcats,96,Box Score,,13169,
66,"Mon, Dec 10, 2012",7:00p,Detroit Pistons,97,Philadelphia 76ers,104,Box Score,,15225,
67,"Mon, Dec 10, 2012",7:30p,Atlanta Hawks,92,Miami Heat,101,Box Score,,19600,
68,"Mon, Dec 10, 2012",8:00p,San Antonio Spurs,134,Houston Rockets,126,Box Score,OT,13959,
69,"Mon, Dec 10, 2012",8:30p,Sacramento Kings,96,Dallas Mavericks,119,Box Score,,19737,
70,"Mon, Dec 10, 2012",10:00p,Toronto Raptors,74,Portland Trail Blazers,92,Box Score,,16863,
71,"Tue, Dec 11, 2012",7:00p,New York Knicks,100,Brooklyn Nets,97,Box Score,,17732,
72,"Tue, Dec 11, 2012",7:00p,Los Angeles Lakers,94,Cleveland Cavaliers,100,Box Score,,19172,
73,"Tue, Dec 11, 2012",7:30p,Denver Nuggets,101,Detroit Pistons,94,Box Score,,10265,
74,"Tue, Dec 11, 2012",8:00p,Washington Wizards,77,New Orleans Hornets,70,Box Score,,10076,
75,"Tue, Dec 11, 2012",9:30p,Los Angeles Clippers,94,Chicago Bulls,89,Box Score,,21571,
76,"Wed, Dec 12, 2012",7:00p,Cleveland Cavaliers,81,Indiana Pacers,96,Box Score,,11595,
77,"Wed, Dec 12, 2012",7:00p,Atlanta Hawks,86,Orlando Magic,80,Box Score,,16992,
78,"Wed, Dec 12, 2012",7:00p,Brooklyn Nets,94,Toronto Raptors,88,Box Score,,18847,
79,"Wed, Dec 12, 2012",7:30p,Los Angeles Clippers,100,Charlotte Bobcats,94,Box Score,,16786,
80,"Wed, Dec 12, 2012",7:30p,Golden State Warriors,97,Miami Heat,95,Box Score,,19600,
81,"Wed, Dec 12, 2012",7:30p,Chicago Bulls,96,Philadelphia 76ers,89,Box Score,,15738,
82,"Wed, Dec 12, 2012",8:00p,Dallas Mavericks,115,Boston Celtics,117,Box Score,2OT,18624,
83,"Wed, Dec 12, 2012",8:00p,Washington Wizards,93,Houston Rockets,99,Box Score,,13351,
84,"Wed, Dec 12, 2012",8:00p,Sacramento Kings,85,Milwaukee Bucks,98,Box Score,,11491,
85,"Wed, Dec 12, 2012",8:00p,Denver Nuggets,105,Minnesota Timberwolves,108,Box Score,,16444,
86,"Wed, Dec 12, 2012",8:00p,New Orleans Hornets,88,Oklahoma City Thunder,92,Box Score,,18203,
87,"Wed, Dec 12, 2012",9:00p,Memphis Grizzlies,80,Phoenix Suns,82,Box Score,,13093,
88,"Wed, Dec 12, 2012",10:30p,San Antonio Spurs,96,Utah Jazz,99,Box Score,,18710,
89,"Thu, Dec 13, 2012",7:30p,Charlotte Bobcats,90,Atlanta Hawks,113,Box Score,,13090,
90,"Thu, Dec 13, 2012",8:00p,Los Angeles Lakers,107,New York Knicks,116,Box Score,,19033,
91,"Thu, Dec 13, 2012",10:30p,San Antonio Spurs,90,Portland Trail Blazers,98,Box Score,,19118,
92,"Fri, Dec 14, 2012",7:00p,Philadelphia 76ers,85,Indiana Pacers,95,Box Score,,13538,
93,"Fri, Dec 14, 2012",7:00p,Golden State Warriors,85,Orlando Magic,99,Box Score,,17040,
94,"Fri, Dec 14, 2012",7:00p,Dallas Mavericks,74,Toronto Raptors,95,Box Score,,19132,
95,"Fri, Dec 14, 2012",7:00p,Los Angeles Lakers,102,Washington Wizards,96,Box Score,,20308,
96,"Fri, Dec 14, 2012",7:30p,Detroit Pistons,105,Brooklyn Nets,107,Box Score,2OT,15797,
97,"Fri, Dec 14, 2012",7:30p,Milwaukee Bucks,90,Cleveland Cavaliers,86,Box Score,,14146,
98,"Fri, Dec 14, 2012",8:00p,Boston Celtics,89,Houston Rockets,101,Box Score,,15679,
99,"Fri, Dec 14, 2012",8:00p,Minnesota Timberwolves,113,New Orleans Hornets,102,Box Score,,14671,
100,"Fri, Dec 14, 2012",8:00p,Sacramento Kings,103,Oklahoma City Thunder,113,Box Score,,18203,
101,"Fri, Dec 14, 2012",9:00p,Utah Jazz,84,Phoenix Suns,99,Box Score,,14182,
102,"Fri, Dec 14, 2012",10:30p,Memphis Grizzlies,94,Denver Nuggets,99,Box Score,,16367,
103,"Sat, Dec 15, 2012",7:00p,Golden State Warriors,115,Atlanta Hawks,93,Box Score,,15145,
104,"Sat, Dec 15, 2012",7:30p,Orlando Magic,107,Charlotte Bobcats,98,Box Score,,16217,
105,"Sat, Dec 15, 2012",7:30p,Indiana Pacers,88,Detroit Pistons,77,Box Score,,13235,
106,"Sat, Dec 15, 2012",7:30p,Washington Wizards,72,Miami Heat,102,Box Score,,19724,
107,"Sat, Dec 15, 2012",7:30p,Cleveland Cavaliers,102,New York Knicks,103,Box Score,,19033,
108,"Sat, Dec 15, 2012",8:00p,Brooklyn Nets,82,Chicago Bulls,83,Box Score,,21866,
109,"Sat, Dec 15, 2012",8:00p,Dallas Mavericks,106,Minnesota Timberwolves,114,Box Score,OT,18173,
110,"Sat, Dec 15, 2012",8:30p,Los Angeles Clippers,111,Milwaukee Bucks,85,Box Score,,13691,
111,"Sat, Dec 15, 2012",8:30p,Boston Celtics,88,San Antonio Spurs,103,Box Score,,18759,
112,"Sat, Dec 15, 2012",9:00p,Memphis Grizzlies,99,Utah Jazz,86,Box Score,,18183,
113,"Sun, Dec 16, 2012",1:00p,Houston Rockets,96,Toronto Raptors,103,Box Score,,17863,
114,"Sun, Dec 16, 2012",6:00p,Los Angeles Lakers,111,Philadelphia 76ers,98,Box Score,,20338,
115,"Sun, Dec 16, 2012",6:00p,Denver Nuggets,122,Sacramento Kings,97,Box Score,,13327,
116,"Sun, Dec 16, 2012",9:00p,New Orleans Hornets,94,Portland Trail Blazers,95,Box Score,,18772,
117,"Mon, Dec 17, 2012",7:00p,Minnesota Timberwolves,93,Orlando Magic,102,Box Score,,16992,
118,"Mon, Dec 17, 2012",7:30p,Los Angeles Clippers,88,Detroit Pistons,76,Box Score,,13560,
119,"Mon, Dec 17, 2012",7:30p,Houston Rockets,109,New York Knicks,96,Box Score,,19033,
120,"Mon, Dec 17, 2012",8:00p,Chicago Bulls,71,Memphis Grizzlies,80,Box Score,,17305,
121,"Mon, Dec 17, 2012",8:00p,San Antonio Spurs,93,Oklahoma City Thunder,107,Box Score,,18203,
122,"Mon, Dec 17, 2012",9:00p,Sacramento Kings,90,Phoenix Suns,101,Box Score,,13068,
123,"Tue, Dec 18, 2012",7:00p,Toronto Raptors,113,Cleveland Cavaliers,99,Box Score,,13233,
124,"Tue, Dec 18, 2012",7:00p,Atlanta Hawks,100,Washington Wizards,95,Box Score,OT,15123,
125,"Tue, Dec 18, 2012",7:30p,Utah Jazz,92,Brooklyn Nets,90,Box Score,,15835,
126,"Tue, Dec 18, 2012",7:30p,Minnesota Timberwolves,92,Miami Heat,103,Box Score,,19862,
127,"Tue, Dec 18, 2012",8:00p,Boston Celtics,89,Chicago Bulls,100,Box Score,,21825,
128,"Tue, Dec 18, 2012",8:00p,Indiana Pacers,93,Milwaukee Bucks,98,Box Score,,11739,
129,"Tue, Dec 18, 2012",8:30p,Philadelphia 76ers,100,Dallas Mavericks,107,Box Score,,20162,
130,"Tue, Dec 18, 2012",9:00p,San Antonio Spurs,106,Denver Nuggets,112,Box Score,,17092,
131,"Tue, Dec 18, 2012",10:30p,New Orleans Hornets,96,Golden State Warriors,103,Box Score,,19596,
132,"Tue, Dec 18, 2012",10:30p,Charlotte Bobcats,100,Los Angeles Lakers,101,Box Score,,18997,
133,"Wed, Dec 19, 2012",7:00p,Utah Jazz,84,Indiana Pacers,104,Box Score,,13559,
134,"Wed, Dec 19, 2012",7:00p,Brooklyn Nets,86,New York Knicks,100,Box Score,,19033,
135,"Wed, Dec 19, 2012",7:00p,Washington Wizards,83,Orlando Magic,90,Box Score,,16893,
136,"Wed, Dec 19, 2012",7:00p,Detroit Pistons,91,Toronto Raptors,97,Box Score,,17062,
137,"Wed, Dec 19, 2012",7:30p,Oklahoma City Thunder,100,Atlanta Hawks,92,Box Score,,16284,
138,"Wed, Dec 19, 2012",7:30p,Cleveland Cavaliers,91,Boston Celtics,103,Box Score,,18624,
139,"Wed, Dec 19, 2012",8:00p,Philadelphia 76ers,103,Houston Rockets,125,Box Score,,15266,
140,"Wed, Dec 19, 2012",9:00p,Charlotte Bobcats,104,Phoenix Suns,121,Box Score,,13308,
141,"Wed, Dec 19, 2012",9:30p,Milwaukee Bucks,80,Memphis Grizzlies,90,Box Score,,16007,
142,"Wed, Dec 19, 2012",10:00p,Golden State Warriors,127,Sacramento Kings,131,Box Score,,12885,
143,"Wed, Dec 19, 2012",10:30p,New Orleans Hornets,77,Los Angeles Clippers,93,Box Score,,19188,
144,"Thu, Dec 20, 2012",7:00p,Oklahoma City Thunder,93,Minnesota Timberwolves,99,Box Score,,17114,
145,"Thu, Dec 20, 2012",9:30p,Miami Heat,110,Dallas Mavericks,95,Box Score,,20160,
146,"Thu, Dec 20, 2012",10:00p,Denver Nuggets,93,Portland Trail Blazers,101,Box Score,,19982,
147,"Fri, Dec 21, 2012",7:00p,Atlanta Hawks,80,Philadelphia 76ers,99,Box Score,,18061,
148,"Fri, Dec 21, 2012",7:00p,Orlando Magic,90,Toronto Raptors,93,Box Score,,18391,
149,"Fri, Dec 21, 2012",7:30p,Milwaukee Bucks,99,Boston Celtics,94,Box Score,OT,18624,
150,"Fri, Dec 21, 2012",7:30p,Indiana Pacers,99,Cleveland Cavaliers,89,Box Score,,14105,
151,"Fri, Dec 21, 2012",7:30p,Washington Wizards,68,Detroit Pistons,100,Box Score,,13489,
152,"Fri, Dec 21, 2012",7:30p,Chicago Bulls,110,New York Knicks,106,Box Score,,19033,
153,"Fri, Dec 21, 2012",8:00p,Dallas Mavericks,82,Memphis Grizzlies,92,Box Score,,17677,
154,"Fri, Dec 21, 2012",8:30p,New Orleans Hornets,94,San Antonio Spurs,99,Box Score,,17943,
155,"Fri, Dec 21, 2012",10:30p,Charlotte Bobcats,100,Golden State Warriors,115,Box Score,,19596,
156,"Fri, Dec 21, 2012",10:30p,Sacramento Kings,85,Los Angeles Clippers,97,Box Score,,19060,
157,"Sat, Dec 22, 2012",7:00p,Chicago Bulls,75,Atlanta Hawks,92,Box Score,,17782,
158,"Sat, Dec 22, 2012",7:00p,Detroit Pistons,96,Washington Wizards,87,Box Score,,13104,
159,"Sat, Dec 22, 2012",7:30p,Utah Jazz,89,Miami Heat,105,Box Score,,20087,
160,"Sat, Dec 22, 2012",8:00p,Memphis Grizzlies,96,Houston Rockets,121,Box Score,,18029,
161,"Sat, Dec 22, 2012",8:00p,Indiana Pacers,81,New Orleans Hornets,75,Box Score,,15042,
162,"Sat, Dec 22, 2012",8:30p,Cleveland Cavaliers,94,Milwaukee Bucks,82,Box Score,,14176,
163,"Sat, Dec 22, 2012",9:00p,Charlotte Bobcats,88,Denver Nuggets,110,Box Score,,17555,
164,"Sat, Dec 22, 2012",10:00p,Phoenix Suns,93,Portland Trail Blazers,96,Box Score,,19746,
165,"Sat, Dec 22, 2012",10:30p,Los Angeles Lakers,118,Golden State Warriors,115,Box Score,OT,19596,
166,"Sun, Dec 23, 2012",3:00p,Philadelphia 76ers,92,Brooklyn Nets,95,Box Score,,17732,
167,"Sun, Dec 23, 2012",5:00p,Minnesota Timberwolves,91,New York Knicks,94,Box Score,,19033,
168,"Sun, Dec 23, 2012",6:00p,Utah Jazz,97,Orlando Magic,93,Box Score,,17721,
169,"Sun, Dec 23, 2012",7:00p,Dallas Mavericks,91,San Antonio Spurs,129,Box Score,,18581,
170,"Sun, Dec 23, 2012",8:00p,Los Angeles Clippers,103,Phoenix Suns,77,Box Score,,14741,
171,"Sun, Dec 23, 2012",9:00p,Portland Trail Blazers,96,Sacramento Kings,108,Box Score,,13244,
172,"Tue, Dec 25, 2012",12:00p,Boston Celtics,93,Brooklyn Nets,76,Box Score,,17732,
173,"Tue, Dec 25, 2012",3:00p,New York Knicks,94,Los Angeles Lakers,100,Box Score,,18997,
174,"Tue, Dec 25, 2012",5:30p,Oklahoma City Thunder,97,Miami Heat,103,Box Score,,20300,
175,"Tue, Dec 25, 2012",8:00p,Houston Rockets,120,Chicago Bulls,97,Box Score,,22310,
176,"Tue, Dec 25, 2012",10:30p,Denver Nuggets,100,Los Angeles Clippers,112,Box Score,,19346,
177,"Wed, Dec 26, 2012",7:00p,Miami Heat,105,Charlotte Bobcats,92,Box Score,,19602,
178,"Wed, Dec 26, 2012",7:00p,New Orleans Hornets,97,Orlando Magic,94,Box Score,,18846,
179,"Wed, Dec 26, 2012",7:00p,Cleveland Cavaliers,87,Washington Wizards,84,Box Score,,13846,
180,"Wed, Dec 26, 2012",7:30p,Detroit Pistons,119,Atlanta Hawks,126,Box Score,2OT,15182,
181,"Wed, Dec 26, 2012",8:00p,Philadelphia 76ers,99,Memphis Grizzlies,89,Box Score,,16055,
182,"Wed, Dec 26, 2012",8:00p,Brooklyn Nets,93,Milwaukee Bucks,108,Box Score,,13102,
183,"Wed, Dec 26, 2012",8:00p,Houston Rockets,87,Minnesota Timberwolves,84,Box Score,,20340,
184,"Wed, Dec 26, 2012",8:30p,Toronto Raptors,80,San Antonio Spurs,100,Box Score,,18581,
185,"Wed, Dec 26, 2012",9:00p,Los Angeles Lakers,114,Denver Nuggets,126,Box Score,,19155,
186,"Wed, Dec 26, 2012",9:00p,New York Knicks,99,Phoenix Suns,97,Box Score,,15153,
187,"Wed, Dec 26, 2012",9:00p,Golden State Warriors,94,Utah Jazz,83,Box Score,,19404,
188,"Wed, Dec 26, 2012",10:00p,Sacramento Kings,91,Portland Trail Blazers,109,Box Score,,20545,
189,"Thu, Dec 27, 2012",8:00p,Dallas Mavericks,105,Oklahoma City Thunder,111,Box Score,OT,18203,
190,"Thu, Dec 27, 2012",10:30p,Boston Celtics,77,Los Angeles Clippers,106,Box Score,,19552,
191,"Fri, Dec 28, 2012",7:00p,Phoenix Suns,91,Indiana Pacers,97,Box Score,,15288,
192,"Fri, Dec 28, 2012",7:00p,Orlando Magic,97,Washington Wizards,105,Box Score,,15789,
193,"Fri, Dec 28, 2012",7:30p,Charlotte Bobcats,81,Brooklyn Nets,97,Box Score,,17732,
194,"Fri, Dec 28, 2012",7:30p,Atlanta Hawks,102,Cleveland Cavaliers,94,Box Score,,19443,
195,"Fri, Dec 28, 2012",7:30p,Miami Heat,99,Detroit Pistons,109,Box Score,,22076,
196,"Fri, Dec 28, 2012",8:00p,Toronto Raptors,104,New Orleans Hornets,97,Box Score,OT,13968,
197,"Fri, Dec 28, 2012",8:30p,Denver Nuggets,106,Dallas Mavericks,85,Box Score,,20439,
198,"Fri, Dec 28, 2012",8:30p,Houston Rockets,116,San Antonio Spurs,122,Box Score,,18581,
199,"Fri, Dec 28, 2012",9:00p,Los Angeles Clippers,116,Utah Jazz,114,Box Score,,19911,
200,"Fri, Dec 28, 2012",10:00p,New York Knicks,105,Sacramento Kings,106,Box Score,,16407,
201,"Fri, Dec 28, 2012",10:30p,Philadelphia 76ers,89,Golden State Warriors,96,Box Score,,19596,
202,"Fri, Dec 28, 2012",10:30p,Portland Trail Blazers,87,Los Angeles Lakers,104,Box Score,,18997,
203,"Sat, Dec 29, 2012",7:00p,Indiana Pacers,100,Atlanta Hawks,109,Box Score,,16558,
204,"Sat, Dec 29, 2012",7:00p,New Orleans Hornets,98,Charlotte Bobcats,95,Box Score,,18110,
205,"Sat, Dec 29, 2012",7:00p,Toronto Raptors,123,Orlando Magic,88,Box Score,,18846,
206,"Sat, Dec 29, 2012",7:30p,Cleveland Cavaliers,100,Brooklyn Nets,103,Box Score,,17732,
207,"Sat, Dec 29, 2012",8:00p,Washington Wizards,77,Chicago Bulls,87,Box Score,,22447,
208,"Sat, Dec 29, 2012",8:00p,Oklahoma City Thunder,124,Houston Rockets,94,Box Score,,18460,
209,"Sat, Dec 29, 2012",8:00p,Denver Nuggets,72,Memphis Grizzlies,81,Box Score,,17707,
210,"Sat, Dec 29, 2012",8:00p,Phoenix Suns,107,Minnesota Timberwolves,111,Box Score,,19356,
211,"Sat, Dec 29, 2012",8:30p,Miami Heat,85,Milwaukee Bucks,104,Box Score,,18717,
212,"Sat, Dec 29, 2012",10:00p,Philadelphia 76ers,85,Portland Trail Blazers,89,Box Score,,20569,
213,"Sat, Dec 29, 2012",10:30p,Boston Celtics,83,Golden State Warriors,101,Box Score,,19596,
214,"Sun, Dec 30, 2012",7:30p,San Antonio Spurs,111,Dallas Mavericks,86,Box Score,,19928,
215,"Sun, Dec 30, 2012",7:30p,Milwaukee Bucks,94,Detroit Pistons,96,Box Score,,14219,
216,"Sun, Dec 30, 2012",9:00p,Boston Celtics,96,Sacramento Kings,118,Box Score,,15305,
217,"Sun, Dec 30, 2012",9:30p,Utah Jazz,96,Los Angeles Clippers,107,Box Score,,19111,
218,"Mon, Dec 31, 2012",3:00p,Charlotte Bobcats,91,Chicago Bulls,81,Box Score,,21986,
219,"Mon, Dec 31, 2012",3:00p,Memphis Grizzlies,83,Indiana Pacers,88,Box Score,,14979,
220,"Mon, Dec 31, 2012",5:00p,Miami Heat,112,Orlando Magic,110,Box Score,OT,19311,
221,"Mon, Dec 31, 2012",7:00p,Atlanta Hawks,104,Houston Rockets,123,Box Score,,18160,
222,"Mon, Dec 31, 2012",7:00p,Brooklyn Nets,73,San Antonio Spurs,104,Box Score,,18581,
223,"Mon, Dec 31, 2012",8:00p,Phoenix Suns,96,Oklahoma City Thunder,114,Box Score,,18203,
