,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Notes
83,"Sat, Jan 12, 2013",3:30p,Orlando Magic,104,Los Angeles Clippers,101,Box Score,,19060,
84,"Sat, Jan 12, 2013",7:00p,Charlotte Bobcats,88,Indiana Pacers,96,Box Score,,13656,
85,"Sat, Jan 12, 2013",7:00p,Atlanta Hawks,83,Washington Wizards,93,Box Score,,15331,
86,"Sat, Jan 12, 2013",7:30p,Utah Jazz,90,Detroit Pistons,87,Box Score,,18441,
87,"Sat, Jan 12, 2013",7:30p,Houston Rockets,100,Philadelphia 76ers,107,Box Score,,17329,
88,"Sat, Jan 12, 2013",8:00p,Phoenix Suns,97,Chicago Bulls,81,Box Score,,21874,
89,"Sat, Jan 12, 2013",9:00p,Memphis Grizzlies,83,Dallas Mavericks,104,Box Score,,19984,
90,"Sat, Jan 12, 2013",10:00p,Miami Heat,128,Sacramento Kings,99,Box Score,,14367,
91,"Sun, Jan 13, 2013",12:00p,New Orleans Hornets,87,New York Knicks,100,Box Score,,19033,
92,"Sun, Jan 13, 2013",1:00p,Milwaukee Bucks,107,Toronto Raptors,96,Box Score,,17384,
93,"Sun, Jan 13, 2013",6:00p,Indiana Pacers,86,Brooklyn Nets,97,Box Score,,16499,
94,"Sun, Jan 13, 2013",7:00p,Minnesota Timberwolves,88,San Antonio Spurs,106,Box Score,,18144,
95,"Sun, Jan 13, 2013",8:00p,Golden State Warriors,105,Denver Nuggets,116,Box Score,,15861,
96,"Sun, Jan 13, 2013",9:00p,Oklahoma City Thunder,87,Portland Trail Blazers,83,Box Score,,20423,
97,"Sun, Jan 13, 2013",9:30p,Cleveland Cavaliers,93,Los Angeles Lakers,113,Box Score,,18997,
98,"Mon, Jan 14, 2013",7:00p,Orlando Magic,91,Washington Wizards,120,Box Score,,14648,
99,"Mon, Jan 14, 2013",7:30p,Charlotte Bobcats,89,Boston Celtics,100,Box Score,,18624,
100,"Mon, Jan 14, 2013",8:00p,Atlanta Hawks,58,Chicago Bulls,97,Box Score,,21430,
101,"Mon, Jan 14, 2013",8:00p,Los Angeles Clippers,99,Memphis Grizzlies,73,Box Score,,15837,
102,"Mon, Jan 14, 2013",8:30p,Minnesota Timberwolves,98,Dallas Mavericks,113,Box Score,,19486,
103,"Mon, Jan 14, 2013",9:00p,Oklahoma City Thunder,102,Phoenix Suns,90,Box Score,,14951,
104,"Mon, Jan 14, 2013",9:00p,Miami Heat,97,Utah Jazz,104,Box Score,,19911,
105,"Mon, Jan 14, 2013",10:00p,Cleveland Cavaliers,118,Sacramento Kings,124,Box Score,,12194,
106,"Tue, Jan 15, 2013",7:00p,Indiana Pacers,103,Charlotte Bobcats,76,Box Score,,12996,
107,"Tue, Jan 15, 2013",7:00p,New Orleans Hornets,111,Philadelphia 76ers,99,Box Score,,17304,
108,"Tue, Jan 15, 2013",7:30p,Toronto Raptors,106,Brooklyn Nets,113,Box Score,,16236,
109,"Tue, Jan 15, 2013",8:00p,Los Angeles Clippers,117,Houston Rockets,109,Box Score,,16823,
110,"Tue, Jan 15, 2013",9:00p,Portland Trail Blazers,111,Denver Nuggets,115,Box Score,OT,15521,
111,"Tue, Jan 15, 2013",10:30p,Milwaukee Bucks,88,Los Angeles Lakers,104,Box Score,,18997,
112,"Wed, Jan 16, 2013",7:00p,Indiana Pacers,86,Orlando Magic,97,Box Score,,17499,
113,"Wed, Jan 16, 2013",7:00p,Chicago Bulls,107,Toronto Raptors,105,Box Score,OT,18674,
114,"Wed, Jan 16, 2013",7:30p,Brooklyn Nets,95,Atlanta Hawks,109,Box Score,,15029,
115,"Wed, Jan 16, 2013",8:00p,New Orleans Hornets,90,Boston Celtics,78,Box Score,,18624,
116,"Wed, Jan 16, 2013",8:00p,Houston Rockets,100,Dallas Mavericks,105,Box Score,,20147,
117,"Wed, Jan 16, 2013",8:00p,Denver Nuggets,97,Oklahoma City Thunder,117,Box Score,,18203,
118,"Wed, Jan 16, 2013",8:30p,Memphis Grizzlies,82,San Antonio Spurs,103,Box Score,,18581,
119,"Wed, Jan 16, 2013",10:00p,Cleveland Cavaliers,93,Portland Trail Blazers,88,Box Score,,18880,
120,"Wed, Jan 16, 2013",10:00p,Washington Wizards,94,Sacramento Kings,95,Box Score,,11611,
121,"Wed, Jan 16, 2013",10:30p,Miami Heat,92,Golden State Warriors,75,Box Score,,19596,
122,"Thu, Jan 17, 2013",3:00p,New York Knicks,102,Detroit Pistons,87,Box Score,,18689,"at London, England"
123,"Thu, Jan 17, 2013",8:00p,Los Angeles Clippers,90,Minnesota Timberwolves,77,Box Score,,16198,
124,"Thu, Jan 17, 2013",9:00p,Milwaukee Bucks,98,Phoenix Suns,94,Box Score,,15963,
125,"Thu, Jan 17, 2013",10:30p,Miami Heat,99,Los Angeles Lakers,90,Box Score,,18997,
126,"Fri, Jan 18, 2013",7:00p,Chicago Bulls,100,Boston Celtics,99,Box Score,OT,18624,
127,"Fri, Jan 18, 2013",7:00p,Houston Rockets,95,Indiana Pacers,105,Box Score,,16902,
128,"Fri, Jan 18, 2013",7:00p,Charlotte Bobcats,106,Orlando Magic,100,Box Score,,17598,
129,"Fri, Jan 18, 2013",7:00p,Toronto Raptors,101,Philadelphia 76ers,108,Box Score,OT,16574,
130,"Fri, Jan 18, 2013",7:30p,Atlanta Hawks,89,Brooklyn Nets,94,Box Score,,17732,
131,"Fri, Jan 18, 2013",8:00p,Sacramento Kings,69,Memphis Grizzlies,85,Box Score,,15910,
132,"Fri, Jan 18, 2013",8:30p,Golden State Warriors,88,San Antonio Spurs,95,Box Score,,18581,
133,"Fri, Jan 18, 2013",9:00p,Washington Wizards,112,Denver Nuggets,108,Box Score,,16523,
134,"Fri, Jan 18, 2013",9:30p,Oklahoma City Thunder,117,Dallas Mavericks,114,Box Score,OT,20434,
135,"Sat, Jan 19, 2013",7:00p,San Antonio Spurs,98,Atlanta Hawks,93,Box Score,,18255,
136,"Sat, Jan 19, 2013",7:00p,Sacramento Kings,97,Charlotte Bobcats,93,Box Score,,17012,
137,"Sat, Jan 19, 2013",8:00p,Memphis Grizzlies,85,Chicago Bulls,82,Box Score,OT,22124,
138,"Sat, Jan 19, 2013",8:00p,Houston Rockets,79,Minnesota Timberwolves,92,Box Score,,16799,
139,"Sat, Jan 19, 2013",8:00p,Golden State Warriors,116,New Orleans Hornets,112,Box Score,,15472,
140,"Sat, Jan 19, 2013",9:00p,Cleveland Cavaliers,98,Utah Jazz,109,Box Score,,19911,
141,"Sat, Jan 19, 2013",10:00p,Milwaukee Bucks,110,Portland Trail Blazers,104,Box Score,,20487,
142,"Sat, Jan 19, 2013",10:30p,Washington Wizards,87,Los Angeles Clippers,94,Box Score,,19188,
143,"Sun, Jan 20, 2013",1:00p,Los Angeles Lakers,103,Toronto Raptors,108,Box Score,,19800,
144,"Sun, Jan 20, 2013",6:00p,Dallas Mavericks,111,Orlando Magic,105,Box Score,,18192,
145,"Sun, Jan 20, 2013",7:30p,Boston Celtics,88,Detroit Pistons,103,Box Score,,17575,
146,"Sun, Jan 20, 2013",8:00p,Oklahoma City Thunder,118,Denver Nuggets,121,Box Score,OT,19155,
147,"Mon, Jan 21, 2013",1:00p,Indiana Pacers,82,Memphis Grizzlies,81,Box Score,,17508,
148,"Mon, Jan 21, 2013",1:00p,Sacramento Kings,105,New Orleans Hornets,114,Box Score,,10880,
149,"Mon, Jan 21, 2013",2:00p,Minnesota Timberwolves,96,Atlanta Hawks,104,Box Score,,13808,
150,"Mon, Jan 21, 2013",2:00p,Houston Rockets,100,Charlotte Bobcats,94,Box Score,,16108,
151,"Mon, Jan 21, 2013",3:30p,Brooklyn Nets,88,New York Knicks,85,Box Score,,19033,
152,"Mon, Jan 21, 2013",4:00p,Los Angeles Clippers,99,Golden State Warriors,106,Box Score,,19596,
153,"Mon, Jan 21, 2013",7:00p,San Antonio Spurs,90,Philadelphia 76ers,85,Box Score,,15346,
154,"Mon, Jan 21, 2013",9:30p,Los Angeles Lakers,83,Chicago Bulls,95,Box Score,,22550,
155,"Mon, Jan 21, 2013",10:00p,Washington Wizards,98,Portland Trail Blazers,95,Box Score,,17336,
156,"Tue, Jan 22, 2013",7:00p,Boston Celtics,90,Cleveland Cavaliers,95,Box Score,,14192,
157,"Tue, Jan 22, 2013",7:30p,Orlando Magic,90,Detroit Pistons,105,Box Score,,11798,
158,"Tue, Jan 22, 2013",8:00p,Philadelphia 76ers,102,Milwaukee Bucks,110,Box Score,,13080,
159,"Tue, Jan 22, 2013",10:30p,Oklahoma City Thunder,109,Los Angeles Clippers,97,Box Score,,19451,
160,"Wed, Jan 23, 2013",7:00p,Atlanta Hawks,104,Charlotte Bobcats,92,Box Score,,12534,
161,"Wed, Jan 23, 2013",7:30p,Toronto Raptors,116,Miami Heat,123,Box Score,OT,20002,
162,"Wed, Jan 23, 2013",8:00p,Detroit Pistons,82,Chicago Bulls,85,Box Score,,21567,
163,"Wed, Jan 23, 2013",8:00p,Denver Nuggets,105,Houston Rockets,95,Box Score,,16867,
164,"Wed, Jan 23, 2013",8:00p,Los Angeles Lakers,93,Memphis Grizzlies,106,Box Score,,17984,
165,"Wed, Jan 23, 2013",8:00p,Brooklyn Nets,91,Minnesota Timberwolves,83,Box Score,,15785,
166,"Wed, Jan 23, 2013",8:30p,New Orleans Hornets,102,San Antonio Spurs,106,Box Score,,17511,
167,"Wed, Jan 23, 2013",9:00p,Washington Wizards,88,Utah Jazz,92,Box Score,,18158,
168,"Wed, Jan 23, 2013",10:00p,Indiana Pacers,80,Portland Trail Blazers,100,Box Score,,18934,
169,"Wed, Jan 23, 2013",10:00p,Phoenix Suns,106,Sacramento Kings,96,Box Score,,12741,
170,"Wed, Jan 23, 2013",10:30p,Oklahoma City Thunder,99,Golden State Warriors,104,Box Score,,19596,
171,"Thu, Jan 24, 2013",7:00p,Toronto Raptors,97,Orlando Magic,95,Box Score,,17145,
172,"Thu, Jan 24, 2013",8:00p,New York Knicks,89,Boston Celtics,86,Box Score,,18624,
173,"Thu, Jan 24, 2013",10:30p,Los Angeles Clippers,88,Phoenix Suns,93,Box Score,,16017,
174,"Fri, Jan 25, 2013",7:00p,Minnesota Timberwolves,101,Washington Wizards,114,Box Score,,14095,
175,"Fri, Jan 25, 2013",7:30p,Boston Celtics,111,Atlanta Hawks,123,Box Score,2OT,15595,
176,"Fri, Jan 25, 2013",7:30p,Milwaukee Bucks,108,Cleveland Cavaliers,113,Box Score,,15098,
177,"Fri, Jan 25, 2013",7:30p,Detroit Pistons,88,Miami Heat,110,Box Score,,20236,
178,"Fri, Jan 25, 2013",8:00p,Golden State Warriors,87,Chicago Bulls,103,Box Score,,21756,
179,"Fri, Jan 25, 2013",8:00p,San Antonio Spurs,113,Dallas Mavericks,107,Box Score,,19884,
180,"Fri, Jan 25, 2013",8:00p,Brooklyn Nets,77,Memphis Grizzlies,101,Box Score,,16911,
181,"Fri, Jan 25, 2013",8:00p,Houston Rockets,100,New Orleans Hornets,82,Box Score,,15302,
182,"Fri, Jan 25, 2013",10:00p,Oklahoma City Thunder,105,Sacramento Kings,95,Box Score,,15022,
183,"Fri, Jan 25, 2013",10:30p,Utah Jazz,84,Los Angeles Lakers,102,Box Score,,18997,
184,"Sat, Jan 26, 2013",7:00p,New York Knicks,80,Philadelphia 76ers,97,Box Score,,20540,
185,"Sat, Jan 26, 2013",7:00p,Cleveland Cavaliers,99,Toronto Raptors,98,Box Score,,18820,
186,"Sat, Jan 26, 2013",7:00p,Chicago Bulls,73,Washington Wizards,86,Box Score,,20308,
187,"Sat, Jan 26, 2013",7:30p,Minnesota Timberwolves,101,Charlotte Bobcats,102,Box Score,,15397,
188,"Sat, Jan 26, 2013",8:00p,Brooklyn Nets,106,Houston Rockets,119,Box Score,,18236,
189,"Sat, Jan 26, 2013",8:30p,Golden State Warriors,102,Milwaukee Bucks,109,Box Score,,16937,
190,"Sat, Jan 26, 2013",8:30p,Phoenix Suns,99,San Antonio Spurs,108,Box Score,,18581,
191,"Sat, Jan 26, 2013",9:00p,Sacramento Kings,93,Denver Nuggets,121,Box Score,,17651,
192,"Sat, Jan 26, 2013",9:30p,Indiana Pacers,110,Utah Jazz,114,Box Score,OT,19201,
193,"Sat, Jan 26, 2013",10:00p,Los Angeles Clippers,100,Portland Trail Blazers,101,Box Score,,20672,
194,"Sun, Jan 27, 2013",1:00p,Miami Heat,98,Boston Celtics,100,Box Score,2OT,18624,
195,"Sun, Jan 27, 2013",3:30p,Oklahoma City Thunder,96,Los Angeles Lakers,105,Box Score,,18997,
196,"Sun, Jan 27, 2013",6:00p,New Orleans Hornets,91,Memphis Grizzlies,83,Box Score,,16277,
197,"Sun, Jan 27, 2013",6:00p,Detroit Pistons,104,Orlando Magic,102,Box Score,,17959,
198,"Sun, Jan 27, 2013",6:30p,Atlanta Hawks,104,New York Knicks,106,Box Score,,19033,
199,"Sun, Jan 27, 2013",7:30p,Phoenix Suns,95,Dallas Mavericks,110,Box Score,,20305,
200,"Sun, Jan 27, 2013",9:30p,Portland Trail Blazers,83,Los Angeles Clippers,96,Box Score,,19060,
201,"Mon, Jan 28, 2013",7:00p,Memphis Grizzlies,103,Philadelphia 76ers,100,Box Score,,15448,
202,"Mon, Jan 28, 2013",7:00p,Golden State Warriors,114,Toronto Raptors,102,Box Score,,15914,
203,"Mon, Jan 28, 2013",7:00p,Sacramento Kings,96,Washington Wizards,94,Box Score,,13422,
204,"Mon, Jan 28, 2013",7:30p,Orlando Magic,77,Brooklyn Nets,97,Box Score,,16480,
205,"Mon, Jan 28, 2013",8:00p,Charlotte Bobcats,85,Chicago Bulls,93,Box Score,,21308,
206,"Mon, Jan 28, 2013",9:00p,Indiana Pacers,101,Denver Nuggets,102,Box Score,,16032,
207,"Mon, Jan 28, 2013",9:00p,Houston Rockets,125,Utah Jazz,80,Box Score,,18387,
208,"Tue, Jan 29, 2013",7:00p,Golden State Warriors,108,Cleveland Cavaliers,95,Box Score,,13939,
209,"Tue, Jan 29, 2013",7:30p,Milwaukee Bucks,117,Detroit Pistons,90,Box Score,,15479,
210,"Tue, Jan 29, 2013",10:00p,Dallas Mavericks,104,Portland Trail Blazers,106,Box Score,,18888,
211,"Tue, Jan 29, 2013",10:30p,New Orleans Hornets,106,Los Angeles Lakers,111,Box Score,,18997,
212,"Wed, Jan 30, 2013",7:00p,Detroit Pistons,79,Indiana Pacers,98,Box Score,,12137,
213,"Wed, Jan 30, 2013",7:00p,Washington Wizards,84,Philadelphia 76ers,92,Box Score,,15101,
214,"Wed, Jan 30, 2013",7:30p,Toronto Raptors,92,Atlanta Hawks,93,Box Score,,12021,
215,"Wed, Jan 30, 2013",7:30p,Sacramento Kings,81,Boston Celtics,99,Box Score,,18624,
216,"Wed, Jan 30, 2013",7:30p,Orlando Magic,97,New York Knicks,113,Box Score,,19033,
217,"Wed, Jan 30, 2013",8:00p,Miami Heat,105,Brooklyn Nets,85,Box Score,,17732,
218,"Wed, Jan 30, 2013",8:00p,Chicago Bulls,104,Milwaukee Bucks,88,Box Score,,17640,
219,"Wed, Jan 30, 2013",8:00p,Los Angeles Clippers,96,Minnesota Timberwolves,90,Box Score,,15312,
220,"Wed, Jan 30, 2013",8:30p,Charlotte Bobcats,78,San Antonio Spurs,102,Box Score,,18581,
221,"Wed, Jan 30, 2013",9:00p,Houston Rockets,110,Denver Nuggets,118,Box Score,,17399,
222,"Wed, Jan 30, 2013",9:00p,New Orleans Hornets,99,Utah Jazz,104,Box Score,,17490,
223,"Wed, Jan 30, 2013",10:30p,Los Angeles Lakers,86,Phoenix Suns,92,Box Score,,17184,
224,"Thu, Jan 31, 2013",8:00p,Memphis Grizzlies,89,Oklahoma City Thunder,106,Box Score,,18203,
225,"Thu, Jan 31, 2013",10:30p,Dallas Mavericks,97,Golden State Warriors,100,Box Score,,19596,
