,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Notes
0,"Wed, Mar 1, 2017",7:00p,New York Knicks,101,Orlando Magic,90,Box Score,,16005,
1,"Wed, Mar 1, 2017",7:30p,Dallas Mavericks,95,Atlanta Hawks,100,Box Score,,12483,
2,"Wed, Mar 1, 2017",7:30p,Philadelphia 76ers,98,Miami Heat,125,Box Score,,19609,
3,"Wed, Mar 1, 2017",7:30p,Washington Wizards,105,Toronto Raptors,96,Box Score,,19800,
4,"Wed, Mar 1, 2017",8:00p,Cleveland Cavaliers,99,Boston Celtics,103,Box Score,,18624,
5,"Wed, Mar 1, 2017",8:00p,Denver Nuggets,110,Milwaukee Bucks,98,Box Score,,13214,
6,"Wed, Mar 1, 2017",8:00p,Detroit Pistons,86,New Orleans Pelicans,109,Box Score,,14406,
7,"Wed, Mar 1, 2017",8:30p,Indiana Pacers,99,San Antonio Spurs,100,Box Score,,18418,
8,"Wed, Mar 1, 2017",9:00p,Minnesota Timberwolves,107,Utah Jazz,80,Box Score,,19127,
9,"Wed, Mar 1, 2017",10:30p,Houston Rockets,122,Los Angeles Clippers,103,Box Score,,19060,
10,"Wed, Mar 1, 2017",10:30p,Brooklyn Nets,109,Sacramento Kings,100,Box Score,,17608,
11,"Thu, Mar 2, 2017",8:00p,Golden State Warriors,87,Chicago Bulls,94,Box Score,,22253,
12,"Thu, Mar 2, 2017",9:00p,Charlotte Hornets,103,Phoenix Suns,120,Box Score,,16572,
13,"Thu, Mar 2, 2017",10:30p,Oklahoma City Thunder,109,Portland Trail Blazers,114,Box Score,,19875,
14,"Fri, Mar 3, 2017",7:00p,Cleveland Cavaliers,135,Atlanta Hawks,130,Box Score,,18877,
15,"Fri, Mar 3, 2017",7:00p,Miami Heat,99,Orlando Magic,110,Box Score,,17136,
16,"Fri, Mar 3, 2017",7:00p,New York Knicks,102,Philadelphia 76ers,105,Box Score,,18518,
