,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Notes
0,"Fri, Jan 1, 2016",7:00p,Orlando Magic,91,Washington Wizards,103,Box Score,,16986,
1,"Fri, Jan 1, 2016",7:30p,Dallas Mavericks,82,Miami Heat,106,Box Score,,19748,
2,"Fri, Jan 1, 2016",7:30p,Charlotte Hornets,94,Toronto Raptors,104,Box Score,,19800,
3,"Fri, Jan 1, 2016",8:00p,New York Knicks,81,Chicago Bulls,108,Box Score,,22443,
4,"Fri, Jan 1, 2016",10:30p,Philadelphia 76ers,84,Los Angeles Lakers,93,Box Score,,18997,
5,"Sat, Jan 2, 2016",3:00p,Brooklyn Nets,100,Boston Celtics,97,Box Score,,18624,
6,"Sat, Jan 2, 2016",5:00p,Phoenix Suns,119,Sacramento Kings,142,Box Score,,17317,
7,"Sat, Jan 2, 2016",7:00p,Oklahoma City Thunder,109,Charlotte Hornets,90,Box Score,,19387,
8,"Sat, Jan 2, 2016",7:00p,Detroit Pistons,82,Indiana Pacers,94,Box Score,,18165,
9,"Sat, Jan 2, 2016",7:30p,Orlando Magic,79,Cleveland Cavaliers,104,Box Score,,20562,
10,"Sat, Jan 2, 2016",8:00p,Milwaukee Bucks,95,Minnesota Timberwolves,85,Box Score,,14107,
11,"Sat, Jan 2, 2016",8:30p,New Orleans Pelicans,105,Dallas Mavericks,98,Box Score,,20152,
12,"Sat, Jan 2, 2016",8:30p,Houston Rockets,103,San Antonio Spurs,121,Box Score,,18652,
13,"Sat, Jan 2, 2016",9:00p,Memphis Grizzlies,87,Utah Jazz,92,Box Score,OT,18455,
14,"Sat, Jan 2, 2016",10:30p,Denver Nuggets,108,Golden State Warriors,111,Box Score,OT,19596,
15,"Sat, Jan 2, 2016",10:30p,Philadelphia 76ers,99,Los Angeles Clippers,130,Box Score,,19212,
16,"Sun, Jan 3, 2016",3:30p,Atlanta Hawks,97,New York Knicks,111,Box Score,,19812,
17,"Sun, Jan 3, 2016",3:30p,Chicago Bulls,115,Toronto Raptors,113,Box Score,,19800,
18,"Sun, Jan 3, 2016",6:00p,Miami Heat,97,Washington Wizards,75,Box Score,,17793,
19,"Sun, Jan 3, 2016",9:00p,Portland Trail Blazers,112,Denver Nuggets,106,Box Score,,11883,
20,"Sun, Jan 3, 2016",9:30p,Phoenix Suns,77,Los Angeles Lakers,97,Box Score,,18997,
21,"Mon, Jan 4, 2016",7:00p,Toronto Raptors,100,Cleveland Cavaliers,122,Box Score,,20562,
22,"Mon, Jan 4, 2016",7:00p,Minnesota Timberwolves,99,Philadelphia 76ers,109,Box Score,,14013,
23,"Mon, Jan 4, 2016",7:30p,Boston Celtics,103,Brooklyn Nets,94,Box Score,,15448,
24,"Mon, Jan 4, 2016",7:30p,Orlando Magic,89,Detroit Pistons,115,Box Score,,14301,
25,"Mon, Jan 4, 2016",7:30p,Indiana Pacers,100,Miami Heat,103,Box Score,OT,19874,
26,"Mon, Jan 4, 2016",8:00p,San Antonio Spurs,123,Milwaukee Bucks,98,Box Score,,14718,
27,"Mon, Jan 4, 2016",8:00p,Sacramento Kings,116,Oklahoma City Thunder,104,Box Score,,18203,
28,"Mon, Jan 4, 2016",9:00p,Houston Rockets,93,Utah Jazz,91,Box Score,,17912,
29,"Mon, Jan 4, 2016",10:00p,Memphis Grizzlies,91,Portland Trail Blazers,78,Box Score,,18832,
30,"Mon, Jan 4, 2016",10:30p,Charlotte Hornets,101,Golden State Warriors,111,Box Score,,19596,
31,"Tue, Jan 5, 2016",8:00p,New York Knicks,107,Atlanta Hawks,101,Box Score,,15082,
32,"Tue, Jan 5, 2016",8:00p,Milwaukee Bucks,106,Chicago Bulls,117,Box Score,,21686,
33,"Tue, Jan 5, 2016",8:30p,Sacramento Kings,116,Dallas Mavericks,117,Box Score,2OT,20059,
34,"Tue, Jan 5, 2016",10:30p,Golden State Warriors,109,Los Angeles Lakers,88,Box Score,,18997,
35,"Wed, Jan 6, 2016",7:00p,New York Knicks,98,Miami Heat,90,Box Score,,19987,
36,"Wed, Jan 6, 2016",7:00p,Indiana Pacers,95,Orlando Magic,86,Box Score,,18846,
37,"Wed, Jan 6, 2016",7:00p,Cleveland Cavaliers,121,Washington Wizards,115,Box Score,,20356,
38,"Wed, Jan 6, 2016",7:30p,Detroit Pistons,99,Boston Celtics,94,Box Score,,18624,
39,"Wed, Jan 6, 2016",7:30p,Toronto Raptors,91,Brooklyn Nets,74,Box Score,,14544,
40,"Wed, Jan 6, 2016",8:00p,Denver Nuggets,78,Minnesota Timberwolves,74,Box Score,,12059,
41,"Wed, Jan 6, 2016",8:00p,Dallas Mavericks,100,New Orleans Pelicans,91,Box Score,,15255,
42,"Wed, Jan 6, 2016",8:30p,Utah Jazz,98,San Antonio Spurs,123,Box Score,,18418,
43,"Wed, Jan 6, 2016",9:00p,Charlotte Hornets,102,Phoenix Suns,111,Box Score,,16910,
44,"Wed, Jan 6, 2016",9:30p,Memphis Grizzlies,94,Oklahoma City Thunder,112,Box Score,,18203,
45,"Wed, Jan 6, 2016",10:00p,Los Angeles Clippers,109,Portland Trail Blazers,98,Box Score,,18598,
46,"Thu, Jan 7, 2016",7:00p,Atlanta Hawks,126,Philadelphia 76ers,98,Box Score,,12611,
47,"Thu, Jan 7, 2016",8:00p,Boston Celtics,92,Chicago Bulls,101,Box Score,,21497,
48,"Thu, Jan 7, 2016",8:00p,Utah Jazz,94,Houston Rockets,103,Box Score,,18155,
49,"Thu, Jan 7, 2016",10:30p,Los Angeles Lakers,115,Sacramento Kings,118,Box Score,,17386,
50,"Fri, Jan 8, 2016",7:00p,Toronto Raptors,97,Washington Wizards,88,Box Score,,17064,
51,"Fri, Jan 8, 2016",7:30p,Orlando Magic,83,Brooklyn Nets,77,Box Score,,13907,
52,"Fri, Jan 8, 2016",8:00p,Denver Nuggets,84,Memphis Grizzlies,91,Box Score,,17499,
53,"Fri, Jan 8, 2016",8:00p,Dallas Mavericks,95,Milwaukee Bucks,96,Box Score,,16409,
54,"Fri, Jan 8, 2016",8:00p,Cleveland Cavaliers,125,Minnesota Timberwolves,99,Box Score,,16768,
55,"Fri, Jan 8, 2016",8:00p,Indiana Pacers,91,New Orleans Pelicans,86,Box Score,,16895,
56,"Fri, Jan 8, 2016",8:30p,New York Knicks,99,San Antonio Spurs,100,Box Score,,18420,
57,"Fri, Jan 8, 2016",9:30p,Miami Heat,103,Phoenix Suns,95,Box Score,,16866,
58,"Fri, Jan 8, 2016",10:00p,Golden State Warriors,128,Portland Trail Blazers,108,Box Score,,20035,
59,"Fri, Jan 8, 2016",10:30p,Oklahoma City Thunder,117,Los Angeles Lakers,113,Box Score,,18997,
60,"Sat, Jan 9, 2016",3:30p,Charlotte Hornets,83,Los Angeles Clippers,97,Box Score,,19060,
61,"Sat, Jan 9, 2016",5:00p,Chicago Bulls,105,Atlanta Hawks,120,Box Score,,19010,
62,"Sat, Jan 9, 2016",7:00p,Washington Wizards,105,Orlando Magic,99,Box Score,,18058,
63,"Sat, Jan 9, 2016",7:30p,Brooklyn Nets,89,Detroit Pistons,103,Box Score,,16406,
64,"Sat, Jan 9, 2016",7:30p,Toronto Raptors,108,Philadelphia 76ers,95,Box Score,,14100,
65,"Sat, Jan 9, 2016",9:00p,Miami Heat,83,Utah Jazz,98,Box Score,,19911,
66,"Sat, Jan 9, 2016",10:00p,Golden State Warriors,128,Sacramento Kings,116,Box Score,,17317,
67,"Sun, Jan 10, 2016",3:30p,New Orleans Pelicans,111,Los Angeles Clippers,114,Box Score,OT,19060,
68,"Sun, Jan 10, 2016",5:00p,Dallas Mavericks,93,Minnesota Timberwolves,87,Box Score,,14363,
69,"Sun, Jan 10, 2016",6:00p,Boston Celtics,98,Memphis Grizzlies,101,Box Score,,17112,
