,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Notes
44,"Mon, Feb 6, 2012",7:00p,Toronto Raptors,108,Washington Wizards,111,Box Score,OT,14687,
45,"Mon, Feb 6, 2012",7:30p,Phoenix Suns,99,Atlanta Hawks,90,Box Score,,11823,
46,"Mon, Feb 6, 2012",7:30p,Chicago Bulls,108,New Jersey Nets,87,Box Score,,15327,
47,"Mon, Feb 6, 2012",7:30p,Utah Jazz,88,New York Knicks,99,Box Score,,19763,
48,"Mon, Feb 6, 2012",8:00p,San Antonio Spurs,89,Memphis Grizzlies,84,Box Score,,13527,
49,"Mon, Feb 6, 2012",8:00p,Sacramento Kings,100,New Orleans Hornets,92,Box Score,,13222,
50,"Mon, Feb 6, 2012",9:00p,Houston Rockets,99,Denver Nuggets,90,Box Score,,14501,
51,"Mon, Feb 6, 2012",10:00p,Oklahoma City Thunder,111,Portland Trail Blazers,107,Box Score,OT,20559,
52,"Tue, Feb 7, 2012",7:00p,Utah Jazz,99,Indiana Pacers,104,Box Score,,11006,
53,"Tue, Feb 7, 2012",7:30p,Charlotte Bobcats,84,Boston Celtics,94,Box Score,,18624,
54,"Tue, Feb 7, 2012",7:30p,Cleveland Cavaliers,91,Miami Heat,107,Box Score,,20078,
55,"Tue, Feb 7, 2012",8:00p,Phoenix Suns,107,Milwaukee Bucks,105,Box Score,,13203,
56,"Tue, Feb 7, 2012",8:00p,Sacramento Kings,84,Minnesota Timberwolves,86,Box Score,,14073,
57,"Tue, Feb 7, 2012",10:30p,Oklahoma City Thunder,119,Golden State Warriors,116,Box Score,,17971,
58,"Wed, Feb 8, 2012",7:00p,Los Angeles Clippers,92,Cleveland Cavaliers,99,Box Score,,17100,
59,"Wed, Feb 8, 2012",7:00p,Miami Heat,89,Orlando Magic,102,Box Score,,18972,
60,"Wed, Feb 8, 2012",7:00p,San Antonio Spurs,100,Philadelphia 76ers,90,Box Score,,18070,
61,"Wed, Feb 8, 2012",7:00p,Milwaukee Bucks,105,Toronto Raptors,99,Box Score,,15291,
62,"Wed, Feb 8, 2012",7:00p,New York Knicks,107,Washington Wizards,93,Box Score,,17376,
63,"Wed, Feb 8, 2012",7:30p,Indiana Pacers,87,Atlanta Hawks,97,Box Score,,16288,
64,"Wed, Feb 8, 2012",7:30p,Detroit Pistons,99,New Jersey Nets,92,Box Score,,10145,
65,"Wed, Feb 8, 2012",8:00p,Minnesota Timberwolves,80,Memphis Grizzlies,85,Box Score,,13287,
66,"Wed, Feb 8, 2012",8:00p,Chicago Bulls,90,New Orleans Hornets,67,Box Score,,15456,
67,"Wed, Feb 8, 2012",9:00p,Dallas Mavericks,105,Denver Nuggets,95,Box Score,,15970,
68,"Wed, Feb 8, 2012",10:00p,Houston Rockets,103,Portland Trail Blazers,96,Box Score,,20350,
69,"Thu, Feb 9, 2012",8:00p,Los Angeles Lakers,88,Boston Celtics,87,Box Score,OT,18624,
70,"Thu, Feb 9, 2012",9:00p,Golden State Warriors,109,Denver Nuggets,101,Box Score,,14960,
71,"Thu, Feb 9, 2012",9:00p,Houston Rockets,96,Phoenix Suns,89,Box Score,,16122,
72,"Thu, Feb 9, 2012",10:30p,Oklahoma City Thunder,101,Sacramento Kings,106,Box Score,,17317,
73,"Fri, Feb 10, 2012",7:00p,Chicago Bulls,95,Charlotte Bobcats,64,Box Score,,19379,
74,"Fri, Feb 10, 2012",7:00p,Atlanta Hawks,89,Orlando Magic,87,Box Score,OT,18846,
75,"Fri, Feb 10, 2012",7:00p,Los Angeles Clippers,78,Philadelphia 76ers,77,Box Score,,20539,
76,"Fri, Feb 10, 2012",7:00p,Boston Celtics,74,Toronto Raptors,86,Box Score,,19207,
77,"Fri, Feb 10, 2012",7:00p,Miami Heat,106,Washington Wizards,89,Box Score,,20282,
78,"Fri, Feb 10, 2012",7:30p,Milwaukee Bucks,113,Cleveland Cavaliers,112,Box Score,OT,15195,
79,"Fri, Feb 10, 2012",7:30p,New Jersey Nets,92,Detroit Pistons,109,Box Score,,14320,
80,"Fri, Feb 10, 2012",8:00p,Indiana Pacers,92,Memphis Grizzlies,98,Box Score,,16281,
81,"Fri, Feb 10, 2012",8:00p,Dallas Mavericks,104,Minnesota Timberwolves,97,Box Score,,17119,
82,"Fri, Feb 10, 2012",8:00p,Portland Trail Blazers,94,New Orleans Hornets,86,Box Score,,14421,
83,"Fri, Feb 10, 2012",8:00p,Los Angeles Lakers,85,New York Knicks,92,Box Score,,19763,
84,"Fri, Feb 10, 2012",10:30p,Oklahoma City Thunder,101,Utah Jazz,87,Box Score,,19911,
85,"Sat, Feb 11, 2012",7:00p,Los Angeles Clippers,111,Charlotte Bobcats,86,Box Score,,19110,
86,"Sat, Feb 11, 2012",7:00p,Denver Nuggets,113,Indiana Pacers,109,Box Score,,15313,
87,"Sat, Feb 11, 2012",7:30p,Philadelphia 76ers,99,Cleveland Cavaliers,84,Box Score,,17155,
88,"Sat, Feb 11, 2012",8:00p,New York Knicks,100,Minnesota Timberwolves,98,Box Score,,20232,
89,"Sat, Feb 11, 2012",8:00p,San Antonio Spurs,103,New Jersey Nets,89,Box Score,,15272,
90,"Sat, Feb 11, 2012",8:30p,Portland Trail Blazers,94,Dallas Mavericks,97,Box Score,2OT,20457,
91,"Sat, Feb 11, 2012",9:00p,Orlando Magic,99,Milwaukee Bucks,94,Box Score,,17723,
92,"Sat, Feb 11, 2012",10:00p,Phoenix Suns,98,Sacramento Kings,84,Box Score,,16964,
93,"Sun, Feb 12, 2012",1:00p,Los Angeles Lakers,94,Toronto Raptors,92,Box Score,,19311,
94,"Sun, Feb 12, 2012",3:30p,Chicago Bulls,91,Boston Celtics,95,Box Score,,18624,
95,"Sun, Feb 12, 2012",6:00p,Washington Wizards,98,Detroit Pistons,77,Box Score,,12654,
96,"Sun, Feb 12, 2012",7:00p,Miami Heat,107,Atlanta Hawks,87,Box Score,,18371,
97,"Sun, Feb 12, 2012",9:00p,Houston Rockets,97,Golden State Warriors,106,Box Score,,19596,
98,"Sun, Feb 12, 2012",9:30p,Utah Jazz,98,Memphis Grizzlies,88,Box Score,,14424,
99,"Mon, Feb 13, 2012",7:00p,Philadelphia 76ers,98,Charlotte Bobcats,89,Box Score,,13773,
100,"Mon, Feb 13, 2012",7:00p,Minnesota Timberwolves,89,Orlando Magic,102,Box Score,,18846,
101,"Mon, Feb 13, 2012",8:00p,Miami Heat,114,Milwaukee Bucks,96,Box Score,,16749,
102,"Mon, Feb 13, 2012",8:00p,Utah Jazz,80,New Orleans Hornets,86,Box Score,,13562,
103,"Mon, Feb 13, 2012",8:30p,Los Angeles Clippers,92,Dallas Mavericks,96,Box Score,,20436,
104,"Mon, Feb 13, 2012",10:30p,Phoenix Suns,96,Golden State Warriors,102,Box Score,,19106,
105,"Tue, Feb 14, 2012",7:00p,Miami Heat,105,Indiana Pacers,90,Box Score,,18165,
106,"Tue, Feb 14, 2012",7:00p,New York Knicks,90,Toronto Raptors,87,Box Score,,20092,
107,"Tue, Feb 14, 2012",7:30p,San Antonio Spurs,99,Detroit Pistons,95,Box Score,,11533,
108,"Tue, Feb 14, 2012",8:00p,Sacramento Kings,115,Chicago Bulls,121,Box Score,,21936,
109,"Tue, Feb 14, 2012",8:00p,Houston Rockets,83,Memphis Grizzlies,93,Box Score,,13042,
110,"Tue, Feb 14, 2012",8:00p,Utah Jazz,85,Oklahoma City Thunder,111,Box Score,,18203,
111,"Tue, Feb 14, 2012",9:00p,Phoenix Suns,92,Denver Nuggets,109,Box Score,,17873,
112,"Tue, Feb 14, 2012",10:00p,Washington Wizards,124,Portland Trail Blazers,109,Box Score,,20558,
113,"Tue, Feb 14, 2012",10:30p,Atlanta Hawks,78,Los Angeles Lakers,86,Box Score,,18997,
114,"Wed, Feb 15, 2012",7:00p,Philadelphia 76ers,87,Orlando Magic,103,Box Score,,18846,
115,"Wed, Feb 15, 2012",7:00p,San Antonio Spurs,113,Toronto Raptors,106,Box Score,,15999,
116,"Wed, Feb 15, 2012",7:30p,Detroit Pistons,98,Boston Celtics,88,Box Score,,18624,
117,"Wed, Feb 15, 2012",7:30p,Indiana Pacers,87,Cleveland Cavaliers,98,Box Score,,12712,
118,"Wed, Feb 15, 2012",7:30p,Memphis Grizzlies,105,New Jersey Nets,100,Box Score,,10885,
119,"Wed, Feb 15, 2012",7:30p,Sacramento Kings,85,New York Knicks,100,Box Score,,19763,
120,"Wed, Feb 15, 2012",8:00p,Oklahoma City Thunder,95,Houston Rockets,96,Box Score,,18274,
121,"Wed, Feb 15, 2012",8:00p,New Orleans Hornets,92,Milwaukee Bucks,89,Box Score,,12829,
122,"Wed, Feb 15, 2012",8:00p,Charlotte Bobcats,90,Minnesota Timberwolves,102,Box Score,,15139,
123,"Wed, Feb 15, 2012",8:30p,Denver Nuggets,84,Dallas Mavericks,102,Box Score,,20075,
124,"Wed, Feb 15, 2012",9:00p,Atlanta Hawks,101,Phoenix Suns,99,Box Score,,15392,
125,"Wed, Feb 15, 2012",10:00p,Portland Trail Blazers,93,Golden State Warriors,91,Box Score,,17934,
126,"Wed, Feb 15, 2012",10:30p,Washington Wizards,84,Los Angeles Clippers,102,Box Score,,19135,
127,"Thu, Feb 16, 2012",7:00p,New Jersey Nets,88,Indiana Pacers,93,Box Score,,11117,
128,"Thu, Feb 16, 2012",8:00p,Boston Celtics,80,Chicago Bulls,89,Box Score,,22592,
129,"Thu, Feb 16, 2012",10:30p,Los Angeles Clippers,74,Portland Trail Blazers,71,Box Score,,20665,
130,"Fri, Feb 17, 2012",7:00p,Milwaukee Bucks,85,Orlando Magic,94,Box Score,,18846,
131,"Fri, Feb 17, 2012",7:00p,Charlotte Bobcats,98,Toronto Raptors,91,Box Score,,15575,
132,"Fri, Feb 17, 2012",7:30p,Miami Heat,111,Cleveland Cavaliers,87,Box Score,,20562,
133,"Fri, Feb 17, 2012",7:30p,Sacramento Kings,108,Detroit Pistons,114,Box Score,,14686,
134,"Fri, Feb 17, 2012",8:00p,Minnesota Timberwolves,111,Houston Rockets,98,Box Score,,16836,
135,"Fri, Feb 17, 2012",8:00p,Denver Nuggets,102,Memphis Grizzlies,103,Box Score,,15201,
136,"Fri, Feb 17, 2012",8:00p,New Orleans Hornets,89,New York Knicks,85,Box Score,,19763,
137,"Fri, Feb 17, 2012",8:00p,Golden State Warriors,87,Oklahoma City Thunder,110,Box Score,,18203,
138,"Fri, Feb 17, 2012",8:00p,Dallas Mavericks,82,Philadelphia 76ers,75,Box Score,,19369,
139,"Fri, Feb 17, 2012",9:00p,Washington Wizards,100,Utah Jazz,114,Box Score,,18719,
140,"Fri, Feb 17, 2012",10:30p,Phoenix Suns,99,Los Angeles Lakers,111,Box Score,,18997,
141,"Sat, Feb 18, 2012",3:30p,San Antonio Spurs,103,Los Angeles Clippers,100,Box Score,OT,19217,
142,"Sat, Feb 18, 2012",4:00p,New Jersey Nets,97,Chicago Bulls,85,Box Score,,22300,
143,"Sat, Feb 18, 2012",8:00p,Golden State Warriors,103,Memphis Grizzlies,104,Box Score,,17151,
144,"Sat, Feb 18, 2012",10:00p,Atlanta Hawks,77,Portland Trail Blazers,97,Box Score,,20635,
145,"Sun, Feb 19, 2012",1:00p,Dallas Mavericks,97,New York Knicks,104,Box Score,,19763,
146,"Sun, Feb 19, 2012",3:30p,Orlando Magic,78,Miami Heat,90,Box Score,,20185,
147,"Sun, Feb 19, 2012",6:00p,Sacramento Kings,92,Cleveland Cavaliers,93,Box Score,,16812,
148,"Sun, Feb 19, 2012",6:00p,Boston Celtics,81,Detroit Pistons,96,Box Score,,22076,
149,"Sun, Feb 19, 2012",6:00p,Charlotte Bobcats,73,Indiana Pacers,108,Box Score,,11673,
150,"Sun, Feb 19, 2012",7:00p,Utah Jazz,85,Houston Rockets,101,Box Score,,16764,
151,"Sun, Feb 19, 2012",7:00p,Philadelphia 76ers,91,Minnesota Timberwolves,92,Box Score,,18759,
152,"Sun, Feb 19, 2012",7:00p,Milwaukee Bucks,92,New Jersey Nets,85,Box Score,,15262,
153,"Sun, Feb 19, 2012",8:00p,Denver Nuggets,118,Oklahoma City Thunder,124,Box Score,OT,18203,
154,"Sun, Feb 19, 2012",8:00p,Los Angeles Lakers,90,Phoenix Suns,102,Box Score,,18023,
155,"Mon, Feb 20, 2012",4:00p,Atlanta Hawks,79,Chicago Bulls,90,Box Score,,22033,
156,"Mon, Feb 20, 2012",7:30p,New Jersey Nets,100,New York Knicks,92,Box Score,,19763,
157,"Mon, Feb 20, 2012",8:00p,Boston Celtics,73,Dallas Mavericks,89,Box Score,,20364,
158,"Mon, Feb 20, 2012",8:00p,Memphis Grizzlies,93,Houston Rockets,97,Box Score,,12525,
159,"Mon, Feb 20, 2012",8:00p,Orlando Magic,93,Milwaukee Bucks,90,Box Score,,13143,
160,"Mon, Feb 20, 2012",8:00p,New Orleans Hornets,93,Oklahoma City Thunder,101,Box Score,,18203,
161,"Mon, Feb 20, 2012",9:00p,Minnesota Timberwolves,101,Denver Nuggets,103,Box Score,OT,17263,
162,"Mon, Feb 20, 2012",9:00p,Washington Wizards,88,Phoenix Suns,104,Box Score,,13921,
163,"Mon, Feb 20, 2012",9:00p,San Antonio Spurs,106,Utah Jazz,102,Box Score,,19105,
164,"Mon, Feb 20, 2012",10:30p,Los Angeles Clippers,97,Golden State Warriors,104,Box Score,,19596,
165,"Mon, Feb 20, 2012",10:30p,Portland Trail Blazers,92,Los Angeles Lakers,103,Box Score,,18997,
166,"Tue, Feb 21, 2012",7:00p,Detroit Pistons,100,Cleveland Cavaliers,101,Box Score,,13459,
167,"Tue, Feb 21, 2012",7:00p,New Orleans Hornets,108,Indiana Pacers,117,Box Score,OT,10508,
168,"Tue, Feb 21, 2012",7:30p,Sacramento Kings,108,Miami Heat,120,Box Score,,20068,
169,"Tue, Feb 21, 2012",8:00p,Philadelphia 76ers,76,Memphis Grizzlies,89,Box Score,,14258,
170,"Tue, Feb 21, 2012",10:00p,San Antonio Spurs,97,Portland Trail Blazers,137,Box Score,,20567,
171,"Wed, Feb 22, 2012",7:00p,Indiana Pacers,102,Charlotte Bobcats,88,Box Score,,13458,
172,"Wed, Feb 22, 2012",7:00p,New Orleans Hornets,89,Cleveland Cavaliers,84,Box Score,,13529,
173,"Wed, Feb 22, 2012",7:00p,Boston Celtics,104,Oklahoma City Thunder,119,Box Score,,18203,
174,"Wed, Feb 22, 2012",7:00p,Detroit Pistons,93,Toronto Raptors,103,Box Score,,17125,
175,"Wed, Feb 22, 2012",7:00p,Sacramento Kings,115,Washington Wizards,107,Box Score,,17085,
176,"Wed, Feb 22, 2012",7:30p,Orlando Magic,108,New Jersey Nets,91,Box Score,,15364,
177,"Wed, Feb 22, 2012",7:30p,Atlanta Hawks,82,New York Knicks,99,Box Score,,19763,
178,"Wed, Feb 22, 2012",8:00p,Milwaukee Bucks,91,Chicago Bulls,110,Box Score,,21507,
179,"Wed, Feb 22, 2012",8:00p,Philadelphia 76ers,87,Houston Rockets,93,Box Score,,12820,
180,"Wed, Feb 22, 2012",8:00p,Utah Jazz,98,Minnesota Timberwolves,100,Box Score,,18776,
181,"Wed, Feb 22, 2012",9:00p,Golden State Warriors,106,Phoenix Suns,104,Box Score,,14558,
182,"Wed, Feb 22, 2012",9:30p,Los Angeles Lakers,96,Dallas Mavericks,91,Box Score,,20577,
183,"Wed, Feb 22, 2012",10:30p,Denver Nuggets,95,Los Angeles Clippers,103,Box Score,,19163,
184,"Thu, Feb 23, 2012",7:00p,New York Knicks,88,Miami Heat,102,Box Score,,20197,
185,"Thu, Feb 23, 2012",7:30p,Orlando Magic,78,Atlanta Hawks,83,Box Score,,14523,
186,"Thu, Feb 23, 2012",9:00p,San Antonio Spurs,114,Denver Nuggets,99,Box Score,,18875,
187,"Thu, Feb 23, 2012",9:30p,Los Angeles Lakers,85,Oklahoma City Thunder,100,Box Score,,18203,
188,"Tue, Feb 28, 2012",7:00p,Boston Celtics,86,Cleveland Cavaliers,83,Box Score,,15971,
189,"Tue, Feb 28, 2012",7:00p,Golden State Warriors,78,Indiana Pacers,102,Box Score,,12111,
190,"Tue, Feb 28, 2012",7:30p,Philadelphia 76ers,97,Detroit Pistons,68,Box Score,,11916,
191,"Tue, Feb 28, 2012",8:00p,New Orleans Hornets,95,Chicago Bulls,99,Box Score,,21919,
192,"Tue, Feb 28, 2012",8:00p,Toronto Raptors,85,Houston Rockets,88,Box Score,,13337,
193,"Tue, Feb 28, 2012",8:00p,Washington Wizards,118,Milwaukee Bucks,119,Box Score,,13548,
194,"Tue, Feb 28, 2012",8:30p,New Jersey Nets,93,Dallas Mavericks,92,Box Score,,20170,
195,"Tue, Feb 28, 2012",10:00p,Utah Jazz,96,Sacramento Kings,103,Box Score,,13896,
196,"Tue, Feb 28, 2012",10:30p,Minnesota Timberwolves,109,Los Angeles Clippers,97,Box Score,,19243,
197,"Wed, Feb 29, 2012",7:00p,Oklahoma City Thunder,92,Philadelphia 76ers,88,Box Score,,19746,
198,"Wed, Feb 29, 2012",7:00p,Orlando Magic,102,Washington Wizards,95,Box Score,,18688,
199,"Wed, Feb 29, 2012",7:30p,Golden State Warriors,85,Atlanta Hawks,82,Box Score,,13049,
200,"Wed, Feb 29, 2012",7:30p,Milwaukee Bucks,96,Boston Celtics,102,Box Score,,18624,
201,"Wed, Feb 29, 2012",7:30p,Charlotte Bobcats,94,Detroit Pistons,109,Box Score,,14534,
202,"Wed, Feb 29, 2012",7:30p,Cleveland Cavaliers,103,New York Knicks,120,Box Score,,19763,
203,"Wed, Feb 29, 2012",8:00p,Dallas Mavericks,85,Memphis Grizzlies,96,Box Score,,17023,
204,"Wed, Feb 29, 2012",8:00p,Toronto Raptors,95,New Orleans Hornets,84,Box Score,,14527,
205,"Wed, Feb 29, 2012",9:00p,Portland Trail Blazers,95,Denver Nuggets,104,Box Score,,15715,
206,"Wed, Feb 29, 2012",9:00p,Chicago Bulls,96,San Antonio Spurs,89,Box Score,,18581,
207,"Wed, Feb 29, 2012",9:00p,Houston Rockets,83,Utah Jazz,104,Box Score,,18816,
208,"Wed, Feb 29, 2012",10:30p,Minnesota Timberwolves,85,Los Angeles Lakers,104,Box Score,,18997,
