,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Notes
0,"Fri, Jan 1, 2010",7:30p,New York Knicks,112,Atlanta Hawks,108,Box Score,OT,17366,
1,"Fri, Jan 1, 2010",8:00p,Orlando Magic,106,Minnesota Timberwolves,94,Box Score,,17065,
2,"Fri, Jan 1, 2010",10:30p,Sacramento Kings,108,Los Angeles Lakers,109,Box Score,,18997,
3,"Sat, Jan 2, 2010",1:00p,Cleveland Cavaliers,94,New Jersey Nets,86,Box Score,,17569,
4,"Sat, Jan 2, 2010",3:30p,Charlotte Bobcats,107,Miami Heat,97,Box Score,,17856,
5,"Sat, Jan 2, 2010",7:00p,Minnesota Timberwolves,111,Indiana Pacers,122,Box Score,,12685,
6,"Sat, Jan 2, 2010",7:00p,San Antonio Spurs,97,Washington Wizards,86,Box Score,,19025,
7,"Sat, Jan 2, 2010",7:30p,Toronto Raptors,96,Boston Celtics,103,Box Score,,18624,
8,"Sat, Jan 2, 2010",8:00p,Orlando Magic,93,Chicago Bulls,101,Box Score,,21162,
9,"Sat, Jan 2, 2010",8:00p,Houston Rockets,95,New Orleans Hornets,99,Box Score,,16020,
10,"Sat, Jan 2, 2010",8:30p,Oklahoma City Thunder,97,Milwaukee Bucks,103,Box Score,OT,15264,
11,"Sat, Jan 2, 2010",9:00p,Memphis Grizzlies,128,Phoenix Suns,103,Box Score,,17135,
12,"Sat, Jan 2, 2010",9:00p,Denver Nuggets,105,Utah Jazz,95,Box Score,,19911,
13,"Sat, Jan 2, 2010",10:00p,Golden State Warriors,89,Portland Trail Blazers,105,Box Score,,20507,
14,"Sat, Jan 2, 2010",10:00p,Dallas Mavericks,99,Sacramento Kings,91,Box Score,,14294,
15,"Sun, Jan 3, 2010",6:00p,Charlotte Bobcats,91,Cleveland Cavaliers,88,Box Score,,20562,
16,"Sun, Jan 3, 2010",6:00p,Indiana Pacers,89,New York Knicks,132,Box Score,,19763,
17,"Sun, Jan 3, 2010",6:00p,San Antonio Spurs,86,Toronto Raptors,91,Box Score,,18323,
18,"Sun, Jan 3, 2010",8:00p,Philadelphia 76ers,108,Denver Nuggets,105,Box Score,,19155,
19,"Sun, Jan 3, 2010",9:30p,Dallas Mavericks,96,Los Angeles Lakers,131,Box Score,,18997,
20,"Mon, Jan 4, 2010",7:30p,Atlanta Hawks,75,Miami Heat,92,Box Score,,16500,
21,"Mon, Jan 4, 2010",8:00p,Oklahoma City Thunder,98,Chicago Bulls,85,Box Score,,18838,
22,"Mon, Jan 4, 2010",9:00p,New Orleans Hornets,91,Utah Jazz,87,Box Score,,19911,
23,"Mon, Jan 4, 2010",10:30p,Portland Trail Blazers,95,Los Angeles Clippers,105,Box Score,,15104,
24,"Tue, Jan 5, 2010",7:00p,Chicago Bulls,108,Charlotte Bobcats,113,Box Score,,13749,
25,"Tue, Jan 5, 2010",7:00p,Orlando Magic,90,Indiana Pacers,97,Box Score,,11119,
26,"Tue, Jan 5, 2010",7:00p,Washington Wizards,104,Philadelphia 76ers,97,Box Score,,11822,
27,"Tue, Jan 5, 2010",7:30p,Milwaukee Bucks,98,New Jersey Nets,76,Box Score,,11101,
28,"Tue, Jan 5, 2010",8:30p,Detroit Pistons,93,Dallas Mavericks,98,Box Score,,19799,
29,"Tue, Jan 5, 2010",9:00p,Golden State Warriors,122,Denver Nuggets,123,Box Score,,15129,
30,"Tue, Jan 5, 2010",10:00p,Memphis Grizzlies,109,Portland Trail Blazers,105,Box Score,,20278,
31,"Tue, Jan 5, 2010",10:00p,Phoenix Suns,113,Sacramento Kings,109,Box Score,,13630,
32,"Tue, Jan 5, 2010",10:30p,Houston Rockets,79,Los Angeles Lakers,88,Box Score,,18997,
33,"Wed, Jan 6, 2010",7:00p,New Jersey Nets,89,Atlanta Hawks,119,Box Score,,11219,
34,"Wed, Jan 6, 2010",7:00p,Washington Wizards,98,Cleveland Cavaliers,121,Box Score,,20562,
35,"Wed, Jan 6, 2010",7:00p,Toronto Raptors,108,Orlando Magic,103,Box Score,,17461,
36,"Wed, Jan 6, 2010",7:30p,Boston Celtics,112,Miami Heat,106,Box Score,OT,19600,
37,"Wed, Jan 6, 2010",8:00p,Golden State Warriors,107,Minnesota Timberwolves,101,Box Score,,12046,
38,"Wed, Jan 6, 2010",8:00p,New Orleans Hornets,97,Oklahoma City Thunder,92,Box Score,,17836,
39,"Wed, Jan 6, 2010",8:30p,Detroit Pistons,92,San Antonio Spurs,112,Box Score,,17337,
40,"Wed, Jan 6, 2010",9:00p,Houston Rockets,110,Phoenix Suns,118,Box Score,,15811,
41,"Wed, Jan 6, 2010",9:00p,Memphis Grizzlies,94,Utah Jazz,117,Box Score,,19008,
42,"Wed, Jan 6, 2010",10:30p,Los Angeles Lakers,91,Los Angeles Clippers,102,Box Score,,19388,
43,"Thu, Jan 7, 2010",7:30p,Charlotte Bobcats,93,New York Knicks,97,Box Score,,19763,
44,"Fri, Jan 8, 2010",7:00p,Toronto Raptors,108,Philadelphia 76ers,106,Box Score,,15264,
45,"Fri, Jan 8, 2010",7:00p,Orlando Magic,97,Washington Wizards,104,Box Score,,20173,
46,"Fri, Jan 8, 2010",8:00p,Boston Celtics,85,Atlanta Hawks,93,Box Score,,15149,
47,"Fri, Jan 8, 2010",8:00p,Utah Jazz,89,Memphis Grizzlies,91,Box Score,,14213,
48,"Fri, Jan 8, 2010",8:00p,Indiana Pacers,109,Minnesota Timberwolves,116,Box Score,,13111,
49,"Fri, Jan 8, 2010",8:00p,New Jersey Nets,99,New Orleans Hornets,103,Box Score,,15555,
50,"Fri, Jan 8, 2010",8:30p,Chicago Bulls,93,Milwaukee Bucks,96,Box Score,,18717,
51,"Fri, Jan 8, 2010",8:30p,Dallas Mavericks,112,San Antonio Spurs,103,Box Score,,18581,
52,"Fri, Jan 8, 2010",9:00p,Miami Heat,109,Phoenix Suns,105,Box Score,,18422,
53,"Fri, Jan 8, 2010",10:00p,Los Angeles Lakers,98,Portland Trail Blazers,107,Box Score,,20629,
54,"Fri, Jan 8, 2010",10:30p,Cleveland Cavaliers,97,Denver Nuggets,99,Box Score,,19996,
55,"Fri, Jan 8, 2010",10:30p,Sacramento Kings,101,Golden State Warriors,108,Box Score,,18327,
56,"Sat, Jan 9, 2010",7:00p,Memphis Grizzlies,87,Charlotte Bobcats,89,Box Score,,15438,
57,"Sat, Jan 9, 2010",7:00p,Atlanta Hawks,81,Orlando Magic,113,Box Score,,17461,
58,"Sat, Jan 9, 2010",7:30p,Philadelphia 76ers,104,Detroit Pistons,94,Box Score,,19784,
59,"Sat, Jan 9, 2010",8:00p,Minnesota Timberwolves,96,Chicago Bulls,110,Box Score,,20255,
60,"Sat, Jan 9, 2010",8:00p,Indiana Pacers,102,Oklahoma City Thunder,108,Box Score,,18203,
61,"Sat, Jan 9, 2010",8:30p,Utah Jazz,111,Dallas Mavericks,93,Box Score,,19922,
62,"Sat, Jan 9, 2010",8:30p,New York Knicks,96,Houston Rockets,105,Box Score,,15693,
