,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Notes
18,"Wed, Feb 4, 2015",7:30p,Brooklyn Nets,109,Toronto Raptors,93,Box Score,,19800,
19,"Wed, Feb 4, 2015",8:00p,Chicago Bulls,90,Houston Rockets,101,Box Score,,18325,
20,"Wed, Feb 4, 2015",8:00p,Los Angeles Lakers,105,Milwaukee Bucks,113,Box Score,OT,12544,
21,"Wed, Feb 4, 2015",8:00p,Miami Heat,101,Minnesota Timberwolves,102,Box Score,,11517,
22,"Wed, Feb 4, 2015",8:00p,Oklahoma City Thunder,102,New Orleans Pelicans,91,Box Score,,17156,
23,"Wed, Feb 4, 2015",8:30p,Orlando Magic,103,San Antonio Spurs,110,Box Score,,18581,
24,"Wed, Feb 4, 2015",9:00p,Memphis Grizzlies,100,Utah Jazz,90,Box Score,,19911,
25,"Wed, Feb 4, 2015",10:30p,Dallas Mavericks,114,Golden State Warriors,128,Box Score,,19596,
26,"Thu, Feb 5, 2015",7:00p,Washington Wizards,87,Charlotte Hornets,94,Box Score,,17019,
27,"Thu, Feb 5, 2015",8:00p,Los Angeles Clippers,94,Cleveland Cavaliers,105,Box Score,,20562,
28,"Thu, Feb 5, 2015",10:00p,Dallas Mavericks,101,Sacramento Kings,78,Box Score,,16993,
29,"Thu, Feb 5, 2015",10:30p,Phoenix Suns,87,Portland Trail Blazers,108,Box Score,,19488,
30,"Fri, Feb 6, 2015",7:00p,New York Knicks,88,Brooklyn Nets,92,Box Score,,17732,
31,"Fri, Feb 6, 2015",7:00p,Cleveland Cavaliers,99,Indiana Pacers,103,Box Score,,18165,
32,"Fri, Feb 6, 2015",7:00p,Los Angeles Lakers,97,Orlando Magic,103,Box Score,OT,16206,
33,"Fri, Feb 6, 2015",7:00p,Los Angeles Clippers,107,Toronto Raptors,123,Box Score,,19800,
34,"Fri, Feb 6, 2015",7:30p,Golden State Warriors,116,Atlanta Hawks,124,Box Score,,19225,
35,"Fri, Feb 6, 2015",7:30p,Philadelphia 76ers,96,Boston Celtics,107,Box Score,,18322,
36,"Fri, Feb 6, 2015",7:30p,Denver Nuggets,88,Detroit Pistons,98,Box Score,,17035,
37,"Fri, Feb 6, 2015",8:00p,Milwaukee Bucks,111,Houston Rockets,117,Box Score,,18239,
38,"Fri, Feb 6, 2015",8:00p,Memphis Grizzlies,89,Minnesota Timberwolves,90,Box Score,,14388,
39,"Fri, Feb 6, 2015",8:00p,New Orleans Pelicans,116,Oklahoma City Thunder,113,Box Score,,18203,
40,"Fri, Feb 6, 2015",9:00p,Utah Jazz,93,Phoenix Suns,100,Box Score,,18055,
41,"Fri, Feb 6, 2015",9:30p,Miami Heat,85,San Antonio Spurs,98,Box Score,,18581,
42,"Sat, Feb 7, 2015",7:00p,Chicago Bulls,107,New Orleans Pelicans,72,Box Score,,18402,
43,"Sat, Feb 7, 2015",7:00p,Brooklyn Nets,77,Washington Wizards,114,Box Score,,20356,
44,"Sat, Feb 7, 2015",7:30p,Golden State Warriors,106,New York Knicks,92,Box Score,,19812,
45,"Sat, Feb 7, 2015",7:30p,Charlotte Hornets,81,Philadelphia 76ers,89,Box Score,,16739,
46,"Sat, Feb 7, 2015",8:30p,Portland Trail Blazers,101,Dallas Mavericks,111,Box Score,OT,20398,
47,"Sat, Feb 7, 2015",8:30p,Boston Celtics,93,Milwaukee Bucks,96,Box Score,,16470,
48,"Sat, Feb 7, 2015",9:00p,Sacramento Kings,90,Utah Jazz,102,Box Score,,19128,
49,"Sun, Feb 8, 2015",1:00p,Los Angeles Clippers,108,Oklahoma City Thunder,131,Box Score,,18203,
50,"Sun, Feb 8, 2015",3:30p,Los Angeles Lakers,105,Cleveland Cavaliers,120,Box Score,,20562,
51,"Sun, Feb 8, 2015",6:00p,Indiana Pacers,103,Charlotte Hornets,102,Box Score,,16991,
52,"Sun, Feb 8, 2015",6:00p,Minnesota Timberwolves,112,Detroit Pistons,101,Box Score,,16075,
53,"Sun, Feb 8, 2015",6:00p,Atlanta Hawks,88,Memphis Grizzlies,94,Box Score,,18119,
54,"Sun, Feb 8, 2015",6:00p,Chicago Bulls,98,Orlando Magic,97,Box Score,,16944,
55,"Sun, Feb 8, 2015",7:00p,Portland Trail Blazers,109,Houston Rockets,98,Box Score,,18243,
56,"Sun, Feb 8, 2015",7:00p,San Antonio Spurs,82,Toronto Raptors,87,Box Score,,19800,
57,"Sun, Feb 8, 2015",9:00p,Phoenix Suns,83,Sacramento Kings,85,Box Score,,17013,
58,"Mon, Feb 9, 2015",7:00p,San Antonio Spurs,95,Indiana Pacers,93,Box Score,,16691,
59,"Mon, Feb 9, 2015",7:00p,Golden State Warriors,89,Philadelphia 76ers,84,Box Score,,16247,
60,"Mon, Feb 9, 2015",7:00p,Orlando Magic,80,Washington Wizards,96,Box Score,,16031,
61,"Mon, Feb 9, 2015",7:30p,New York Knicks,95,Miami Heat,109,Box Score,,19851,
62,"Mon, Feb 9, 2015",8:00p,Brooklyn Nets,97,Milwaukee Bucks,103,Box Score,,12431,
63,"Mon, Feb 9, 2015",8:00p,Atlanta Hawks,117,Minnesota Timberwolves,105,Box Score,,10987,
64,"Mon, Feb 9, 2015",8:00p,Utah Jazz,100,New Orleans Pelicans,96,Box Score,,15321,
65,"Mon, Feb 9, 2015",8:30p,Los Angeles Clippers,115,Dallas Mavericks,98,Box Score,,20082,
66,"Mon, Feb 9, 2015",9:00p,Oklahoma City Thunder,124,Denver Nuggets,114,Box Score,,16511,
67,"Tue, Feb 10, 2015",7:00p,Detroit Pistons,106,Charlotte Hornets,78,Box Score,,15876,
68,"Tue, Feb 10, 2015",8:00p,Sacramento Kings,86,Chicago Bulls,104,Box Score,,21560,
69,"Tue, Feb 10, 2015",8:00p,Brooklyn Nets,86,Memphis Grizzlies,95,Box Score,,16901,
70,"Tue, Feb 10, 2015",8:00p,Houston Rockets,127,Phoenix Suns,118,Box Score,,17071,
71,"Tue, Feb 10, 2015",10:30p,Denver Nuggets,106,Los Angeles Lakers,96,Box Score,,18466,
72,"Wed, Feb 11, 2015",7:00p,New York Knicks,83,Orlando Magic,89,Box Score,,15473,
73,"Wed, Feb 11, 2015",7:30p,Atlanta Hawks,88,Boston Celtics,89,Box Score,,16083,
74,"Wed, Feb 11, 2015",7:30p,San Antonio Spurs,104,Detroit Pistons,87,Box Score,,14617,
75,"Wed, Feb 11, 2015",7:30p,Washington Wizards,93,Toronto Raptors,95,Box Score,,19800,
76,"Wed, Feb 11, 2015",8:00p,Miami Heat,93,Cleveland Cavaliers,113,Box Score,,20562,
77,"Wed, Feb 11, 2015",8:00p,Sacramento Kings,103,Milwaukee Bucks,111,Box Score,,13046,
78,"Wed, Feb 11, 2015",8:00p,Golden State Warriors,94,Minnesota Timberwolves,91,Box Score,,14303,
79,"Wed, Feb 11, 2015",8:00p,Indiana Pacers,106,New Orleans Pelicans,93,Box Score,,17074,
80,"Wed, Feb 11, 2015",8:00p,Memphis Grizzlies,89,Oklahoma City Thunder,105,Box Score,,18203,
81,"Wed, Feb 11, 2015",8:30p,Utah Jazz,82,Dallas Mavericks,87,Box Score,,19947,
82,"Wed, Feb 11, 2015",10:00p,Los Angeles Lakers,86,Portland Trail Blazers,102,Box Score,,19585,
83,"Wed, Feb 11, 2015",10:30p,Houston Rockets,95,Los Angeles Clippers,110,Box Score,,19060,
84,"Thu, Feb 12, 2015",8:00p,Cleveland Cavaliers,98,Chicago Bulls,113,Box Score,,21920,
85,"Thu, Feb 19, 2015",8:00p,Dallas Mavericks,89,Oklahoma City Thunder,104,Box Score,,18203,
86,"Thu, Feb 19, 2015",10:30p,San Antonio Spurs,115,Los Angeles Clippers,119,Box Score,,19358,
87,"Fri, Feb 20, 2015",7:00p,New Orleans Pelicans,84,Orlando Magic,95,Box Score,,18259,
88,"Fri, Feb 20, 2015",7:00p,Indiana Pacers,106,Philadelphia 76ers,95,Box Score,,16777,
89,"Fri, Feb 20, 2015",7:30p,Toronto Raptors,105,Atlanta Hawks,80,Box Score,,18968,
90,"Fri, Feb 20, 2015",7:30p,Chicago Bulls,91,Detroit Pistons,100,Box Score,,19053,
91,"Fri, Feb 20, 2015",7:30p,Miami Heat,111,New York Knicks,87,Box Score,,19812,
92,"Fri, Feb 20, 2015",8:00p,Phoenix Suns,109,Minnesota Timberwolves,111,Box Score,,14077,
93,"Fri, Feb 20, 2015",8:00p,Cleveland Cavaliers,127,Washington Wizards,89,Box Score,,20356,
94,"Fri, Feb 20, 2015",8:30p,Houston Rockets,100,Dallas Mavericks,111,Box Score,,20389,
95,"Fri, Feb 20, 2015",8:30p,Denver Nuggets,81,Milwaukee Bucks,89,Box Score,,16110,
96,"Fri, Feb 20, 2015",9:00p,Portland Trail Blazers,76,Utah Jazz,92,Box Score,,19911,
97,"Fri, Feb 20, 2015",10:00p,Boston Celtics,101,Sacramento Kings,109,Box Score,,17317,
98,"Fri, Feb 20, 2015",10:30p,San Antonio Spurs,99,Golden State Warriors,110,Box Score,,19596,
99,"Fri, Feb 20, 2015",10:30p,Brooklyn Nets,114,Los Angeles Lakers,105,Box Score,,18997,
100,"Sat, Feb 21, 2015",7:00p,Oklahoma City Thunder,110,Charlotte Hornets,103,Box Score,,19303,
101,"Sat, Feb 21, 2015",7:30p,New Orleans Pelicans,105,Miami Heat,91,Box Score,,19982,
102,"Sat, Feb 21, 2015",8:00p,Phoenix Suns,107,Chicago Bulls,112,Box Score,,22292,
103,"Sat, Feb 21, 2015",8:00p,Toronto Raptors,76,Houston Rockets,98,Box Score,,18329,
104,"Sat, Feb 21, 2015",10:00p,Sacramento Kings,99,Los Angeles Clippers,126,Box Score,,19133,
105,"Sun, Feb 22, 2015",1:00p,Cleveland Cavaliers,101,New York Knicks,83,Box Score,,19812,
106,"Sun, Feb 22, 2015",3:30p,Washington Wizards,89,Detroit Pistons,106,Box Score,,18371,
107,"Sun, Feb 22, 2015",3:30p,Atlanta Hawks,97,Milwaukee Bucks,86,Box Score,,14787,
108,"Sun, Feb 22, 2015",6:00p,Golden State Warriors,98,Indiana Pacers,104,Box Score,,17789,
109,"Sun, Feb 22, 2015",6:00p,Philadelphia 76ers,98,Orlando Magic,103,Box Score,,16108,
110,"Sun, Feb 22, 2015",7:00p,Denver Nuggets,94,Oklahoma City Thunder,119,Box Score,,18203,
111,"Sun, Feb 22, 2015",7:30p,Charlotte Hornets,81,Dallas Mavericks,92,Box Score,,20347,
112,"Sun, Feb 22, 2015",9:00p,Memphis Grizzlies,98,Portland Trail Blazers,92,Box Score,,19782,
113,"Sun, Feb 22, 2015",9:30p,Boston Celtics,111,Los Angeles Lakers,118,Box Score,OT,18997,
114,"Mon, Feb 23, 2015",7:30p,Philadelphia 76ers,108,Miami Heat,119,Box Score,,19802,
115,"Mon, Feb 23, 2015",8:00p,Milwaukee Bucks,71,Chicago Bulls,87,Box Score,,21434,
116,"Mon, Feb 23, 2015",8:00p,Minnesota Timberwolves,102,Houston Rockets,113,Box Score,,18240,
117,"Mon, Feb 23, 2015",8:00p,Toronto Raptors,97,New Orleans Pelicans,100,Box Score,,16514,
118,"Mon, Feb 23, 2015",9:00p,Brooklyn Nets,110,Denver Nuggets,82,Box Score,,13127,
119,"Mon, Feb 23, 2015",9:00p,Boston Celtics,115,Phoenix Suns,110,Box Score,,17076,
120,"Mon, Feb 23, 2015",9:00p,San Antonio Spurs,81,Utah Jazz,90,Box Score,,18782,
121,"Mon, Feb 23, 2015",10:30p,Memphis Grizzlies,90,Los Angeles Clippers,87,Box Score,,19161,
122,"Tue, Feb 24, 2015",7:00p,Golden State Warriors,114,Washington Wizards,107,Box Score,,20356,
123,"Tue, Feb 24, 2015",7:30p,Cleveland Cavaliers,102,Detroit Pistons,93,Box Score,,19087,
124,"Tue, Feb 24, 2015",8:00p,Indiana Pacers,92,Oklahoma City Thunder,105,Box Score,,18203,
125,"Tue, Feb 24, 2015",8:30p,Toronto Raptors,92,Dallas Mavericks,99,Box Score,,20151,
126,"Wed, Feb 25, 2015",7:00p,Miami Heat,93,Orlando Magic,90,Box Score,OT,18309,
127,"Wed, Feb 25, 2015",7:30p,Dallas Mavericks,87,Atlanta Hawks,104,Box Score,,16126,
128,"Wed, Feb 25, 2015",7:30p,New York Knicks,94,Boston Celtics,115,Box Score,,16899,
129,"Wed, Feb 25, 2015",8:00p,Charlotte Hornets,98,Chicago Bulls,86,Box Score,,21509,
130,"Wed, Feb 25, 2015",8:00p,Los Angeles Clippers,105,Houston Rockets,110,Box Score,,18154,
131,"Wed, Feb 25, 2015",8:00p,Philadelphia 76ers,88,Milwaukee Bucks,104,Box Score,,12763,
132,"Wed, Feb 25, 2015",8:00p,Washington Wizards,77,Minnesota Timberwolves,97,Box Score,,19856,
133,"Wed, Feb 25, 2015",8:00p,Brooklyn Nets,96,New Orleans Pelicans,102,Box Score,,16097,
134,"Wed, Feb 25, 2015",9:00p,Phoenix Suns,110,Denver Nuggets,96,Box Score,,12813,
135,"Wed, Feb 25, 2015",9:00p,Los Angeles Lakers,100,Utah Jazz,97,Box Score,,19911,
136,"Wed, Feb 25, 2015",10:00p,Memphis Grizzlies,90,Sacramento Kings,102,Box Score,,16794,
137,"Wed, Feb 25, 2015",10:30p,San Antonio Spurs,95,Portland Trail Blazers,111,Box Score,,19650,
138,"Thu, Feb 26, 2015",8:00p,Golden State Warriors,99,Cleveland Cavaliers,110,Box Score,,20562,
139,"Thu, Feb 26, 2015",10:30p,Oklahoma City Thunder,113,Phoenix Suns,117,Box Score,OT,17514,
140,"Fri, Feb 27, 2015",7:00p,Cleveland Cavaliers,86,Indiana Pacers,93,Box Score,,18165,
141,"Fri, Feb 27, 2015",7:00p,Washington Wizards,81,Philadelphia 76ers,89,Box Score,,18089,
142,"Fri, Feb 27, 2015",7:30p,Orlando Magic,88,Atlanta Hawks,95,Box Score,,18968,
143,"Fri, Feb 27, 2015",7:30p,Charlotte Hornets,98,Boston Celtics,106,Box Score,,18624,
144,"Fri, Feb 27, 2015",7:30p,New York Knicks,121,Detroit Pistons,115,Box Score,2OT,16182,
145,"Fri, Feb 27, 2015",7:30p,Golden State Warriors,113,Toronto Raptors,89,Box Score,,19800,
146,"Fri, Feb 27, 2015",8:00p,Minnesota Timberwolves,89,Chicago Bulls,96,Box Score,,21635,
147,"Fri, Feb 27, 2015",8:00p,Brooklyn Nets,98,Houston Rockets,102,Box Score,,18139,
148,"Fri, Feb 27, 2015",8:00p,Los Angeles Clippers,97,Memphis Grizzlies,79,Box Score,,18119,
149,"Fri, Feb 27, 2015",8:00p,Miami Heat,102,New Orleans Pelicans,104,Box Score,,17797,
150,"Fri, Feb 27, 2015",9:00p,Utah Jazz,104,Denver Nuggets,82,Box Score,,15002,
151,"Fri, Feb 27, 2015",10:00p,San Antonio Spurs,107,Sacramento Kings,96,Box Score,,17317,
152,"Fri, Feb 27, 2015",10:30p,Milwaukee Bucks,93,Los Angeles Lakers,101,Box Score,,18997,
153,"Fri, Feb 27, 2015",10:30p,Oklahoma City Thunder,112,Portland Trail Blazers,115,Box Score,,19962,
154,"Sat, Feb 28, 2015",7:00p,Detroit Pistons,95,Washington Wizards,99,Box Score,,20356,
155,"Sat, Feb 28, 2015",7:30p,Atlanta Hawks,93,Miami Heat,91,Box Score,,19733,
156,"Sat, Feb 28, 2015",7:30p,Toronto Raptors,98,New York Knicks,103,Box Score,,19812,
157,"Sat, Feb 28, 2015",8:00p,Memphis Grizzlies,101,Minnesota Timberwolves,97,Box Score,,19356,
158,"Sat, Feb 28, 2015",8:30p,Brooklyn Nets,104,Dallas Mavericks,94,Box Score,,20367,
159,"Sat, Feb 28, 2015",9:00p,San Antonio Spurs,101,Phoenix Suns,74,Box Score,,18055,
160,"Sat, Feb 28, 2015",9:00p,Milwaukee Bucks,75,Utah Jazz,82,Box Score,,19515,
