,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Notes
164,"Sat, Mar 22, 2014",10:30p,San Antonio Spurs,99,Golden State Warriors,90,Box Score,,19596,
165,"Sat, Mar 22, 2014",10:30p,Detroit Pistons,103,Los Angeles Clippers,112,Box Score,,19214,
166,"Sun, Mar 23, 2014",1:00p,Atlanta Hawks,86,Toronto Raptors,96,Box Score,,18140,
167,"Sun, Mar 23, 2014",3:30p,Phoenix Suns,127,Minnesota Timberwolves,120,Box Score,,17866,
168,"Sun, Mar 23, 2014",5:00p,Washington Wizards,102,Denver Nuggets,105,Box Score,,18324,
169,"Sun, Mar 23, 2014",6:00p,Milwaukee Bucks,107,Sacramento Kings,124,Box Score,,16341,
170,"Sun, Mar 23, 2014",7:30p,Brooklyn Nets,107,Dallas Mavericks,104,Box Score,OT,19603,
171,"Sun, Mar 23, 2014",7:30p,Cleveland Cavaliers,106,New York Knicks,100,Box Score,,19812,
172,"Sun, Mar 23, 2014",9:30p,Orlando Magic,94,Los Angeles Lakers,103,Box Score,,17803,
173,"Mon, Mar 24, 2014",7:00p,Houston Rockets,100,Charlotte Bobcats,89,Box Score,,15511,
174,"Mon, Mar 24, 2014",7:30p,Phoenix Suns,102,Atlanta Hawks,95,Box Score,,12240,
175,"Mon, Mar 24, 2014",7:30p,Portland Trail Blazers,91,Miami Heat,93,Box Score,,20030,
176,"Mon, Mar 24, 2014",8:00p,Indiana Pacers,77,Chicago Bulls,89,Box Score,,21803,
177,"Mon, Mar 24, 2014",8:00p,Minnesota Timberwolves,92,Memphis Grizzlies,109,Box Score,,17784,
178,"Mon, Mar 24, 2014",8:00p,Brooklyn Nets,104,New Orleans Pelicans,109,Box Score,OT,14599,
179,"Mon, Mar 24, 2014",8:00p,Denver Nuggets,96,Oklahoma City Thunder,117,Box Score,,18203,
180,"Mon, Mar 24, 2014",8:30p,Philadelphia 76ers,91,San Antonio Spurs,113,Box Score,,17798,
181,"Mon, Mar 24, 2014",9:00p,Detroit Pistons,114,Utah Jazz,94,Box Score,,17595,
182,"Mon, Mar 24, 2014",10:30p,Milwaukee Bucks,98,Los Angeles Clippers,106,Box Score,,19060,
183,"Tue, Mar 25, 2014",7:00p,Toronto Raptors,100,Cleveland Cavaliers,102,Box Score,,15497,
184,"Tue, Mar 25, 2014",7:00p,Portland Trail Blazers,85,Orlando Magic,95,Box Score,,17896,
185,"Tue, Mar 25, 2014",8:00p,Oklahoma City Thunder,119,Dallas Mavericks,128,Box Score,OT,19607,
186,"Tue, Mar 25, 2014",10:30p,New York Knicks,96,Los Angeles Lakers,127,Box Score,,18997,
187,"Wed, Mar 26, 2014",7:00p,Brooklyn Nets,111,Charlotte Bobcats,116,Box Score,OT,15943,
188,"Wed, Mar 26, 2014",7:00p,Phoenix Suns,99,Washington Wizards,93,Box Score,,18805,
189,"Wed, Mar 26, 2014",7:30p,Toronto Raptors,99,Boston Celtics,90,Box Score,,18341,
190,"Wed, Mar 26, 2014",7:30p,Cleveland Cavaliers,97,Detroit Pistons,96,Box Score,,15979,
191,"Wed, Mar 26, 2014",8:00p,Miami Heat,83,Indiana Pacers,84,Box Score,,18165,
192,"Wed, Mar 26, 2014",8:00p,Atlanta Hawks,83,Minnesota Timberwolves,107,Box Score,,11632,
193,"Wed, Mar 26, 2014",8:00p,Los Angeles Clippers,96,New Orleans Pelicans,98,Box Score,,16363,
194,"Wed, Mar 26, 2014",8:30p,Denver Nuggets,103,San Antonio Spurs,108,Box Score,,17949,
195,"Wed, Mar 26, 2014",10:00p,New York Knicks,107,Sacramento Kings,99,Box Score,,15594,
196,"Wed, Mar 26, 2014",10:30p,Memphis Grizzlies,91,Utah Jazz,87,Box Score,,19081,
197,"Thu, Mar 27, 2014",7:30p,Portland Trail Blazers,100,Atlanta Hawks,85,Box Score,,13228,
198,"Thu, Mar 27, 2014",8:00p,Philadelphia 76ers,98,Houston Rockets,120,Box Score,,18334,
199,"Thu, Mar 27, 2014",8:00p,Los Angeles Lakers,105,Milwaukee Bucks,108,Box Score,,15439,
200,"Thu, Mar 27, 2014",8:30p,Los Angeles Clippers,109,Dallas Mavericks,103,Box Score,,19912,
201,"Fri, Mar 28, 2014",7:00p,Charlotte Bobcats,105,Orlando Magic,110,Box Score,OT,16003,
202,"Fri, Mar 28, 2014",7:00p,Boston Celtics,103,Toronto Raptors,105,Box Score,,19800,
203,"Fri, Mar 28, 2014",7:00p,Indiana Pacers,78,Washington Wizards,91,Box Score,,19708,
204,"Fri, Mar 28, 2014",7:30p,Cleveland Cavaliers,97,Brooklyn Nets,108,Box Score,,17732,
205,"Fri, Mar 28, 2014",7:30p,Miami Heat,110,Detroit Pistons,78,Box Score,,21231,
206,"Fri, Mar 28, 2014",8:00p,Portland Trail Blazers,91,Chicago Bulls,74,Box Score,,22055,
207,"Fri, Mar 28, 2014",8:00p,Los Angeles Lakers,107,Minnesota Timberwolves,143,Box Score,,16442,
208,"Fri, Mar 28, 2014",8:00p,Utah Jazz,95,New Orleans Pelicans,102,Box Score,,17699,
209,"Fri, Mar 28, 2014",8:00p,Sacramento Kings,81,Oklahoma City Thunder,94,Box Score,,18203,
210,"Fri, Mar 28, 2014",9:00p,San Antonio Spurs,133,Denver Nuggets,102,Box Score,,19155,
211,"Fri, Mar 28, 2014",10:00p,New York Knicks,88,Phoenix Suns,112,Box Score,,17106,
212,"Fri, Mar 28, 2014",10:30p,Memphis Grizzlies,93,Golden State Warriors,100,Box Score,,19596,
213,"Sat, Mar 29, 2014",7:30p,Detroit Pistons,98,Philadelphia 76ers,123,Box Score,,17438,
214,"Sat, Mar 29, 2014",8:00p,Los Angeles Clippers,118,Houston Rockets,107,Box Score,,18337,
215,"Sat, Mar 29, 2014",8:00p,Atlanta Hawks,97,Washington Wizards,101,Box Score,,17996,
216,"Sat, Mar 29, 2014",8:30p,Sacramento Kings,100,Dallas Mavericks,103,Box Score,,20210,
217,"Sat, Mar 29, 2014",8:30p,Miami Heat,88,Milwaukee Bucks,67,Box Score,,17986,
218,"Sat, Mar 29, 2014",8:30p,New Orleans Pelicans,80,San Antonio Spurs,96,Box Score,,18581,
219,"Sun, Mar 30, 2014",3:00p,Indiana Pacers,76,Cleveland Cavaliers,90,Box Score,,17147,
220,"Sun, Mar 30, 2014",3:00p,Utah Jazz,96,Oklahoma City Thunder,116,Box Score,,18203,
221,"Sun, Mar 30, 2014",6:00p,Minnesota Timberwolves,99,Brooklyn Nets,114,Box Score,,17732,
222,"Sun, Mar 30, 2014",6:00p,Toronto Raptors,98,Orlando Magic,93,Box Score,,16018,
223,"Sun, Mar 30, 2014",7:00p,Chicago Bulls,107,Boston Celtics,102,Box Score,,18624,
224,"Sun, Mar 30, 2014",9:00p,New York Knicks,89,Golden State Warriors,84,Box Score,,19596,
225,"Sun, Mar 30, 2014",9:00p,Memphis Grizzlies,98,Portland Trail Blazers,105,Box Score,,19994,
226,"Sun, Mar 30, 2014",9:30p,Phoenix Suns,99,Los Angeles Lakers,115,Box Score,,18355,
227,"Mon, Mar 31, 2014",7:00p,Washington Wizards,94,Charlotte Bobcats,100,Box Score,,14894,
228,"Mon, Mar 31, 2014",7:00p,San Antonio Spurs,103,Indiana Pacers,77,Box Score,,18165,
229,"Mon, Mar 31, 2014",7:30p,Philadelphia 76ers,95,Atlanta Hawks,103,Box Score,,11096,
230,"Mon, Mar 31, 2014",7:30p,Milwaukee Bucks,111,Detroit Pistons,116,Box Score,,13062,
231,"Mon, Mar 31, 2014",7:30p,Toronto Raptors,83,Miami Heat,93,Box Score,,19831,
232,"Mon, Mar 31, 2014",8:00p,Boston Celtics,80,Chicago Bulls,94,Box Score,,21494,
233,"Mon, Mar 31, 2014",8:00p,Los Angeles Clippers,114,Minnesota Timberwolves,104,Box Score,,12172,
234,"Mon, Mar 31, 2014",8:00p,Sacramento Kings,102,New Orleans Pelicans,97,Box Score,,15548,
235,"Mon, Mar 31, 2014",9:00p,Memphis Grizzlies,94,Denver Nuggets,92,Box Score,,14570,
236,"Mon, Mar 31, 2014",9:00p,New York Knicks,92,Utah Jazz,83,Box Score,,18653,
