,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Notes
18,"Mon, Feb 3, 2014",8:00p,San Antonio Spurs,102,New Orleans Pelicans,95,Box Score,,17086,
19,"Mon, Feb 3, 2014",8:00p,Memphis Grizzlies,77,Oklahoma City Thunder,86,Box Score,,18203,
20,"Mon, Feb 3, 2014",8:30p,Cleveland Cavaliers,107,Dallas Mavericks,124,Box Score,,19595,
21,"Mon, Feb 3, 2014",9:00p,Los Angeles Clippers,115,Denver Nuggets,116,Box Score,,16567,
22,"Mon, Feb 3, 2014",9:00p,Toronto Raptors,94,Utah Jazz,79,Box Score,,17139,
23,"Mon, Feb 3, 2014",10:00p,Chicago Bulls,70,Sacramento Kings,99,Box Score,,15178,
24,"Tue, Feb 4, 2014",7:30p,Indiana Pacers,89,Atlanta Hawks,85,Box Score,,15374,
25,"Tue, Feb 4, 2014",8:00p,Los Angeles Lakers,99,Minnesota Timberwolves,109,Box Score,,12559,
26,"Tue, Feb 4, 2014",9:00p,Chicago Bulls,101,Phoenix Suns,92,Box Score,,16636,
27,"Tue, Feb 4, 2014",10:30p,Charlotte Bobcats,91,Golden State Warriors,75,Box Score,,19596,
28,"Wed, Feb 5, 2014",7:00p,Los Angeles Lakers,119,Cleveland Cavaliers,108,Box Score,,15205,
29,"Wed, Feb 5, 2014",7:00p,Detroit Pistons,98,Orlando Magic,112,Box Score,,15166,
30,"Wed, Feb 5, 2014",7:00p,Boston Celtics,114,Philadelphia 76ers,108,Box Score,,10267,
31,"Wed, Feb 5, 2014",7:00p,San Antonio Spurs,125,Washington Wizards,118,Box Score,2OT,15791,
32,"Wed, Feb 5, 2014",8:00p,Phoenix Suns,108,Houston Rockets,122,Box Score,,18217,
33,"Wed, Feb 5, 2014",8:00p,Dallas Mavericks,110,Memphis Grizzlies,96,Box Score,,16188,
34,"Wed, Feb 5, 2014",8:00p,Atlanta Hawks,100,New Orleans Pelicans,105,Box Score,,16232,
35,"Wed, Feb 5, 2014",8:00p,Portland Trail Blazers,94,New York Knicks,90,Box Score,,19812,
36,"Wed, Feb 5, 2014",8:00p,Minnesota Timberwolves,97,Oklahoma City Thunder,106,Box Score,,18203,
37,"Wed, Feb 5, 2014",9:00p,Milwaukee Bucks,100,Denver Nuggets,110,Box Score,,15122,
38,"Wed, Feb 5, 2014",10:00p,Toronto Raptors,101,Sacramento Kings,109,Box Score,,17317,
39,"Wed, Feb 5, 2014",10:30p,Miami Heat,116,Los Angeles Clippers,112,Box Score,,19672,
40,"Thu, Feb 6, 2014",8:00p,San Antonio Spurs,89,Brooklyn Nets,103,Box Score,,17732,
41,"Thu, Feb 6, 2014",10:30p,Chicago Bulls,87,Golden State Warriors,102,Box Score,,19596,
42,"Fri, Feb 7, 2014",7:00p,Portland Trail Blazers,113,Indiana Pacers,118,Box Score,OT,18165,
43,"Fri, Feb 7, 2014",7:00p,Oklahoma City Thunder,102,Orlando Magic,103,Box Score,,15595,
44,"Fri, Feb 7, 2014",7:00p,Los Angeles Lakers,112,Philadelphia 76ers,98,Box Score,,15211,
45,"Fri, Feb 7, 2014",7:00p,Cleveland Cavaliers,115,Washington Wizards,113,Box Score,,16294,
46,"Fri, Feb 7, 2014",7:30p,Sacramento Kings,89,Boston Celtics,99,Box Score,,18624,
47,"Fri, Feb 7, 2014",7:30p,Brooklyn Nets,95,Detroit Pistons,111,Box Score,,13727,
48,"Fri, Feb 7, 2014",7:30p,Denver Nuggets,90,New York Knicks,117,Box Score,,19812,
49,"Fri, Feb 7, 2014",8:30p,Utah Jazz,81,Dallas Mavericks,103,Box Score,,19928,
50,"Fri, Feb 7, 2014",9:30p,Minnesota Timberwolves,91,New Orleans Pelicans,98,Box Score,,16541,
51,"Fri, Feb 7, 2014",10:30p,Toronto Raptors,105,Los Angeles Clippers,118,Box Score,,19060,
52,"Sat, Feb 8, 2014",7:00p,San Antonio Spurs,104,Charlotte Bobcats,100,Box Score,,19084,
53,"Sat, Feb 8, 2014",7:30p,Memphis Grizzlies,79,Atlanta Hawks,76,Box Score,,15190,
54,"Sat, Feb 8, 2014",7:30p,Denver Nuggets,109,Detroit Pistons,126,Box Score,,15870,
55,"Sat, Feb 8, 2014",8:00p,Portland Trail Blazers,117,Minnesota Timberwolves,110,Box Score,,17506,
56,"Sat, Feb 8, 2014",8:30p,Houston Rockets,101,Milwaukee Bucks,95,Box Score,,15923,
57,"Sat, Feb 8, 2014",9:00p,Golden State Warriors,109,Phoenix Suns,122,Box Score,,17846,
58,"Sat, Feb 8, 2014",9:00p,Miami Heat,89,Utah Jazz,94,Box Score,,19911,
59,"Sun, Feb 9, 2014",1:00p,New York Knicks,100,Oklahoma City Thunder,112,Box Score,,18203,
60,"Sun, Feb 9, 2014",3:30p,Chicago Bulls,92,Los Angeles Lakers,86,Box Score,,18997,
61,"Sun, Feb 9, 2014",6:00p,Dallas Mavericks,102,Boston Celtics,91,Box Score,,17650,
62,"Sun, Feb 9, 2014",6:00p,New Orleans Pelicans,81,Brooklyn Nets,93,Box Score,,17732,
63,"Sun, Feb 9, 2014",6:00p,Memphis Grizzlies,83,Cleveland Cavaliers,91,Box Score,OT,16484,
64,"Sun, Feb 9, 2014",6:00p,Indiana Pacers,92,Orlando Magic,93,Box Score,,16366,
65,"Sun, Feb 9, 2014",6:00p,Sacramento Kings,84,Washington Wizards,93,Box Score,,18173,
66,"Sun, Feb 9, 2014",9:30p,Philadelphia 76ers,78,Los Angeles Clippers,123,Box Score,,19157,
67,"Mon, Feb 10, 2014",7:00p,Denver Nuggets,80,Indiana Pacers,119,Box Score,,16124,
68,"Mon, Feb 10, 2014",7:00p,New Orleans Pelicans,101,Toronto Raptors,108,Box Score,,17596,
69,"Mon, Feb 10, 2014",7:30p,San Antonio Spurs,100,Detroit Pistons,109,Box Score,,13628,
70,"Mon, Feb 10, 2014",8:00p,Boston Celtics,102,Milwaukee Bucks,86,Box Score,,11016,
71,"Mon, Feb 10, 2014",8:00p,Houston Rockets,107,Minnesota Timberwolves,89,Box Score,,12002,
72,"Mon, Feb 10, 2014",10:30p,Philadelphia 76ers,80,Golden State Warriors,123,Box Score,,19596,
73,"Tue, Feb 11, 2014",7:00p,Dallas Mavericks,89,Charlotte Bobcats,114,Box Score,,11467,
74,"Tue, Feb 11, 2014",7:00p,Sacramento Kings,99,Cleveland Cavaliers,109,Box Score,,14245,
75,"Tue, Feb 11, 2014",8:00p,Atlanta Hawks,85,Chicago Bulls,100,Box Score,,21325,
76,"Tue, Feb 11, 2014",8:00p,Washington Wizards,89,Memphis Grizzlies,92,Box Score,,15613,
77,"Tue, Feb 11, 2014",9:00p,Miami Heat,103,Phoenix Suns,97,Box Score,,17927,
78,"Tue, Feb 11, 2014",10:00p,Oklahoma City Thunder,98,Portland Trail Blazers,95,Box Score,,20018,
79,"Tue, Feb 11, 2014",10:30p,Utah Jazz,96,Los Angeles Lakers,79,Box Score,,18209,
80,"Wed, Feb 12, 2014",7:00p,Dallas Mavericks,81,Indiana Pacers,73,Box Score,,17663,
81,"Wed, Feb 12, 2014",7:00p,Memphis Grizzlies,86,Orlando Magic,81,Box Score,,15310,
82,"Wed, Feb 12, 2014",7:00p,Atlanta Hawks,83,Toronto Raptors,104,Box Score,,17121,
83,"Wed, Feb 12, 2014",7:30p,San Antonio Spurs,104,Boston Celtics,92,Box Score,,17922,
84,"Wed, Feb 12, 2014",7:30p,Charlotte Bobcats,89,Brooklyn Nets,105,Box Score,,16862,
85,"Wed, Feb 12, 2014",7:30p,Cleveland Cavaliers,93,Detroit Pistons,89,Box Score,,13184,
86,"Wed, Feb 12, 2014",7:30p,Sacramento Kings,106,New York Knicks,101,Box Score,OT,19812,
87,"Wed, Feb 12, 2014",8:00p,Washington Wizards,112,Houston Rockets,113,Box Score,,18314,
88,"Wed, Feb 12, 2014",8:00p,New Orleans Pelicans,102,Milwaukee Bucks,98,Box Score,,11012,
89,"Wed, Feb 12, 2014",8:00p,Denver Nuggets,90,Minnesota Timberwolves,117,Box Score,,12139,
90,"Wed, Feb 12, 2014",9:00p,Philadelphia 76ers,100,Utah Jazz,105,Box Score,,19368,
91,"Wed, Feb 12, 2014",10:30p,Miami Heat,111,Golden State Warriors,110,Box Score,,19596,
92,"Wed, Feb 12, 2014",10:30p,Portland Trail Blazers,117,Los Angeles Clippers,122,Box Score,,19175,
93,"Thu, Feb 13, 2014",8:00p,Brooklyn Nets,76,Chicago Bulls,92,Box Score,,21500,
94,"Thu, Feb 13, 2014",10:30p,Oklahoma City Thunder,107,Los Angeles Lakers,103,Box Score,,18997,
95,"Tue, Feb 18, 2014",7:00p,Atlanta Hawks,98,Indiana Pacers,108,Box Score,,18165,
96,"Tue, Feb 18, 2014",7:00p,Cleveland Cavaliers,114,Philadelphia 76ers,85,Box Score,,12904,
97,"Tue, Feb 18, 2014",7:00p,Toronto Raptors,103,Washington Wizards,93,Box Score,,15624,
98,"Tue, Feb 18, 2014",7:30p,Charlotte Bobcats,108,Detroit Pistons,96,Box Score,,11285,
99,"Tue, Feb 18, 2014",8:00p,New York Knicks,93,Memphis Grizzlies,98,Box Score,,17317,
100,"Tue, Feb 18, 2014",8:00p,Orlando Magic,100,Milwaukee Bucks,104,Box Score,,11106,
101,"Tue, Feb 18, 2014",8:30p,Miami Heat,117,Dallas Mavericks,106,Box Score,,20461,
102,"Tue, Feb 18, 2014",9:00p,Phoenix Suns,112,Denver Nuggets,107,Box Score,OT,16461,
103,"Tue, Feb 18, 2014",10:30p,San Antonio Spurs,113,Los Angeles Clippers,103,Box Score,,19257,
104,"Wed, Feb 19, 2014",7:00p,Detroit Pistons,98,Charlotte Bobcats,116,Box Score,,14400,
105,"Wed, Feb 19, 2014",7:00p,Orlando Magic,93,Cleveland Cavaliers,101,Box Score,,16539,
106,"Wed, Feb 19, 2014",7:00p,Chicago Bulls,94,Toronto Raptors,92,Box Score,,17704,
107,"Wed, Feb 19, 2014",7:30p,Washington Wizards,114,Atlanta Hawks,97,Box Score,,13529,
108,"Wed, Feb 19, 2014",8:00p,Indiana Pacers,91,Minnesota Timberwolves,104,Box Score,,15109,
109,"Wed, Feb 19, 2014",8:00p,New York Knicks,98,New Orleans Pelicans,91,Box Score,,16495,
110,"Wed, Feb 19, 2014",9:00p,Boston Celtics,94,Phoenix Suns,100,Box Score,,16135,
111,"Wed, Feb 19, 2014",9:00p,Brooklyn Nets,105,Utah Jazz,99,Box Score,,17386,
112,"Wed, Feb 19, 2014",10:00p,San Antonio Spurs,111,Portland Trail Blazers,109,Box Score,,20057,
113,"Wed, Feb 19, 2014",10:00p,Golden State Warriors,101,Sacramento Kings,92,Box Score,,17317,
114,"Wed, Feb 19, 2014",10:30p,Houston Rockets,134,Los Angeles Lakers,108,Box Score,,18997,
115,"Thu, Feb 20, 2014",8:00p,Denver Nuggets,101,Milwaukee Bucks,90,Box Score,,11186,
116,"Thu, Feb 20, 2014",8:00p,Miami Heat,103,Oklahoma City Thunder,81,Box Score,,18203,
117,"Thu, Feb 20, 2014",10:30p,Houston Rockets,99,Golden State Warriors,102,Box Score,OT,19596,
118,"Fri, Feb 21, 2014",7:00p,New Orleans Pelicans,87,Charlotte Bobcats,90,Box Score,,15867,
119,"Fri, Feb 21, 2014",7:00p,New York Knicks,121,Orlando Magic,129,Box Score,2OT,16498,
120,"Fri, Feb 21, 2014",7:00p,Dallas Mavericks,124,Philadelphia 76ers,112,Box Score,,14928,
121,"Fri, Feb 21, 2014",7:00p,Cleveland Cavaliers,91,Toronto Raptors,98,Box Score,,18854,
122,"Fri, Feb 21, 2014",7:30p,Atlanta Hawks,107,Detroit Pistons,115,Box Score,,18053,
123,"Fri, Feb 21, 2014",8:00p,Denver Nuggets,89,Chicago Bulls,117,Box Score,,21621,
124,"Fri, Feb 21, 2014",8:00p,Los Angeles Clippers,96,Memphis Grizzlies,102,Box Score,,17963,
125,"Fri, Feb 21, 2014",9:00p,San Antonio Spurs,85,Phoenix Suns,106,Box Score,,18422,
126,"Fri, Feb 21, 2014",10:00p,Utah Jazz,94,Portland Trail Blazers,102,Box Score,,19998,
127,"Fri, Feb 21, 2014",10:30p,Boston Celtics,92,Los Angeles Lakers,101,Box Score,,18997,
128,"Sat, Feb 22, 2014",7:00p,Memphis Grizzlies,89,Charlotte Bobcats,92,Box Score,,18317,
129,"Sat, Feb 22, 2014",7:00p,New Orleans Pelicans,93,Washington Wizards,94,Box Score,,18385,
130,"Sat, Feb 22, 2014",7:30p,New York Knicks,98,Atlanta Hawks,107,Box Score,,19045,
131,"Sat, Feb 22, 2014",7:30p,Dallas Mavericks,113,Detroit Pistons,102,Box Score,,15213,
132,"Sat, Feb 22, 2014",8:30p,Indiana Pacers,110,Milwaukee Bucks,100,Box Score,,17165,
133,"Sat, Feb 22, 2014",9:00p,Minnesota Timberwolves,121,Utah Jazz,104,Box Score,,19323,
134,"Sat, Feb 22, 2014",10:00p,Boston Celtics,98,Sacramento Kings,105,Box Score,,17317,
135,"Sat, Feb 22, 2014",10:30p,Brooklyn Nets,86,Golden State Warriors,93,Box Score,,19596,
136,"Sun, Feb 23, 2014",1:00p,Los Angeles Clippers,125,Oklahoma City Thunder,117,Box Score,,18203,
137,"Sun, Feb 23, 2014",3:30p,Chicago Bulls,79,Miami Heat,93,Box Score,,19848,
138,"Sun, Feb 23, 2014",6:00p,Washington Wizards,96,Cleveland Cavaliers,83,Box Score,,17238,
139,"Sun, Feb 23, 2014",6:00p,Orlando Magic,90,Toronto Raptors,105,Box Score,,17435,
140,"Sun, Feb 23, 2014",8:00p,Sacramento Kings,109,Denver Nuggets,95,Box Score,,16263,
141,"Sun, Feb 23, 2014",9:00p,Brooklyn Nets,108,Los Angeles Lakers,102,Box Score,,18997,
142,"Sun, Feb 23, 2014",9:00p,Houston Rockets,115,Phoenix Suns,112,Box Score,,15510,
143,"Sun, Feb 23, 2014",9:00p,Minnesota Timberwolves,97,Portland Trail Blazers,108,Box Score,,19458,
144,"Mon, Feb 24, 2014",7:00p,Milwaukee Bucks,130,Philadelphia 76ers,110,Box Score,,12216,
145,"Mon, Feb 24, 2014",7:30p,Golden State Warriors,104,Detroit Pistons,96,Box Score,,14071,
146,"Mon, Feb 24, 2014",7:30p,Dallas Mavericks,110,New York Knicks,108,Box Score,,19812,
147,"Mon, Feb 24, 2014",8:00p,Los Angeles Clippers,123,New Orleans Pelicans,110,Box Score,,16185,
148,"Mon, Feb 24, 2014",9:00p,Boston Celtics,98,Utah Jazz,110,Box Score,,17130,
149,"Tue, Feb 25, 2014",7:00p,Toronto Raptors,99,Cleveland Cavaliers,93,Box Score,,13758,
150,"Tue, Feb 25, 2014",7:00p,Los Angeles Lakers,98,Indiana Pacers,118,Box Score,,18165,
151,"Tue, Feb 25, 2014",7:00p,Orlando Magic,106,Washington Wizards,115,Box Score,,13306,
152,"Tue, Feb 25, 2014",7:30p,Chicago Bulls,107,Atlanta Hawks,103,Box Score,,12418,
153,"Tue, Feb 25, 2014",9:00p,Portland Trail Blazers,100,Denver Nuggets,95,Box Score,,16058,
154,"Tue, Feb 25, 2014",9:00p,Minnesota Timberwolves,110,Phoenix Suns,101,Box Score,,16273,
155,"Tue, Feb 25, 2014",10:00p,Houston Rockets,129,Sacramento Kings,103,Box Score,,16057,
156,"Wed, Feb 26, 2014",7:00p,Orlando Magic,101,Philadelphia 76ers,90,Box Score,,12817,
157,"Wed, Feb 26, 2014",7:30p,Atlanta Hawks,104,Boston Celtics,115,Box Score,,16605,
158,"Wed, Feb 26, 2014",8:00p,Golden State Warriors,83,Chicago Bulls,103,Box Score,,21701,
159,"Wed, Feb 26, 2014",8:00p,New Orleans Pelicans,89,Dallas Mavericks,108,Box Score,,19729,
160,"Wed, Feb 26, 2014",8:00p,Los Angeles Lakers,103,Memphis Grizzlies,108,Box Score,,16989,
161,"Wed, Feb 26, 2014",8:00p,Cleveland Cavaliers,114,Oklahoma City Thunder,104,Box Score,,18203,
162,"Wed, Feb 26, 2014",8:30p,Detroit Pistons,110,San Antonio Spurs,120,Box Score,,18581,
163,"Wed, Feb 26, 2014",9:00p,Phoenix Suns,86,Utah Jazz,109,Box Score,,19639,
164,"Wed, Feb 26, 2014",10:00p,Brooklyn Nets,80,Portland Trail Blazers,124,Box Score,,20015,
165,"Wed, Feb 26, 2014",10:30p,Houston Rockets,93,Los Angeles Clippers,101,Box Score,,19258,
166,"Thu, Feb 27, 2014",7:00p,Milwaukee Bucks,96,Indiana Pacers,101,Box Score,,17892,
167,"Thu, Feb 27, 2014",7:00p,Washington Wizards,134,Toronto Raptors,129,Box Score,3OT,17758,
168,"Thu, Feb 27, 2014",8:00p,New York Knicks,82,Miami Heat,108,Box Score,,19634,
169,"Thu, Feb 27, 2014",10:30p,Brooklyn Nets,112,Denver Nuggets,89,Box Score,,14826,
170,"Fri, Feb 28, 2014",7:30p,Utah Jazz,79,Cleveland Cavaliers,99,Box Score,,18601,
171,"Fri, Feb 28, 2014",8:00p,Golden State Warriors,126,New York Knicks,103,Box Score,,19812,
172,"Fri, Feb 28, 2014",8:00p,Memphis Grizzlies,107,Oklahoma City Thunder,113,Box Score,,18203,
173,"Fri, Feb 28, 2014",8:30p,Chicago Bulls,100,Dallas Mavericks,91,Box Score,,20398,
174,"Fri, Feb 28, 2014",8:30p,Charlotte Bobcats,82,San Antonio Spurs,92,Box Score,,18581,
175,"Fri, Feb 28, 2014",10:30p,Sacramento Kings,122,Los Angeles Lakers,126,Box Score,,18997,
176,"Fri, Feb 28, 2014",10:30p,New Orleans Pelicans,104,Phoenix Suns,116,Box Score,,16578,
