,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Notes
21,"Fri, Feb 3, 2017",8:00p,Memphis Grizzlies,102,Oklahoma City Thunder,114,Box Score,,18203,
22,"Fri, Feb 3, 2017",9:00p,Milwaukee Bucks,117,Denver Nuggets,121,Box Score,,18792,
23,"Fri, Feb 3, 2017",10:30p,Dallas Mavericks,108,Portland Trail Blazers,104,Box Score,,19393,
24,"Fri, Feb 3, 2017",10:30p,Phoenix Suns,105,Sacramento Kings,103,Box Score,,17608,
25,"Sat, Feb 4, 2017",7:00p,Orlando Magic,86,Atlanta Hawks,113,Box Score,,16691,
26,"Sat, Feb 4, 2017",7:00p,Detroit Pistons,84,Indiana Pacers,105,Box Score,,17660,
27,"Sat, Feb 4, 2017",7:00p,New Orleans Pelicans,91,Washington Wizards,105,Box Score,,19651,
28,"Sat, Feb 4, 2017",7:30p,Philadelphia 76ers,102,Miami Heat,125,Box Score,,19754,
29,"Sat, Feb 4, 2017",8:30p,Cleveland Cavaliers,111,New York Knicks,104,Box Score,,19812,
30,"Sat, Feb 4, 2017",9:00p,Memphis Grizzlies,107,Minnesota Timberwolves,99,Box Score,,15081,
31,"Sat, Feb 4, 2017",9:00p,Milwaukee Bucks,137,Phoenix Suns,112,Box Score,,17192,
32,"Sat, Feb 4, 2017",9:00p,Denver Nuggets,97,San Antonio Spurs,121,Box Score,,18418,
33,"Sat, Feb 4, 2017",9:00p,Charlotte Hornets,98,Utah Jazz,105,Box Score,,19911,
34,"Sat, Feb 4, 2017",10:30p,Golden State Warriors,106,Sacramento Kings,109,Box Score,OT,17608,
35,"Sun, Feb 5, 2017",12:00p,Toronto Raptors,103,Brooklyn Nets,95,Box Score,,14245,
36,"Sun, Feb 5, 2017",2:00p,Los Angeles Clippers,102,Boston Celtics,107,Box Score,,18624,
37,"Sun, Feb 5, 2017",3:00p,Portland Trail Blazers,99,Oklahoma City Thunder,105,Box Score,,18203,
38,"Mon, Feb 6, 2017",7:00p,Oklahoma City Thunder,90,Indiana Pacers,93,Box Score,,16123,
39,"Mon, Feb 6, 2017",7:00p,Los Angeles Lakers,121,New York Knicks,107,Box Score,,19812,
40,"Mon, Feb 6, 2017",7:00p,Cleveland Cavaliers,140,Washington Wizards,135,Box Score,OT,20356,
41,"Mon, Feb 6, 2017",7:30p,Utah Jazz,120,Atlanta Hawks,95,Box Score,,13126,
42,"Mon, Feb 6, 2017",7:30p,Philadelphia 76ers,96,Detroit Pistons,113,Box Score,,14731,
43,"Mon, Feb 6, 2017",7:30p,Los Angeles Clippers,109,Toronto Raptors,118,Box Score,,19800,
44,"Mon, Feb 6, 2017",8:00p,Miami Heat,115,Minnesota Timberwolves,113,Box Score,,12502,
45,"Mon, Feb 6, 2017",8:00p,Phoenix Suns,106,New Orleans Pelicans,111,Box Score,,15888,
46,"Mon, Feb 6, 2017",9:00p,Dallas Mavericks,87,Denver Nuggets,110,Box Score,,13047,
47,"Mon, Feb 6, 2017",9:30p,San Antonio Spurs,74,Memphis Grizzlies,89,Box Score,,16708,
48,"Mon, Feb 6, 2017",10:30p,Chicago Bulls,112,Sacramento Kings,107,Box Score,,17608,
49,"Tue, Feb 7, 2017",7:00p,Brooklyn Nets,107,Charlotte Hornets,111,Box Score,,15322,
50,"Tue, Feb 7, 2017",8:00p,Orlando Magic,104,Houston Rockets,128,Box Score,,15514,
51,"Tue, Feb 7, 2017",8:30p,Portland Trail Blazers,114,Dallas Mavericks,113,Box Score,,19326,
52,"Wed, Feb 8, 2017",7:00p,Cleveland Cavaliers,132,Indiana Pacers,117,Box Score,,17580,
53,"Wed, Feb 8, 2017",7:00p,San Antonio Spurs,111,Philadelphia 76ers,103,Box Score,,19233,
54,"Wed, Feb 8, 2017",7:30p,Denver Nuggets,106,Atlanta Hawks,117,Box Score,,14222,
55,"Wed, Feb 8, 2017",7:30p,Washington Wizards,114,Brooklyn Nets,110,Box Score,OT,13179,
56,"Wed, Feb 8, 2017",7:30p,Los Angeles Lakers,102,Detroit Pistons,121,Box Score,,15121,
57,"Wed, Feb 8, 2017",8:00p,Phoenix Suns,91,Memphis Grizzlies,110,Box Score,,16044,
58,"Wed, Feb 8, 2017",8:00p,Miami Heat,106,Milwaukee Bucks,88,Box Score,,14211,
59,"Wed, Feb 8, 2017",8:00p,Toronto Raptors,109,Minnesota Timberwolves,112,Box Score,,13832,
60,"Wed, Feb 8, 2017",8:00p,Utah Jazz,127,New Orleans Pelicans,94,Box Score,,14508,
61,"Wed, Feb 8, 2017",8:00p,Los Angeles Clippers,119,New York Knicks,115,Box Score,,19812,
62,"Wed, Feb 8, 2017",10:30p,Chicago Bulls,92,Golden State Warriors,123,Box Score,,19596,
63,"Wed, Feb 8, 2017",10:30p,Boston Celtics,92,Sacramento Kings,108,Box Score,,17608,
64,"Thu, Feb 9, 2017",7:00p,Houston Rockets,107,Charlotte Hornets,95,Box Score,,16270,
65,"Thu, Feb 9, 2017",7:00p,Philadelphia 76ers,112,Orlando Magic,111,Box Score,,17829,
66,"Thu, Feb 9, 2017",8:00p,Cleveland Cavaliers,109,Oklahoma City Thunder,118,Box Score,,18203,
67,"Thu, Feb 9, 2017",8:30p,Utah Jazz,105,Dallas Mavericks,112,Box Score,OT,19883,
68,"Thu, Feb 9, 2017",10:30p,Boston Celtics,120,Portland Trail Blazers,111,Box Score,,19393,
69,"Fri, Feb 10, 2017",7:30p,Miami Heat,108,Brooklyn Nets,99,Box Score,,15382,
70,"Fri, Feb 10, 2017",7:30p,San Antonio Spurs,103,Detroit Pistons,92,Box Score,,17222,
71,"Fri, Feb 10, 2017",7:30p,Denver Nuggets,131,New York Knicks,123,Box Score,,19812,
72,"Fri, Feb 10, 2017",8:00p,Golden State Warriors,122,Memphis Grizzlies,107,Box Score,,18119,
73,"Fri, Feb 10, 2017",8:00p,Los Angeles Lakers,122,Milwaukee Bucks,114,Box Score,,16380,
74,"Fri, Feb 10, 2017",8:00p,New Orleans Pelicans,122,Minnesota Timberwolves,106,Box Score,,16093,
75,"Fri, Feb 10, 2017",8:00p,Indiana Pacers,107,Washington Wizards,112,Box Score,,19503,
76,"Fri, Feb 10, 2017",10:30p,Chicago Bulls,97,Phoenix Suns,115,Box Score,,18055,
77,"Fri, Feb 10, 2017",10:30p,Atlanta Hawks,107,Sacramento Kings,108,Box Score,,17608,
78,"Sat, Feb 11, 2017",5:00p,Los Angeles Clippers,107,Charlotte Hornets,102,Box Score,,19483,
79,"Sat, Feb 11, 2017",7:00p,Milwaukee Bucks,116,Indiana Pacers,100,Box Score,,17923,
80,"Sat, Feb 11, 2017",7:30p,Denver Nuggets,109,Cleveland Cavaliers,125,Box Score,,20562,
81,"Sat, Feb 11, 2017",7:30p,Miami Heat,109,Philadelphia 76ers,117,Box Score,,20698,
82,"Sat, Feb 11, 2017",8:30p,Golden State Warriors,130,Oklahoma City Thunder,114,Box Score,,18203,
83,"Sat, Feb 11, 2017",9:00p,Orlando Magic,80,Dallas Mavericks,112,Box Score,,20052,
84,"Sat, Feb 11, 2017",9:00p,Phoenix Suns,102,Houston Rockets,133,Box Score,,18055,
85,"Sat, Feb 11, 2017",10:00p,Boston Celtics,112,Utah Jazz,104,Box Score,,19911,
86,"Sun, Feb 12, 2017",3:30p,Chicago Bulls,89,Minnesota Timberwolves,117,Box Score,,19356,
87,"Sun, Feb 12, 2017",3:30p,San Antonio Spurs,90,New York Knicks,94,Box Score,,19812,
88,"Sun, Feb 12, 2017",6:00p,Detroit Pistons,102,Toronto Raptors,101,Box Score,,19800,
89,"Sun, Feb 12, 2017",9:00p,New Orleans Pelicans,99,Sacramento Kings,105,Box Score,,17608,
90,"Mon, Feb 13, 2017",7:00p,Philadelphia 76ers,105,Charlotte Hornets,99,Box Score,,15775,
91,"Mon, Feb 13, 2017",7:00p,San Antonio Spurs,110,Indiana Pacers,106,Box Score,,15203,
92,"Mon, Feb 13, 2017",7:30p,Memphis Grizzlies,112,Brooklyn Nets,103,Box Score,,13597,
93,"Mon, Feb 13, 2017",7:30p,Orlando Magic,116,Miami Heat,107,Box Score,,19600,
94,"Mon, Feb 13, 2017",8:00p,Detroit Pistons,89,Milwaukee Bucks,102,Box Score,,13397,
95,"Mon, Feb 13, 2017",8:00p,Oklahoma City Thunder,98,Washington Wizards,120,Box Score,,20356,
96,"Mon, Feb 13, 2017",8:30p,Boston Celtics,111,Dallas Mavericks,98,Box Score,,20159,
97,"Mon, Feb 13, 2017",9:00p,Golden State Warriors,110,Denver Nuggets,132,Box Score,,19941,
98,"Mon, Feb 13, 2017",9:00p,New Orleans Pelicans,110,Phoenix Suns,108,Box Score,,16321,
99,"Mon, Feb 13, 2017",9:00p,Los Angeles Clippers,88,Utah Jazz,72,Box Score,,19521,
100,"Mon, Feb 13, 2017",10:30p,Atlanta Hawks,109,Portland Trail Blazers,104,Box Score,OT,19475,
101,"Tue, Feb 14, 2017",8:00p,Toronto Raptors,94,Chicago Bulls,105,Box Score,,21220,
102,"Tue, Feb 14, 2017",8:00p,Cleveland Cavaliers,116,Minnesota Timberwolves,108,Box Score,,17738,
103,"Tue, Feb 14, 2017",10:30p,Sacramento Kings,97,Los Angeles Lakers,96,Box Score,,19997,
104,"Wed, Feb 15, 2017",7:00p,Indiana Pacers,104,Cleveland Cavaliers,113,Box Score,,20562,
105,"Wed, Feb 15, 2017",7:00p,San Antonio Spurs,107,Orlando Magic,79,Box Score,,17101,
106,"Wed, Feb 15, 2017",7:30p,Philadelphia 76ers,108,Boston Celtics,116,Box Score,,18624,
107,"Wed, Feb 15, 2017",7:30p,Milwaukee Bucks,129,Brooklyn Nets,125,Box Score,,16182,
108,"Wed, Feb 15, 2017",7:30p,Dallas Mavericks,91,Detroit Pistons,98,Box Score,,13549,
109,"Wed, Feb 15, 2017",7:30p,Charlotte Hornets,85,Toronto Raptors,90,Box Score,,19800,
110,"Wed, Feb 15, 2017",8:00p,Miami Heat,117,Houston Rockets,109,Box Score,,16967,
111,"Wed, Feb 15, 2017",8:00p,New Orleans Pelicans,95,Memphis Grizzlies,91,Box Score,,16145,
112,"Wed, Feb 15, 2017",9:00p,Minnesota Timberwolves,112,Denver Nuggets,99,Box Score,,13924,
113,"Wed, Feb 15, 2017",9:00p,Los Angeles Lakers,101,Phoenix Suns,137,Box Score,,18055,
114,"Wed, Feb 15, 2017",9:00p,Portland Trail Blazers,88,Utah Jazz,111,Box Score,,19590,
115,"Wed, Feb 15, 2017",9:30p,New York Knicks,105,Oklahoma City Thunder,116,Box Score,,18203,
116,"Wed, Feb 15, 2017",10:30p,Sacramento Kings,86,Golden State Warriors,109,Box Score,,19596,
117,"Wed, Feb 15, 2017",10:30p,Atlanta Hawks,84,Los Angeles Clippers,99,Box Score,,19060,
118,"Thu, Feb 16, 2017",7:00p,Washington Wizards,111,Indiana Pacers,98,Box Score,,17233,
119,"Thu, Feb 16, 2017",8:00p,Boston Celtics,103,Chicago Bulls,104,Box Score,,21866,
120,"Thu, Feb 23, 2017",7:00p,Portland Trail Blazers,112,Orlando Magic,103,Box Score,,17487,
121,"Thu, Feb 23, 2017",7:30p,Charlotte Hornets,108,Detroit Pistons,114,Box Score,OT,14913,
122,"Thu, Feb 23, 2017",8:00p,New York Knicks,104,Cleveland Cavaliers,119,Box Score,,20562,
123,"Thu, Feb 23, 2017",8:00p,Houston Rockets,129,New Orleans Pelicans,99,Box Score,,18470,
124,"Thu, Feb 23, 2017",10:30p,Los Angeles Clippers,113,Golden State Warriors,123,Box Score,,19596,
125,"Thu, Feb 23, 2017",10:30p,Denver Nuggets,100,Sacramento Kings,116,Box Score,,17608,
126,"Fri, Feb 24, 2017",7:00p,Memphis Grizzlies,92,Indiana Pacers,102,Box Score,,17923,
127,"Fri, Feb 24, 2017",7:00p,Washington Wizards,112,Philadelphia 76ers,120,Box Score,,19277,
128,"Fri, Feb 24, 2017",8:00p,Miami Heat,108,Atlanta Hawks,90,Box Score,,18122,
129,"Fri, Feb 24, 2017",8:00p,Phoenix Suns,121,Chicago Bulls,128,Box Score,OT,21641,
130,"Fri, Feb 24, 2017",8:00p,Utah Jazz,109,Milwaukee Bucks,95,Box Score,,16064,
131,"Fri, Feb 24, 2017",8:00p,Dallas Mavericks,84,Minnesota Timberwolves,97,Box Score,,15948,
132,"Fri, Feb 24, 2017",8:00p,Los Angeles Lakers,93,Oklahoma City Thunder,110,Box Score,,18203,
133,"Fri, Feb 24, 2017",8:00p,Boston Celtics,97,Toronto Raptors,107,Box Score,,19800,
134,"Fri, Feb 24, 2017",9:00p,Brooklyn Nets,109,Denver Nuggets,129,Box Score,,17143,
135,"Fri, Feb 24, 2017",10:30p,San Antonio Spurs,105,Los Angeles Clippers,97,Box Score,,19060,
136,"Sat, Feb 25, 2017",5:00p,Charlotte Hornets,99,Sacramento Kings,85,Box Score,,17608,
137,"Sat, Feb 25, 2017",7:00p,Atlanta Hawks,86,Orlando Magic,105,Box Score,,18498,
138,"Sat, Feb 25, 2017",7:30p,Philadelphia 76ers,109,New York Knicks,110,Box Score,,19812,
139,"Sat, Feb 25, 2017",8:00p,Indiana Pacers,95,Miami Heat,113,Box Score,,19600,
140,"Sat, Feb 25, 2017",8:30p,Chicago Bulls,117,Cleveland Cavaliers,99,Box Score,,20562,
141,"Sat, Feb 25, 2017",8:30p,New Orleans Pelicans,83,Dallas Mavericks,96,Box Score,,20411,
142,"Sat, Feb 25, 2017",9:00p,Minnesota Timberwolves,130,Houston Rockets,142,Box Score,,18055,
143,"Sat, Feb 25, 2017",10:30p,Brooklyn Nets,95,Golden State Warriors,112,Box Score,,19596,
144,"Sun, Feb 26, 2017",3:30p,San Antonio Spurs,119,Los Angeles Lakers,98,Box Score,,18997,
145,"Sun, Feb 26, 2017",3:30p,Phoenix Suns,96,Milwaukee Bucks,100,Box Score,,16051,
146,"Sun, Feb 26, 2017",5:00p,Memphis Grizzlies,105,Denver Nuggets,98,Box Score,,18024,
147,"Sun, Feb 26, 2017",5:00p,Utah Jazz,102,Washington Wizards,92,Box Score,,19648,
148,"Sun, Feb 26, 2017",6:00p,Boston Celtics,104,Detroit Pistons,98,Box Score,,20141,
149,"Sun, Feb 26, 2017",6:00p,Portland Trail Blazers,106,Toronto Raptors,112,Box Score,,19800,
150,"Sun, Feb 26, 2017",7:00p,New Orleans Pelicans,110,Oklahoma City Thunder,118,Box Score,,18203,
151,"Sun, Feb 26, 2017",9:30p,Charlotte Hornets,121,Los Angeles Clippers,124,Box Score,OT,19060,
152,"Mon, Feb 27, 2017",7:00p,Milwaukee Bucks,95,Cleveland Cavaliers,102,Box Score,,20562,
153,"Mon, Feb 27, 2017",7:00p,Toronto Raptors,92,New York Knicks,91,Box Score,,19812,
154,"Mon, Feb 27, 2017",7:00p,Golden State Warriors,119,Philadelphia 76ers,108,Box Score,,20585,
155,"Mon, Feb 27, 2017",7:30p,Atlanta Hawks,114,Boston Celtics,98,Box Score,,18624,
156,"Mon, Feb 27, 2017",8:30p,Miami Heat,89,Dallas Mavericks,96,Box Score,,19539,
157,"Mon, Feb 27, 2017",9:30p,Indiana Pacers,117,Houston Rockets,108,Box Score,,18055,
158,"Mon, Feb 27, 2017",10:30p,Minnesota Timberwolves,102,Sacramento Kings,88,Box Score,,17608,
159,"Tue, Feb 28, 2017",7:00p,Golden State Warriors,108,Washington Wizards,112,Box Score,,20356,
160,"Tue, Feb 28, 2017",7:30p,Portland Trail Blazers,113,Detroit Pistons,120,Box Score,OT,13502,
161,"Tue, Feb 28, 2017",8:00p,Denver Nuggets,125,Chicago Bulls,107,Box Score,,21015,
162,"Tue, Feb 28, 2017",8:00p,Phoenix Suns,112,Memphis Grizzlies,130,Box Score,,15871,
163,"Tue, Feb 28, 2017",8:00p,Utah Jazz,106,Oklahoma City Thunder,109,Box Score,,18203,
164,"Tue, Feb 28, 2017",10:30p,Charlotte Hornets,109,Los Angeles Lakers,104,Box Score,,18997,
