,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Notes
21,"Wed, Jan 4, 2017",7:00p,Oklahoma City Thunder,112,Charlotte Hornets,123,Box Score,,18418,
22,"Wed, Jan 4, 2017",7:00p,Atlanta Hawks,111,Orlando Magic,92,Box Score,,18846,
23,"Wed, Jan 4, 2017",7:30p,Milwaukee Bucks,105,New York Knicks,104,Box Score,,19812,
24,"Wed, Jan 4, 2017",8:00p,Chicago Bulls,106,Cleveland Cavaliers,94,Box Score,,20562,
25,"Wed, Jan 4, 2017",10:30p,Portland Trail Blazers,117,Golden State Warriors,125,Box Score,,19596,
26,"Wed, Jan 4, 2017",10:30p,Memphis Grizzlies,106,Los Angeles Clippers,115,Box Score,,19060,
27,"Wed, Jan 4, 2017",10:30p,Miami Heat,107,Sacramento Kings,102,Box Score,,17608,
28,"Thu, Jan 5, 2017",7:00p,Brooklyn Nets,109,Indiana Pacers,121,Box Score,,16421,
29,"Thu, Jan 5, 2017",7:30p,Charlotte Hornets,114,Detroit Pistons,115,Box Score,,13723,
30,"Thu, Jan 5, 2017",7:30p,Utah Jazz,93,Toronto Raptors,101,Box Score,,19800,
31,"Thu, Jan 5, 2017",8:00p,Oklahoma City Thunder,116,Houston Rockets,118,Box Score,,18055,
32,"Thu, Jan 5, 2017",8:00p,Atlanta Hawks,99,New Orleans Pelicans,94,Box Score,,15003,
33,"Thu, Jan 5, 2017",8:30p,Phoenix Suns,102,Dallas Mavericks,95,Box Score,,19570,
34,"Thu, Jan 5, 2017",9:00p,San Antonio Spurs,127,Denver Nuggets,99,Box Score,,14391,
35,"Thu, Jan 5, 2017",10:30p,Los Angeles Lakers,109,Portland Trail Blazers,118,Box Score,,19403,
36,"Fri, Jan 6, 2017",7:00p,Houston Rockets,100,Orlando Magic,93,Box Score,,19272,
37,"Fri, Jan 6, 2017",7:00p,Minnesota Timberwolves,105,Washington Wizards,112,Box Score,,18686,
38,"Fri, Jan 6, 2017",7:30p,Philadelphia 76ers,106,Boston Celtics,110,Box Score,,18624,
39,"Fri, Jan 6, 2017",7:30p,Cleveland Cavaliers,116,Brooklyn Nets,108,Box Score,,17732,
40,"Fri, Jan 6, 2017",8:00p,New York Knicks,116,Milwaukee Bucks,111,Box Score,,18717,
41,"Fri, Jan 6, 2017",10:30p,Memphis Grizzlies,128,Golden State Warriors,119,Box Score,OT,19596,
42,"Fri, Jan 6, 2017",10:30p,Miami Heat,100,Los Angeles Lakers,127,Box Score,,18997,
43,"Fri, Jan 6, 2017",10:30p,Los Angeles Clippers,106,Sacramento Kings,98,Box Score,,17608,
44,"Sat, Jan 7, 2017",7:00p,New York Knicks,109,Indiana Pacers,123,Box Score,,17367,
45,"Sat, Jan 7, 2017",7:30p,New Orleans Pelicans,108,Boston Celtics,117,Box Score,,18624,
46,"Sat, Jan 7, 2017",8:00p,Toronto Raptors,118,Chicago Bulls,123,Box Score,OT,21195,
47,"Sat, Jan 7, 2017",8:00p,Utah Jazz,94,Minnesota Timberwolves,92,Box Score,,13945,
48,"Sat, Jan 7, 2017",8:00p,Denver Nuggets,106,Oklahoma City Thunder,121,Box Score,,18203,
49,"Sat, Jan 7, 2017",8:30p,Atlanta Hawks,97,Dallas Mavericks,82,Box Score,,19655,
50,"Sat, Jan 7, 2017",8:30p,Charlotte Hornets,85,San Antonio Spurs,102,Box Score,,18418,
51,"Sun, Jan 8, 2017",12:00p,Philadelphia 76ers,105,Brooklyn Nets,95,Box Score,,16123,
52,"Sun, Jan 8, 2017",2:00p,Washington Wizards,107,Milwaukee Bucks,101,Box Score,,15311,
53,"Sun, Jan 8, 2017",3:30p,Miami Heat,86,Los Angeles Clippers,98,Box Score,,19060,
54,"Sun, Jan 8, 2017",6:00p,Houston Rockets,129,Toronto Raptors,122,Box Score,,19800,
55,"Sun, Jan 8, 2017",8:00p,Utah Jazz,79,Memphis Grizzlies,88,Box Score,,16112,
56,"Sun, Jan 8, 2017",8:30p,Cleveland Cavaliers,120,Phoenix Suns,116,Box Score,,18055,
57,"Sun, Jan 8, 2017",9:00p,Detroit Pistons,125,Portland Trail Blazers,124,Box Score,2OT,13506,
58,"Sun, Jan 8, 2017",9:00p,Golden State Warriors,117,Sacramento Kings,106,Box Score,,17608,
59,"Sun, Jan 8, 2017",9:30p,Orlando Magic,95,Los Angeles Lakers,111,Box Score,,18997,
60,"Mon, Jan 9, 2017",7:30p,New Orleans Pelicans,110,New York Knicks,96,Box Score,,19812,
61,"Mon, Jan 9, 2017",8:00p,Oklahoma City Thunder,109,Chicago Bulls,94,Box Score,,21923,
62,"Mon, Jan 9, 2017",8:00p,Dallas Mavericks,92,Minnesota Timberwolves,101,Box Score,,9625,
63,"Tue, Jan 10, 2017",7:00p,Chicago Bulls,99,Washington Wizards,101,Box Score,,14361,
64,"Tue, Jan 10, 2017",7:30p,Atlanta Hawks,117,Brooklyn Nets,97,Box Score,,13279,
65,"Tue, Jan 10, 2017",7:30p,Boston Celtics,106,Toronto Raptors,114,Box Score,,19800,
66,"Tue, Jan 10, 2017",8:00p,Charlotte Hornets,114,Houston Rockets,121,Box Score,,16196,
67,"Tue, Jan 10, 2017",8:30p,Milwaukee Bucks,109,San Antonio Spurs,107,Box Score,,18418,
68,"Tue, Jan 10, 2017",9:00p,Cleveland Cavaliers,92,Utah Jazz,100,Box Score,,19911,
69,"Tue, Jan 10, 2017",10:30p,Miami Heat,95,Golden State Warriors,107,Box Score,,19596,
70,"Tue, Jan 10, 2017",10:30p,Portland Trail Blazers,108,Los Angeles Lakers,87,Box Score,,18483,
71,"Tue, Jan 10, 2017",10:30p,Detroit Pistons,94,Sacramento Kings,100,Box Score,,17608,
72,"Wed, Jan 11, 2017",7:00p,New York Knicks,97,Philadelphia 76ers,98,Box Score,,18755,
73,"Wed, Jan 11, 2017",8:00p,Washington Wizards,108,Boston Celtics,117,Box Score,,18624,
74,"Wed, Jan 11, 2017",8:00p,Houston Rockets,105,Minnesota Timberwolves,119,Box Score,,13858,
75,"Wed, Jan 11, 2017",8:00p,Memphis Grizzlies,95,Oklahoma City Thunder,103,Box Score,,18203,
76,"Wed, Jan 11, 2017",10:30p,Orlando Magic,96,Los Angeles Clippers,105,Box Score,,19060,
77,"Wed, Jan 11, 2017",10:30p,Cleveland Cavaliers,86,Portland Trail Blazers,102,Box Score,,19393,
78,"Thu, Jan 12, 2017",3:00p,Indiana Pacers,112,Denver Nuggets,140,Box Score,,18689,"at London, England"
79,"Thu, Jan 12, 2017",7:30p,New Orleans Pelicans,104,Brooklyn Nets,95,Box Score,,14352,
80,"Thu, Jan 12, 2017",8:00p,Chicago Bulls,89,New York Knicks,104,Box Score,,19812,
81,"Thu, Jan 12, 2017",8:30p,Los Angeles Lakers,94,San Antonio Spurs,134,Box Score,,18418,
82,"Thu, Jan 12, 2017",10:00p,Dallas Mavericks,113,Phoenix Suns,108,Box Score,,19874,"at Mexico City, Mexico"
83,"Thu, Jan 12, 2017",10:30p,Detroit Pistons,107,Golden State Warriors,127,Box Score,,19596,
84,"Fri, Jan 13, 2017",7:00p,Charlotte Hornets,93,Philadelphia 76ers,102,Box Score,,18215,
85,"Fri, Jan 13, 2017",7:30p,Brooklyn Nets,113,Toronto Raptors,132,Box Score,,19800,
86,"Fri, Jan 13, 2017",8:00p,Boston Celtics,103,Atlanta Hawks,101,Box Score,,18216,
87,"Fri, Jan 13, 2017",8:00p,Memphis Grizzlies,110,Houston Rockets,105,Box Score,,18055,
88,"Fri, Jan 13, 2017",8:00p,Miami Heat,108,Milwaukee Bucks,116,Box Score,,17483,
89,"Fri, Jan 13, 2017",8:00p,Oklahoma City Thunder,86,Minnesota Timberwolves,96,Box Score,,16644,
90,"Fri, Jan 13, 2017",10:00p,Orlando Magic,115,Portland Trail Blazers,109,Box Score,,19344,
91,"Fri, Jan 13, 2017",10:30p,Cleveland Cavaliers,120,Sacramento Kings,108,Box Score,,17608,
92,"Fri, Jan 13, 2017",10:30p,Detroit Pistons,77,Utah Jazz,110,Box Score,,19911,
93,"Sat, Jan 14, 2017",3:30p,Los Angeles Lakers,97,Los Angeles Clippers,113,Box Score,,19060,
94,"Sat, Jan 14, 2017",5:00p,New Orleans Pelicans,99,Chicago Bulls,107,Box Score,,21916,
95,"Sat, Jan 14, 2017",6:00p,San Antonio Spurs,105,Phoenix Suns,108,Box Score,,20532,"at Mexico City, Mexico"
96,"Sat, Jan 14, 2017",8:00p,Philadelphia 76ers,93,Washington Wizards,109,Box Score,,17880,
97,"Sat, Jan 14, 2017",9:00p,Orlando Magic,107,Utah Jazz,114,Box Score,,19911,
98,"Sun, Jan 15, 2017",2:00p,Minnesota Timberwolves,87,Dallas Mavericks,98,Box Score,,19655,
99,"Sun, Jan 15, 2017",3:00p,Milwaukee Bucks,98,Atlanta Hawks,111,Box Score,,14231,
100,"Sun, Jan 15, 2017",3:00p,New York Knicks,101,Toronto Raptors,116,Box Score,,19800,
101,"Sun, Jan 15, 2017",6:00p,Houston Rockets,137,Brooklyn Nets,112,Box Score,,17732,
102,"Sun, Jan 15, 2017",9:00p,Chicago Bulls,108,Memphis Grizzlies,104,Box Score,,18119,
103,"Sun, Jan 15, 2017",9:00p,Oklahoma City Thunder,122,Sacramento Kings,118,Box Score,,17608,
104,"Sun, Jan 15, 2017",9:30p,Detroit Pistons,102,Los Angeles Lakers,97,Box Score,,18997,
105,"Mon, Jan 16, 2017",1:00p,Atlanta Hawks,108,New York Knicks,107,Box Score,,19812,
106,"Mon, Jan 16, 2017",2:00p,Portland Trail Blazers,101,Washington Wizards,120,Box Score,,17395,
107,"Mon, Jan 16, 2017",3:30p,Philadelphia 76ers,113,Milwaukee Bucks,104,Box Score,,13261,
108,"Mon, Jan 16, 2017",4:00p,New Orleans Pelicans,95,Indiana Pacers,98,Box Score,,15525,
109,"Mon, Jan 16, 2017",5:00p,Orlando Magic,112,Denver Nuggets,125,Box Score,,11217,
110,"Mon, Jan 16, 2017",7:30p,Charlotte Hornets,98,Boston Celtics,108,Box Score,,18624,
111,"Mon, Jan 16, 2017",8:00p,Cleveland Cavaliers,91,Golden State Warriors,126,Box Score,,19596,
112,"Mon, Jan 16, 2017",9:00p,Utah Jazz,106,Phoenix Suns,101,Box Score,,16767,
113,"Mon, Jan 16, 2017",10:30p,Oklahoma City Thunder,98,Los Angeles Clippers,120,Box Score,,19060,
114,"Tue, Jan 17, 2017",7:30p,Toronto Raptors,119,Brooklyn Nets,109,Box Score,,12874,
115,"Tue, Jan 17, 2017",7:30p,Houston Rockets,103,Miami Heat,109,Box Score,,19600,
116,"Tue, Jan 17, 2017",8:00p,Dallas Mavericks,99,Chicago Bulls,98,Box Score,,21294,
117,"Tue, Jan 17, 2017",8:30p,Minnesota Timberwolves,114,San Antonio Spurs,122,Box Score,,18418,
118,"Tue, Jan 17, 2017",10:30p,Denver Nuggets,127,Los Angeles Lakers,121,Box Score,,18412,
119,"Wed, Jan 18, 2017",7:00p,Portland Trail Blazers,85,Charlotte Hornets,107,Box Score,,15451,
120,"Wed, Jan 18, 2017",7:00p,Toronto Raptors,89,Philadelphia 76ers,94,Box Score,,17223,
121,"Wed, Jan 18, 2017",7:00p,Memphis Grizzlies,101,Washington Wizards,104,Box Score,,15079,
122,"Wed, Jan 18, 2017",7:30p,New York Knicks,117,Boston Celtics,106,Box Score,,18624,
123,"Wed, Jan 18, 2017",8:00p,Atlanta Hawks,95,Detroit Pistons,118,Box Score,,15159,
124,"Wed, Jan 18, 2017",8:00p,Milwaukee Bucks,92,Houston Rockets,111,Box Score,,15782,
125,"Wed, Jan 18, 2017",8:00p,Orlando Magic,98,New Orleans Pelicans,118,Box Score,,15818,
126,"Wed, Jan 18, 2017",10:30p,Oklahoma City Thunder,100,Golden State Warriors,121,Box Score,,19596,
127,"Wed, Jan 18, 2017",10:30p,Indiana Pacers,106,Sacramento Kings,100,Box Score,,17608,
128,"Thu, Jan 19, 2017",7:00p,Phoenix Suns,103,Cleveland Cavaliers,118,Box Score,,20562,
129,"Thu, Jan 19, 2017",7:30p,Dallas Mavericks,95,Miami Heat,99,Box Score,,19600,
130,"Thu, Jan 19, 2017",8:00p,Washington Wizards,113,New York Knicks,110,Box Score,,19812,
131,"Thu, Jan 19, 2017",8:30p,Denver Nuggets,104,San Antonio Spurs,118,Box Score,,18418,
132,"Thu, Jan 19, 2017",10:30p,Minnesota Timberwolves,104,Los Angeles Clippers,101,Box Score,,19060,
133,"Fri, Jan 20, 2017",7:00p,Toronto Raptors,78,Charlotte Hornets,113,Box Score,,18378,
134,"Fri, Jan 20, 2017",7:00p,Milwaukee Bucks,96,Orlando Magic,112,Box Score,,19307,
135,"Fri, Jan 20, 2017",7:00p,Portland Trail Blazers,92,Philadelphia 76ers,93,Box Score,,19476,
136,"Fri, Jan 20, 2017",8:00p,Chicago Bulls,93,Atlanta Hawks,102,Box Score,,16328,
137,"Fri, Jan 20, 2017",8:00p,Golden State Warriors,125,Houston Rockets,108,Box Score,,18055,
138,"Fri, Jan 20, 2017",8:00p,Sacramento Kings,91,Memphis Grizzlies,107,Box Score,,16991,
139,"Fri, Jan 20, 2017",8:00p,Brooklyn Nets,143,New Orleans Pelicans,114,Box Score,,17004,
140,"Fri, Jan 20, 2017",8:30p,Utah Jazz,112,Dallas Mavericks,107,Box Score,OT,19421,
141,"Fri, Jan 20, 2017",10:30p,Indiana Pacers,95,Los Angeles Lakers,108,Box Score,,18997,
142,"Sat, Jan 21, 2017",5:00p,Portland Trail Blazers,127,Boston Celtics,123,Box Score,OT,18624,
143,"Sat, Jan 21, 2017",6:00p,Washington Wizards,112,Detroit Pistons,113,Box Score,,18231,
144,"Sat, Jan 21, 2017",7:00p,Philadelphia 76ers,93,Atlanta Hawks,110,Box Score,,15116,
145,"Sat, Jan 21, 2017",7:00p,Brooklyn Nets,105,Charlotte Hornets,112,Box Score,,18583,
146,"Sat, Jan 21, 2017",7:30p,Milwaukee Bucks,97,Miami Heat,109,Box Score,,19600,
147,"Sat, Jan 21, 2017",7:30p,Phoenix Suns,107,New York Knicks,105,Box Score,,19812,
148,"Sat, Jan 21, 2017",8:00p,Houston Rockets,119,Memphis Grizzlies,95,Box Score,,18119,
149,"Sat, Jan 21, 2017",8:30p,San Antonio Spurs,118,Cleveland Cavaliers,115,Box Score,OT,20562,
150,"Sat, Jan 21, 2017",9:00p,Sacramento Kings,99,Chicago Bulls,102,Box Score,,21606,
151,"Sat, Jan 21, 2017",9:00p,Los Angeles Clippers,98,Denver Nuggets,123,Box Score,,16056,
152,"Sat, Jan 21, 2017",9:00p,Indiana Pacers,100,Utah Jazz,109,Box Score,,19911,
153,"Sun, Jan 22, 2017",12:00p,Golden State Warriors,118,Orlando Magic,98,Box Score,,18846,
154,"Sun, Jan 22, 2017",3:30p,Los Angeles Lakers,73,Dallas Mavericks,122,Box Score,,19484,
155,"Sun, Jan 22, 2017",6:00p,Phoenix Suns,115,Toronto Raptors,103,Box Score,,19800,
156,"Sun, Jan 22, 2017",7:00p,Denver Nuggets,108,Minnesota Timberwolves,111,Box Score,,12788,
157,"Mon, Jan 23, 2017",7:00p,Washington Wizards,109,Charlotte Hornets,99,Box Score,,15285,
158,"Mon, Jan 23, 2017",7:30p,Los Angeles Clippers,115,Atlanta Hawks,105,Box Score,,12853,
159,"Mon, Jan 23, 2017",7:30p,San Antonio Spurs,112,Brooklyn Nets,86,Box Score,,16643,
160,"Mon, Jan 23, 2017",7:30p,Sacramento Kings,109,Detroit Pistons,104,Box Score,,14017,
161,"Mon, Jan 23, 2017",7:30p,Golden State Warriors,102,Miami Heat,105,Box Score,,19600,
162,"Mon, Jan 23, 2017",8:00p,New York Knicks,109,Indiana Pacers,103,Box Score,,16015,
163,"Mon, Jan 23, 2017",8:00p,Houston Rockets,114,Milwaukee Bucks,127,Box Score,,14016,
164,"Mon, Jan 23, 2017",8:00p,Cleveland Cavaliers,122,New Orleans Pelicans,124,Box Score,,17758,
165,"Mon, Jan 23, 2017",9:00p,Oklahoma City Thunder,97,Utah Jazz,95,Box Score,,19911,
166,"Tue, Jan 24, 2017",7:00p,Chicago Bulls,100,Orlando Magic,92,Box Score,,18846,
167,"Tue, Jan 24, 2017",7:00p,Los Angeles Clippers,110,Philadelphia 76ers,121,Box Score,,17591,
168,"Tue, Jan 24, 2017",7:00p,San Antonio Spurs,108,Toronto Raptors,106,Box Score,,19800,
169,"Tue, Jan 24, 2017",7:00p,Boston Celtics,108,Washington Wizards,123,Box Score,,16387,
170,"Tue, Jan 24, 2017",9:00p,Utah Jazz,93,Denver Nuggets,103,Box Score,,10867,
171,"Tue, Jan 24, 2017",9:00p,Minnesota Timberwolves,112,Phoenix Suns,111,Box Score,,17241,
172,"Wed, Jan 25, 2017",7:00p,Sacramento Kings,116,Cleveland Cavaliers,112,Box Score,OT,20562,
173,"Wed, Jan 25, 2017",7:30p,Houston Rockets,109,Boston Celtics,120,Box Score,,18624,
174,"Wed, Jan 25, 2017",7:30p,Miami Heat,109,Brooklyn Nets,106,Box Score,,14929,
175,"Wed, Jan 25, 2017",8:00p,Atlanta Hawks,119,Chicago Bulls,114,Box Score,,21445,
176,"Wed, Jan 25, 2017",8:00p,Golden State Warriors,113,Charlotte Hornets,103,Box Score,,19639,
177,"Wed, Jan 25, 2017",8:00p,Toronto Raptors,99,Memphis Grizzlies,101,Box Score,,15904,
178,"Wed, Jan 25, 2017",8:00p,Philadelphia 76ers,114,Milwaukee Bucks,109,Box Score,,13663,
179,"Wed, Jan 25, 2017",8:00p,Oklahoma City Thunder,114,New Orleans Pelicans,105,Box Score,,15277,
180,"Wed, Jan 25, 2017",8:30p,New York Knicks,95,Dallas Mavericks,103,Box Score,,19750,
181,"Wed, Jan 25, 2017",10:30p,Los Angeles Lakers,98,Portland Trail Blazers,105,Box Score,,19393,
182,"Thu, Jan 26, 2017",8:00p,Indiana Pacers,109,Minnesota Timberwolves,103,Box Score,,14862,
183,"Thu, Jan 26, 2017",8:00p,Dallas Mavericks,98,Oklahoma City Thunder,109,Box Score,,18203,
184,"Thu, Jan 26, 2017",9:00p,Phoenix Suns,120,Denver Nuggets,127,Box Score,,12231,
185,"Thu, Jan 26, 2017",10:30p,Los Angeles Lakers,88,Utah Jazz,96,Box Score,,19911,
186,"Fri, Jan 27, 2017",7:00p,Sacramento Kings,111,Indiana Pacers,115,Box Score,OT,17522,
187,"Fri, Jan 27, 2017",7:30p,Orlando Magic,98,Boston Celtics,128,Box Score,,18624,
188,"Fri, Jan 27, 2017",7:30p,Brooklyn Nets,116,Cleveland Cavaliers,124,Box Score,,20562,
189,"Fri, Jan 27, 2017",7:30p,Charlotte Hornets,107,New York Knicks,110,Box Score,,19812,
190,"Fri, Jan 27, 2017",7:30p,Milwaukee Bucks,86,Toronto Raptors,102,Box Score,,19800,
191,"Fri, Jan 27, 2017",8:00p,Washington Wizards,112,Atlanta Hawks,86,Box Score,,16968,
192,"Fri, Jan 27, 2017",8:00p,Miami Heat,100,Chicago Bulls,88,Box Score,,22082,
193,"Fri, Jan 27, 2017",8:00p,San Antonio Spurs,103,New Orleans Pelicans,119,Box Score,,17757,
194,"Fri, Jan 27, 2017",8:00p,Houston Rockets,123,Philadelphia 76ers,118,Box Score,,20588,
195,"Fri, Jan 27, 2017",10:00p,Memphis Grizzlies,109,Portland Trail Blazers,112,Box Score,,19558,
196,"Sat, Jan 28, 2017",7:00p,Sacramento Kings,109,Charlotte Hornets,106,Box Score,,18597,
197,"Sat, Jan 28, 2017",7:30p,Detroit Pistons,103,Miami Heat,116,Box Score,,19600,
198,"Sat, Jan 28, 2017",8:00p,Boston Celtics,112,Milwaukee Bucks,108,Box Score,OT,18717,
199,"Sat, Jan 28, 2017",8:30p,Los Angeles Clippers,98,Golden State Warriors,144,Box Score,,19596,
200,"Sat, Jan 28, 2017",9:00p,Brooklyn Nets,109,Minnesota Timberwolves,129,Box Score,,14798,
201,"Sat, Jan 28, 2017",9:00p,Denver Nuggets,123,Phoenix Suns,112,Box Score,,18055,
202,"Sat, Jan 28, 2017",9:00p,Memphis Grizzlies,102,Utah Jazz,95,Box Score,,19911,
203,"Sun, Jan 29, 2017",3:00p,New York Knicks,139,Atlanta Hawks,142,Box Score,4OT,13643,
204,"Sun, Jan 29, 2017",3:30p,Oklahoma City Thunder,91,Cleveland Cavaliers,107,Box Score,,20562,
205,"Sun, Jan 29, 2017",6:00p,Houston Rockets,101,Indiana Pacers,120,Box Score,,17923,
206,"Sun, Jan 29, 2017",6:00p,Washington Wizards,107,New Orleans Pelicans,94,Box Score,,16779,
207,"Sun, Jan 29, 2017",6:00p,Orlando Magic,114,Toronto Raptors,113,Box Score,,19800,
208,"Sun, Jan 29, 2017",7:00p,Philadelphia 76ers,108,Chicago Bulls,121,Box Score,,21606,
209,"Sun, Jan 29, 2017",7:00p,Dallas Mavericks,105,San Antonio Spurs,101,Box Score,,18418,
210,"Sun, Jan 29, 2017",9:00p,Golden State Warriors,113,Portland Trail Blazers,111,Box Score,,19393,
211,"Mon, Jan 30, 2017",6:00p,Sacramento Kings,119,Philadelphia 76ers,122,Box Score,,15840,
212,"Mon, Jan 30, 2017",7:30p,Brooklyn Nets,96,Miami Heat,104,Box Score,,19600,
213,"Mon, Jan 30, 2017",8:00p,Detroit Pistons,109,Boston Celtics,113,Box Score,,18188,
214,"Mon, Jan 30, 2017",8:00p,Orlando Magic,105,Minnesota Timberwolves,111,Box Score,OT,11124,
215,"Mon, Jan 30, 2017",8:30p,Cleveland Cavaliers,97,Dallas Mavericks,104,Box Score,,20202,
216,"Mon, Jan 30, 2017",10:30p,Memphis Grizzlies,115,Phoenix Suns,96,Box Score,,16332,
217,"Tue, Jan 31, 2017",7:00p,New Orleans Pelicans,106,Toronto Raptors,108,Box Score,OT,19800,
218,"Tue, Jan 31, 2017",7:00p,New York Knicks,101,Washington Wizards,117,Box Score,,16683,
219,"Tue, Jan 31, 2017",8:00p,Sacramento Kings,83,Houston Rockets,105,Box Score,,15187,
220,"Tue, Jan 31, 2017",8:30p,Oklahoma City Thunder,94,San Antonio Spurs,108,Box Score,,18418,
221,"Tue, Jan 31, 2017",10:00p,Charlotte Hornets,98,Portland Trail Blazers,115,Box Score,,19393,
222,"Tue, Jan 31, 2017",10:30p,Denver Nuggets,116,Los Angeles Lakers,120,Box Score,,18997,
