,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Notes
26,"Thu, Mar 4, 2010",8:00p,Los Angeles Lakers,111,Miami Heat,114,Box Score,OT,19600,
27,"Thu, Mar 4, 2010",10:30p,Utah Jazz,116,Phoenix Suns,108,Box Score,,17912,
28,"Fri, Mar 5, 2010",7:00p,Los Angeles Lakers,83,Charlotte Bobcats,98,Box Score,,19568,
29,"Fri, Mar 5, 2010",7:00p,Detroit Pistons,92,Cleveland Cavaliers,99,Box Score,,20562,
30,"Fri, Mar 5, 2010",7:00p,Boston Celtics,96,Philadelphia 76ers,86,Box Score,,19008,
31,"Fri, Mar 5, 2010",7:00p,New York Knicks,96,Toronto Raptors,102,Box Score,,18889,
32,"Fri, Mar 5, 2010",7:00p,Milwaukee Bucks,102,Washington Wizards,74,Box Score,,16963,
33,"Fri, Mar 5, 2010",7:30p,Golden State Warriors,122,Atlanta Hawks,127,Box Score,,14066,
34,"Fri, Mar 5, 2010",8:00p,Orlando Magic,97,New Jersey Nets,87,Box Score,,15320,
35,"Fri, Mar 5, 2010",8:30p,Sacramento Kings,100,Dallas Mavericks,108,Box Score,,19954,
36,"Fri, Mar 5, 2010",9:00p,Indiana Pacers,114,Denver Nuggets,122,Box Score,,19155,
37,"Fri, Mar 5, 2010",9:30p,New Orleans Hornets,91,San Antonio Spurs,102,Box Score,,18581,
38,"Fri, Mar 5, 2010",10:30p,Oklahoma City Thunder,104,Los Angeles Clippers,87,Box Score,,18497,
39,"Sat, Mar 6, 2010",7:00p,Golden State Warriors,90,Charlotte Bobcats,101,Box Score,,19392,
40,"Sat, Mar 6, 2010",7:30p,Atlanta Hawks,94,Miami Heat,100,Box Score,,19600,
41,"Sat, Mar 6, 2010",7:30p,New Jersey Nets,113,New York Knicks,93,Box Score,,19763,
42,"Sat, Mar 6, 2010",8:00p,Dallas Mavericks,122,Chicago Bulls,116,Box Score,,21737,
43,"Sat, Mar 6, 2010",8:00p,San Antonio Spurs,102,Memphis Grizzlies,92,Box Score,,15928,
44,"Sat, Mar 6, 2010",8:00p,Houston Rockets,112,Minnesota Timberwolves,98,Box Score,,15587,
45,"Sat, Mar 6, 2010",8:30p,Cleveland Cavaliers,85,Milwaukee Bucks,92,Box Score,,18717,
46,"Sat, Mar 6, 2010",9:00p,Indiana Pacers,105,Phoenix Suns,113,Box Score,,18180,
47,"Sat, Mar 6, 2010",9:00p,Los Angeles Clippers,85,Utah Jazz,107,Box Score,,19911,
48,"Sun, Mar 7, 2010",12:00p,Philadelphia 76ers,114,Toronto Raptors,101,Box Score,,18736,
49,"Sun, Mar 7, 2010",2:30p,Los Angeles Lakers,94,Orlando Magic,96,Box Score,,17461,
50,"Sun, Mar 7, 2010",6:00p,Houston Rockets,107,Detroit Pistons,110,Box Score,OT,18422,
51,"Sun, Mar 7, 2010",8:00p,Washington Wizards,83,Boston Celtics,86,Box Score,,18624,
52,"Sun, Mar 7, 2010",9:00p,Oklahoma City Thunder,108,Sacramento Kings,102,Box Score,,12081,
53,"Sun, Mar 7, 2010",10:30p,Portland Trail Blazers,106,Denver Nuggets,118,Box Score,,17266,
54,"Mon, Mar 8, 2010",7:00p,San Antonio Spurs,95,Cleveland Cavaliers,97,Box Score,,20562,
55,"Mon, Mar 8, 2010",7:30p,Atlanta Hawks,98,New York Knicks,99,Box Score,,19763,
56,"Mon, Mar 8, 2010",8:00p,New Jersey Nets,101,Memphis Grizzlies,107,Box Score,,10317,
57,"Mon, Mar 8, 2010",8:00p,Dallas Mavericks,125,Minnesota Timberwolves,112,Box Score,,14007,
58,"Mon, Mar 8, 2010",8:00p,Golden State Warriors,131,New Orleans Hornets,135,Box Score,,13889,
59,"Tue, Mar 9, 2010",7:00p,Miami Heat,78,Charlotte Bobcats,83,Box Score,,18646,
60,"Tue, Mar 9, 2010",7:00p,Philadelphia 76ers,96,Indiana Pacers,107,Box Score,,11535,
61,"Tue, Mar 9, 2010",7:00p,Los Angeles Clippers,87,Orlando Magic,113,Box Score,,17461,
62,"Tue, Mar 9, 2010",7:00p,Houston Rockets,96,Washington Wizards,88,Box Score,,10422,
63,"Tue, Mar 9, 2010",8:00p,Utah Jazz,132,Chicago Bulls,108,Box Score,,18451,
64,"Tue, Mar 9, 2010",8:00p,Boston Celtics,84,Milwaukee Bucks,86,Box Score,,14316,
65,"Tue, Mar 9, 2010",10:00p,Sacramento Kings,81,Portland Trail Blazers,88,Box Score,,20587,
66,"Tue, Mar 9, 2010",10:30p,Toronto Raptors,107,Los Angeles Lakers,109,Box Score,,18997,
67,"Wed, Mar 10, 2010",7:00p,Charlotte Bobcats,102,Philadelphia 76ers,87,Box Score,,11358,
68,"Wed, Mar 10, 2010",7:30p,Memphis Grizzlies,111,Boston Celtics,91,Box Score,,18624,
69,"Wed, Mar 10, 2010",7:30p,Utah Jazz,115,Detroit Pistons,104,Box Score,,16908,
70,"Wed, Mar 10, 2010",7:30p,Los Angeles Clippers,97,Miami Heat,108,Box Score,,14785,
71,"Wed, Mar 10, 2010",8:00p,Denver Nuggets,110,Minnesota Timberwolves,102,Box Score,,14256,
72,"Wed, Mar 10, 2010",8:00p,New Orleans Hornets,83,Oklahoma City Thunder,98,Box Score,,18203,
73,"Wed, Mar 10, 2010",8:30p,New Jersey Nets,87,Dallas Mavericks,96,Box Score,,19770,
74,"Wed, Mar 10, 2010",8:30p,New York Knicks,87,San Antonio Spurs,97,Box Score,,18278,
75,"Wed, Mar 10, 2010",10:00p,Toronto Raptors,90,Sacramento Kings,113,Box Score,,13412,
76,"Thu, Mar 11, 2010",7:00p,Atlanta Hawks,105,Washington Wizards,99,Box Score,,13625,
77,"Thu, Mar 11, 2010",8:00p,Chicago Bulls,82,Orlando Magic,111,Box Score,,17461,
78,"Thu, Mar 11, 2010",10:30p,Portland Trail Blazers,110,Golden State Warriors,105,Box Score,,17308,
79,"Fri, Mar 12, 2010",7:00p,Los Angeles Clippers,98,Charlotte Bobcats,106,Box Score,,15835,
80,"Fri, Mar 12, 2010",7:00p,Cleveland Cavaliers,100,Philadelphia 76ers,95,Box Score,,20433,
81,"Fri, Mar 12, 2010",7:30p,Indiana Pacers,103,Boston Celtics,122,Box Score,,18624,
82,"Fri, Mar 12, 2010",7:30p,Chicago Bulls,95,Miami Heat,108,Box Score,,19600,
83,"Fri, Mar 12, 2010",8:00p,Washington Wizards,87,Detroit Pistons,101,Box Score,,20273,
84,"Fri, Mar 12, 2010",8:00p,New York Knicks,112,Memphis Grizzlies,119,Box Score,,12236,
85,"Fri, Mar 12, 2010",8:00p,San Antonio Spurs,103,Minnesota Timberwolves,85,Box Score,,17009,
86,"Fri, Mar 12, 2010",8:00p,Denver Nuggets,102,New Orleans Hornets,95,Box Score,,17220,
87,"Fri, Mar 12, 2010",8:00p,New Jersey Nets,102,Oklahoma City Thunder,104,Box Score,,18203,
88,"Fri, Mar 12, 2010",8:30p,Utah Jazz,87,Milwaukee Bucks,95,Box Score,,14917,
89,"Fri, Mar 12, 2010",9:00p,Los Angeles Lakers,102,Phoenix Suns,96,Box Score,,18422,
90,"Fri, Mar 12, 2010",10:00p,Portland Trail Blazers,110,Sacramento Kings,94,Box Score,,12110,
91,"Sat, Mar 13, 2010",7:00p,Detroit Pistons,99,Atlanta Hawks,112,Box Score,,18214,
92,"Sat, Mar 13, 2010",7:00p,Orlando Magic,109,Washington Wizards,95,Box Score,,20173,
93,"Sat, Mar 13, 2010",8:00p,Denver Nuggets,125,Memphis Grizzlies,108,Box Score,,17023,
94,"Sat, Mar 13, 2010",8:30p,New York Knicks,128,Dallas Mavericks,94,Box Score,,20224,
95,"Sat, Mar 13, 2010",8:30p,New Jersey Nets,108,Houston Rockets,116,Box Score,,16998,
96,"Sat, Mar 13, 2010",8:30p,Los Angeles Clippers,88,San Antonio Spurs,118,Box Score,,18581,
97,"Sat, Mar 13, 2010",10:30p,Toronto Raptors,112,Golden State Warriors,124,Box Score,,17655,
98,"Sun, Mar 14, 2010",1:00p,Indiana Pacers,94,Milwaukee Bucks,98,Box Score,,15107,
99,"Sun, Mar 14, 2010",3:30p,Boston Celtics,93,Cleveland Cavaliers,104,Box Score,,20562,
100,"Sun, Mar 14, 2010",6:00p,Philadelphia 76ers,91,Miami Heat,104,Box Score,,18129,
101,"Sun, Mar 14, 2010",6:00p,Charlotte Bobcats,96,Orlando Magic,89,Box Score,,17461,
102,"Sun, Mar 14, 2010",7:00p,Utah Jazz,111,Oklahoma City Thunder,119,Box Score,,18203,
103,"Sun, Mar 14, 2010",9:00p,New Orleans Hornets,106,Phoenix Suns,120,Box Score,,18218,
104,"Sun, Mar 14, 2010",9:00p,Toronto Raptors,98,Portland Trail Blazers,109,Box Score,,20639,
105,"Sun, Mar 14, 2010",9:00p,Minnesota Timberwolves,100,Sacramento Kings,114,Box Score,,10736,
106,"Mon, Mar 15, 2010",7:00p,New York Knicks,94,Philadelphia 76ers,84,Box Score,,13563,
107,"Mon, Mar 15, 2010",8:00p,Detroit Pistons,93,Boston Celtics,119,Box Score,,18624,
108,"Mon, Mar 15, 2010",8:30p,Denver Nuggets,123,Houston Rockets,125,Box Score,,16369,
109,"Mon, Mar 15, 2010",9:00p,Washington Wizards,89,Utah Jazz,112,Box Score,,19611,
110,"Mon, Mar 15, 2010",10:30p,Los Angeles Lakers,124,Golden State Warriors,121,Box Score,,20038,
111,"Mon, Mar 15, 2010",10:30p,New Orleans Hornets,108,Los Angeles Clippers,100,Box Score,,15617,
112,"Tue, Mar 16, 2010",7:00p,Charlotte Bobcats,94,Indiana Pacers,99,Box Score,,10850,
113,"Tue, Mar 16, 2010",7:30p,Cleveland Cavaliers,113,Detroit Pistons,101,Box Score,,22076,
114,"Tue, Mar 16, 2010",7:30p,San Antonio Spurs,88,Miami Heat,76,Box Score,,18925,
115,"Tue, Mar 16, 2010",7:30p,Atlanta Hawks,108,New Jersey Nets,84,Box Score,,11128,
116,"Tue, Mar 16, 2010",8:00p,Chicago Bulls,97,Memphis Grizzlies,104,Box Score,,15413,
117,"Tue, Mar 16, 2010",9:00p,Washington Wizards,87,Denver Nuggets,97,Box Score,,17447,
118,"Tue, Mar 16, 2010",10:00p,Minnesota Timberwolves,114,Phoenix Suns,152,Box Score,,18197,
119,"Tue, Mar 16, 2010",10:00p,Los Angeles Lakers,106,Sacramento Kings,99,Box Score,,17361,
120,"Wed, Mar 17, 2010",7:00p,Oklahoma City Thunder,92,Charlotte Bobcats,100,Box Score,,16179,
121,"Wed, Mar 17, 2010",7:00p,Indiana Pacers,94,Cleveland Cavaliers,99,Box Score,,20562,
122,"Wed, Mar 17, 2010",7:00p,New Jersey Nets,97,Philadelphia 76ers,108,Box Score,,11618,
123,"Wed, Mar 17, 2010",7:00p,Atlanta Hawks,105,Toronto Raptors,106,Box Score,,18441,
124,"Wed, Mar 17, 2010",7:30p,New York Knicks,97,Boston Celtics,109,Box Score,,18624,
125,"Wed, Mar 17, 2010",8:00p,San Antonio Spurs,84,Orlando Magic,110,Box Score,,17461,
126,"Wed, Mar 17, 2010",8:30p,Chicago Bulls,106,Dallas Mavericks,113,Box Score,,20406,
127,"Wed, Mar 17, 2010",8:30p,Memphis Grizzlies,94,Houston Rockets,107,Box Score,,16142,
128,"Wed, Mar 17, 2010",9:00p,Minnesota Timberwolves,100,Utah Jazz,122,Box Score,,19851,
129,"Wed, Mar 17, 2010",10:30p,New Orleans Hornets,121,Golden State Warriors,131,Box Score,,17155,
130,"Wed, Mar 17, 2010",10:30p,Milwaukee Bucks,93,Los Angeles Clippers,101,Box Score,,15241,
131,"Thu, Mar 18, 2010",7:00p,Orlando Magic,108,Miami Heat,102,Box Score,OT,18874,
132,"Thu, Mar 18, 2010",9:30p,New Orleans Hornets,80,Denver Nuggets,93,Box Score,,19155,
133,"Fri, Mar 19, 2010",7:00p,Detroit Pistons,102,Indiana Pacers,106,Box Score,,13583,
134,"Fri, Mar 19, 2010",7:00p,Oklahoma City Thunder,115,Toronto Raptors,89,Box Score,,19351,
135,"Fri, Mar 19, 2010",7:30p,Charlotte Bobcats,92,Atlanta Hawks,93,Box Score,OT,17697,
136,"Fri, Mar 19, 2010",7:30p,Philadelphia 76ers,88,New York Knicks,92,Box Score,,19763,
137,"Fri, Mar 19, 2010",8:00p,Cleveland Cavaliers,92,Chicago Bulls,85,Box Score,,23129,
138,"Fri, Mar 19, 2010",8:30p,Boston Celtics,94,Houston Rockets,87,Box Score,,18198,
139,"Fri, Mar 19, 2010",8:30p,Golden State Warriors,116,San Antonio Spurs,147,Box Score,,18581,
140,"Fri, Mar 19, 2010",10:00p,Utah Jazz,100,Phoenix Suns,110,Box Score,,18422,
141,"Fri, Mar 19, 2010",10:00p,Washington Wizards,74,Portland Trail Blazers,76,Box Score,,20592,
142,"Fri, Mar 19, 2010",10:00p,Milwaukee Bucks,114,Sacramento Kings,108,Box Score,2OT,12098,
143,"Fri, Mar 19, 2010",10:30p,Minnesota Timberwolves,96,Los Angeles Lakers,104,Box Score,,18997,
144,"Sat, Mar 20, 2010",7:00p,Chicago Bulls,98,Philadelphia 76ers,84,Box Score,,16098,
145,"Sat, Mar 20, 2010",7:30p,Charlotte Bobcats,71,Miami Heat,77,Box Score,,18766,
146,"Sat, Mar 20, 2010",7:30p,Toronto Raptors,100,New Jersey Nets,90,Box Score,,11048,
147,"Sat, Mar 20, 2010",8:00p,Golden State Warriors,107,Memphis Grizzlies,123,Box Score,,14897,
148,"Sat, Mar 20, 2010",9:00p,Boston Celtics,102,Dallas Mavericks,93,Box Score,,20488,
149,"Sat, Mar 20, 2010",9:00p,Milwaukee Bucks,102,Denver Nuggets,97,Box Score,,19390,
150,"Sat, Mar 20, 2010",9:00p,New Orleans Hornets,86,Utah Jazz,106,Box Score,,18766,
151,"Sun, Mar 21, 2010",1:00p,Houston Rockets,116,New York Knicks,112,Box Score,,17242,
152,"Sun, Mar 21, 2010",2:30p,Oklahoma City Thunder,101,Indiana Pacers,121,Box Score,,14701,
153,"Sun, Mar 21, 2010",3:30p,Sacramento Kings,102,Los Angeles Clippers,89,Box Score,,17233,
154,"Sun, Mar 21, 2010",6:00p,Detroit Pistons,79,Cleveland Cavaliers,104,Box Score,,20562,
155,"Sun, Mar 21, 2010",8:00p,San Antonio Spurs,114,Atlanta Hawks,119,Box Score,OT,18729,
156,"Sun, Mar 21, 2010",9:30p,Washington Wizards,92,Los Angeles Lakers,99,Box Score,,18997,
157,"Sun, Mar 21, 2010",10:30p,Portland Trail Blazers,87,Phoenix Suns,93,Box Score,,18422,
158,"Mon, Mar 22, 2010",7:00p,Orlando Magic,109,Philadelphia 76ers,93,Box Score,,13995,
159,"Mon, Mar 22, 2010",7:30p,Miami Heat,99,New Jersey Nets,89,Box Score,,11934,
160,"Mon, Mar 22, 2010",8:00p,Houston Rockets,88,Chicago Bulls,98,Box Score,,19834,
161,"Mon, Mar 22, 2010",8:00p,Atlanta Hawks,95,Milwaukee Bucks,98,Box Score,,14186,
162,"Mon, Mar 22, 2010",8:00p,Toronto Raptors,106,Minnesota Timberwolves,100,Box Score,,14554,
163,"Mon, Mar 22, 2010",8:00p,Dallas Mavericks,99,New Orleans Hornets,115,Box Score,,14047,
164,"Mon, Mar 22, 2010",8:00p,San Antonio Spurs,99,Oklahoma City Thunder,96,Box Score,,18203,
165,"Mon, Mar 22, 2010",9:00p,Boston Celtics,97,Utah Jazz,110,Box Score,,19911,
166,"Mon, Mar 22, 2010",10:00p,Memphis Grizzlies,102,Sacramento Kings,85,Box Score,,11497,
167,"Mon, Mar 22, 2010",10:30p,Phoenix Suns,133,Golden State Warriors,131,Box Score,,18722,
168,"Tue, Mar 23, 2010",7:00p,Charlotte Bobcats,95,Washington Wizards,86,Box Score,OT,12742,
169,"Tue, Mar 23, 2010",7:30p,Indiana Pacers,98,Detroit Pistons,83,Box Score,,17109,
170,"Tue, Mar 23, 2010",7:30p,Denver Nuggets,104,New York Knicks,109,Box Score,,19763,
171,"Tue, Mar 23, 2010",8:30p,Los Angeles Clippers,96,Dallas Mavericks,106,Box Score,,19705,
172,"Wed, Mar 24, 2010",7:00p,Orlando Magic,84,Atlanta Hawks,86,Box Score,,16887,
173,"Wed, Mar 24, 2010",7:00p,Denver Nuggets,99,Boston Celtics,113,Box Score,,18624,
174,"Wed, Mar 24, 2010",7:00p,Minnesota Timberwolves,95,Charlotte Bobcats,108,Box Score,,14457,
175,"Wed, Mar 24, 2010",7:00p,Washington Wizards,82,Indiana Pacers,99,Box Score,,12504,
176,"Wed, Mar 24, 2010",7:00p,Utah Jazz,113,Toronto Raptors,87,Box Score,,16178,
177,"Wed, Mar 24, 2010",7:30p,Sacramento Kings,79,New Jersey Nets,93,Box Score,,10068,
178,"Wed, Mar 24, 2010",8:00p,Philadelphia 76ers,101,Milwaukee Bucks,86,Box Score,,12675,
179,"Wed, Mar 24, 2010",8:00p,Cleveland Cavaliers,105,New Orleans Hornets,92,Box Score,,18008,
180,"Wed, Mar 24, 2010",8:00p,Houston Rockets,104,Oklahoma City Thunder,122,Box Score,,18203,
181,"Wed, Mar 24, 2010",9:30p,Los Angeles Lakers,92,San Antonio Spurs,83,Box Score,,18581,
182,"Wed, Mar 24, 2010",10:30p,Memphis Grizzlies,110,Golden State Warriors,128,Box Score,,17123,
183,"Thu, Mar 25, 2010",8:00p,Miami Heat,103,Chicago Bulls,74,Box Score,,21592,
184,"Thu, Mar 25, 2010",8:30p,Los Angeles Clippers,99,Houston Rockets,93,Box Score,,15201,
185,"Thu, Mar 25, 2010",10:30p,Dallas Mavericks,89,Portland Trail Blazers,101,Box Score,,20611,
186,"Fri, Mar 26, 2010",7:00p,Washington Wizards,96,Charlotte Bobcats,107,Box Score,,16365,
187,"Fri, Mar 26, 2010",7:00p,Utah Jazz,106,Indiana Pacers,122,Box Score,,15463,
188,"Fri, Mar 26, 2010",7:00p,Minnesota Timberwolves,97,Orlando Magic,106,Box Score,,17461,
189,"Fri, Mar 26, 2010",7:00p,Atlanta Hawks,98,Philadelphia 76ers,105,Box Score,,13293,
190,"Fri, Mar 26, 2010",7:00p,Denver Nuggets,97,Toronto Raptors,96,Box Score,,19800,
191,"Fri, Mar 26, 2010",7:30p,Sacramento Kings,86,Boston Celtics,94,Box Score,,18624,
192,"Fri, Mar 26, 2010",8:00p,Detroit Pistons,110,New Jersey Nets,118,Box Score,,13469,
193,"Fri, Mar 26, 2010",8:00p,Los Angeles Lakers,75,Oklahoma City Thunder,91,Box Score,,18203,
194,"Fri, Mar 26, 2010",8:30p,Miami Heat,87,Milwaukee Bucks,74,Box Score,,17841,
195,"Fri, Mar 26, 2010",8:30p,Cleveland Cavaliers,97,San Antonio Spurs,102,Box Score,,18581,
196,"Fri, Mar 26, 2010",10:00p,New York Knicks,96,Phoenix Suns,132,Box Score,,18422,
197,"Sat, Mar 27, 2010",7:00p,Utah Jazz,103,Washington Wizards,87,Box Score,,15312,
198,"Sat, Mar 27, 2010",8:00p,New Jersey Nets,83,Chicago Bulls,106,Box Score,,20592,
199,"Sat, Mar 27, 2010",8:00p,Portland Trail Blazers,112,New Orleans Hornets,101,Box Score,,16475,
200,"Sat, Mar 27, 2010",8:30p,Los Angeles Lakers,109,Houston Rockets,101,Box Score,,18583,
201,"Sat, Mar 27, 2010",10:30p,Dallas Mavericks,111,Golden State Warriors,90,Box Score,,19104,
202,"Sun, Mar 28, 2010",3:00p,Sacramento Kings,90,Cleveland Cavaliers,97,Box Score,,20562,
203,"Sun, Mar 28, 2010",3:00p,Memphis Grizzlies,103,Milwaukee Bucks,108,Box Score,OT,17008,
204,"Sun, Mar 28, 2010",3:30p,Indiana Pacers,84,Atlanta Hawks,94,Box Score,,16646,
205,"Sun, Mar 28, 2010",6:00p,Chicago Bulls,110,Detroit Pistons,103,Box Score,,22076,
206,"Sun, Mar 28, 2010",6:00p,Toronto Raptors,94,Miami Heat,97,Box Score,,19600,
207,"Sun, Mar 28, 2010",6:00p,Denver Nuggets,97,Orlando Magic,103,Box Score,,17461,
208,"Sun, Mar 28, 2010",7:00p,Phoenix Suns,111,Minnesota Timberwolves,105,Box Score,,16668,
209,"Sun, Mar 28, 2010",7:00p,Portland Trail Blazers,92,Oklahoma City Thunder,87,Box Score,,18203,
210,"Sun, Mar 28, 2010",8:00p,San Antonio Spurs,94,Boston Celtics,73,Box Score,,18624,
211,"Sun, Mar 28, 2010",9:30p,Golden State Warriors,121,Los Angeles Clippers,103,Box Score,,17868,
212,"Mon, Mar 29, 2010",7:00p,Toronto Raptors,103,Charlotte Bobcats,101,Box Score,,14534,
213,"Mon, Mar 29, 2010",7:30p,San Antonio Spurs,84,New Jersey Nets,90,Box Score,,13053,
214,"Mon, Mar 29, 2010",8:00p,Los Angeles Lakers,100,New Orleans Hornets,108,Box Score,,18206,
215,"Mon, Mar 29, 2010",8:30p,Denver Nuggets,93,Dallas Mavericks,109,Box Score,,20085,
216,"Mon, Mar 29, 2010",9:00p,New York Knicks,98,Utah Jazz,103,Box Score,,19911,
217,"Tue, Mar 30, 2010",7:00p,Sacramento Kings,95,Indiana Pacers,102,Box Score,,13339,
218,"Tue, Mar 30, 2010",7:00p,Oklahoma City Thunder,111,Philadelphia 76ers,93,Box Score,,14809,
219,"Tue, Mar 30, 2010",8:00p,Phoenix Suns,111,Chicago Bulls,105,Box Score,,21169,
220,"Tue, Mar 30, 2010",8:00p,Los Angeles Clippers,89,Milwaukee Bucks,107,Box Score,,14321,
221,"Tue, Mar 30, 2010",8:30p,Washington Wizards,94,Houston Rockets,98,Box Score,,14395,
222,"Wed, Mar 31, 2010",7:00p,Los Angeles Lakers,92,Atlanta Hawks,109,Box Score,,20190,
223,"Wed, Mar 31, 2010",7:00p,Philadelphia 76ers,84,Charlotte Bobcats,103,Box Score,,14139,
224,"Wed, Mar 31, 2010",7:00p,Milwaukee Bucks,98,Cleveland Cavaliers,101,Box Score,,20562,
225,"Wed, Mar 31, 2010",7:00p,Los Angeles Clippers,92,Toronto Raptors,114,Box Score,,16106,
226,"Wed, Mar 31, 2010",7:30p,Oklahoma City Thunder,109,Boston Celtics,104,Box Score,,18624,
227,"Wed, Mar 31, 2010",7:30p,Miami Heat,98,Detroit Pistons,81,Box Score,,22076,
228,"Wed, Mar 31, 2010",7:30p,Phoenix Suns,116,New Jersey Nets,105,Box Score,,14734,
229,"Wed, Mar 31, 2010",8:00p,Dallas Mavericks,106,Memphis Grizzlies,102,Box Score,OT,11616,
230,"Wed, Mar 31, 2010",8:00p,Sacramento Kings,99,Minnesota Timberwolves,108,Box Score,,15582,
231,"Wed, Mar 31, 2010",8:00p,Washington Wizards,96,New Orleans Hornets,91,Box Score,,14634,
232,"Wed, Mar 31, 2010",8:30p,Houston Rockets,102,San Antonio Spurs,119,Box Score,,18581,
233,"Wed, Mar 31, 2010",10:00p,New York Knicks,90,Portland Trail Blazers,118,Box Score,,20636,
234,"Wed, Mar 31, 2010",10:00p,Golden State Warriors,104,Utah Jazz,128,Box Score,,19617,
