,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Notes
0,"Tue, Mar 1, 2016",7:00p,Phoenix Suns,92,Charlotte Hornets,126,Box Score,,16849,
1,"Tue, Mar 1, 2016",7:30p,Chicago Bulls,111,Miami Heat,129,Box Score,,19654,
2,"Tue, Mar 1, 2016",7:30p,Portland Trail Blazers,104,New York Knicks,85,Box Score,,19812,
3,"Tue, Mar 1, 2016",8:30p,Orlando Magic,108,Dallas Mavericks,121,Box Score,,19546,
4,"Tue, Mar 1, 2016",10:30p,Atlanta Hawks,105,Golden State Warriors,109,Box Score,OT,19596,
5,"Tue, Mar 1, 2016",10:30p,Brooklyn Nets,101,Los Angeles Lakers,107,Box Score,,18997,
6,"Wed, Mar 2, 2016",7:00p,Chicago Bulls,89,Orlando Magic,102,Box Score,,16072,
7,"Wed, Mar 2, 2016",7:00p,Charlotte Hornets,119,Philadelphia 76ers,99,Box Score,,11143,
8,"Wed, Mar 2, 2016",7:30p,Portland Trail Blazers,93,Boston Celtics,116,Box Score,,18624,
9,"Wed, Mar 2, 2016",7:30p,Utah Jazz,94,Toronto Raptors,104,Box Score,,19800,
10,"Wed, Mar 2, 2016",8:00p,New Orleans Pelicans,95,Houston Rockets,100,Box Score,,18226,
11,"Wed, Mar 2, 2016",8:00p,Sacramento Kings,98,Memphis Grizzlies,104,Box Score,,15310,
12,"Wed, Mar 2, 2016",8:00p,Indiana Pacers,104,Milwaukee Bucks,99,Box Score,,14263,
13,"Wed, Mar 2, 2016",8:00p,Washington Wizards,104,Minnesota Timberwolves,98,Box Score,,11307,
14,"Wed, Mar 2, 2016",8:00p,Detroit Pistons,81,San Antonio Spurs,97,Box Score,,18418,
15,"Wed, Mar 2, 2016",9:00p,Los Angeles Lakers,107,Denver Nuggets,117,Box Score,,20096,
16,"Wed, Mar 2, 2016",10:30p,Oklahoma City Thunder,98,Los Angeles Clippers,103,Box Score,,19304,
17,"Thu, Mar 3, 2016",7:30p,Phoenix Suns,92,Miami Heat,108,Box Score,,19600,
18,"Thu, Mar 3, 2016",8:00p,San Antonio Spurs,94,New Orleans Pelicans,86,Box Score,,17781,
19,"Thu, Mar 3, 2016",8:30p,Sacramento Kings,104,Dallas Mavericks,101,Box Score,,19910,
20,"Thu, Mar 3, 2016",10:30p,Oklahoma City Thunder,106,Golden State Warriors,121,Box Score,,19596,
21,"Fri, Mar 4, 2016",7:00p,Indiana Pacers,101,Charlotte Hornets,108,Box Score,,19099,
22,"Fri, Mar 4, 2016",7:00p,Phoenix Suns,102,Orlando Magic,84,Box Score,,17546,
23,"Fri, Mar 4, 2016",7:00p,Miami Heat,112,Philadelphia 76ers,102,Box Score,,17610,
24,"Fri, Mar 4, 2016",7:30p,New York Knicks,104,Boston Celtics,105,Box Score,,18624,
25,"Fri, Mar 4, 2016",7:30p,Portland Trail Blazers,115,Toronto Raptors,117,Box Score,,19800,
